Ticker,Date,Open,High,Low,Close,Volume,Dividend,Split
WHR,08/08/2005,82.0,85.7,81.16,82.46,4067800.0,0.0,1.0
WHR,08/09/2005,82.46,83.38,82.29,83.02,1264200.0,0.0,1.0
WHR,08/10/2005,83.0,83.2,81.05,81.53,1741600.0,0.0,1.0
WHR,08/11/2005,81.39,81.54,80.4,80.7,1153500.0,0.0,1.0
WHR,08/12/2005,80.68,84.75,80.59,84.4,2209500.0,0.0,1.0
WHR,08/15/2005,84.41,84.41,82.19,82.19,1095800.0,0.0,1.0
WHR,08/16/2005,82.35,82.35,80.2,80.24,1141600.0,0.0,1.0
WHR,08/17/2005,80.7,80.85,79.66,80.0,1082600.0,0.0,1.0
WHR,08/18/2005,79.93,80.18,78.42,79.5,899800.0,0.0,1.0
WHR,08/19/2005,80.95,82.16,80.0,81.83,1775400.0,0.0,1.0
WHR,08/22/2005,81.9,82.41,80.61,81.48,1211300.0,0.0,1.0
WHR,08/23/2005,81.1,81.55,78.85,79.88,1718500.0,0.0,1.0
WHR,08/24/2005,79.5,79.51,77.73,77.81,2229400.0,0.0,1.0
WHR,08/25/2005,77.85,78.4,77.3,78.15,1053900.0,0.0,1.0
WHR,08/26/2005,77.87,78.03,77.06,77.16,877600.0,0.43,1.0
WHR,08/29/2005,77.0,77.02,75.9,76.55,890400.0,0.0,1.0
WHR,08/30/2005,76.4,76.5,75.42,75.81,876800.0,0.0,1.0
WHR,08/31/2005,75.4,76.1,74.13,76.05,1996600.0,0.0,1.0
WHR,09/01/2005,75.9,76.31,74.6,75.96,990100.0,0.0,1.0
WHR,09/02/2005,76.21,76.75,75.98,76.3,599500.0,0.0,1.0
WHR,09/06/2005,76.6,78.16,76.51,78.0,820300.0,0.0,1.0
WHR,09/07/2005,78.33,79.0,78.13,78.88,709100.0,0.0,1.0
WHR,09/08/2005,78.1,78.53,77.43,77.93,715200.0,0.0,1.0
WHR,09/09/2005,78.1,79.05,78.02,78.81,454900.0,0.0,1.0
WHR,09/12/2005,78.49,79.32,78.03,79.1,418600.0,0.0,1.0
WHR,09/13/2005,79.25,79.25,77.91,77.91,502100.0,0.0,1.0
WHR,09/14/2005,77.76,78.09,76.62,77.97,820000.0,0.0,1.0
WHR,09/15/2005,77.97,78.51,77.21,77.36,433400.0,0.0,1.0
WHR,09/16/2005,77.87,77.89,76.76,77.52,833300.0,0.0,1.0
WHR,09/19/2005,77.07,77.3,75.29,76.25,533100.0,0.0,1.0
WHR,09/20/2005,75.3,75.3,72.62,73.1,1976600.0,0.0,1.0
WHR,09/21/2005,73.0,73.0,71.71,71.78,1688400.0,0.0,1.0
WHR,09/22/2005,72.0,73.47,71.61,72.77,908100.0,0.0,1.0
WHR,09/23/2005,72.6,73.75,72.6,73.14,827600.0,0.0,1.0
WHR,09/26/2005,73.3,73.65,72.59,72.99,483900.0,0.0,1.0
WHR,09/27/2005,73.0,73.74,72.56,73.41,374400.0,0.0,1.0
WHR,09/28/2005,74.25,75.47,74.07,74.13,869900.0,0.0,1.0
WHR,09/29/2005,74.41,74.89,74.04,74.62,503700.0,0.0,1.0
WHR,09/30/2005,74.73,77.3,74.73,75.77,1250400.0,0.0,1.0
WHR,10/03/2005,75.6,75.61,74.61,75.11,731400.0,0.0,1.0
WHR,10/04/2005,75.3,75.85,74.71,74.8,488800.0,0.0,1.0
WHR,10/05/2005,74.39,74.57,73.13,73.46,746500.0,0.0,1.0
WHR,10/06/2005,73.69,74.6,72.86,73.29,742200.0,0.0,1.0
WHR,10/07/2005,73.75,74.94,73.2,73.7,476800.0,0.0,1.0
WHR,10/10/2005,73.3,73.64,72.61,72.87,437800.0,0.0,1.0
WHR,10/11/2005,72.78,72.78,69.8,69.82,1515800.0,0.0,1.0
WHR,10/12/2005,69.97,71.06,69.6,70.24,1333400.0,0.0,1.0
WHR,10/13/2005,69.9,70.3,67.89,70.09,1140900.0,0.0,1.0
WHR,10/14/2005,70.19,72.04,70.09,71.33,951900.0,0.0,1.0
WHR,10/17/2005,71.4,72.37,70.62,71.56,528000.0,0.0,1.0
WHR,10/18/2005,71.56,72.38,70.16,71.42,1004000.0,0.0,1.0
WHR,10/19/2005,71.42,73.64,70.27,73.23,854500.0,0.0,1.0
WHR,10/20/2005,74.85,77.22,73.97,74.37,1868500.0,0.0,1.0
WHR,10/21/2005,74.37,75.25,73.61,74.72,1097400.0,0.0,1.0
WHR,10/24/2005,74.72,76.45,74.66,76.17,800900.0,0.0,1.0
