Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
HK_1211,SHORT,2009-08-18,42.00,224,No-Exit,0.0,0.0,2009-08-18,41.58,94.08,2009-08-24,44.45,-548.80,94.08,BB 20 SMA Xover Mtm,[]
HK_1211,SHORT,2009-12-11,68.06,125,2009-12-11,70.07,-250.81,2009-12-11,67.37,86.25,2009-12-16,70.95,-360.94,-250.81,BB 20 SMA Xover Mtm,['HK_1211']
HK_1211,SHORT,2009-12-18,65.00,129,No-Exit,0.0,0.0,2009-12-18,64.35,83.85,2010-01-06,71.80,-877.20,83.85,BB 20 SMA Xover Mtm,['HK_1211']
HK_1211,LONG-SPY-NULL,2009-08-25,46.61,202,No-Exit,0.0,0.0,2009-08-25,47.08,94.23,2010-08-25,43.95,-538.43,0.0,BB 20 SMA Xover Mtm,[]
HK_1211,LONG,2011-01-13,43.18,214,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-01-18,41.51,-356.95,-356.95,BB 20 SMA Xover Mtm,[]
HK_1211,SHORT-SPY-NULL,2013-10-30,37.40,246,2013-10-30,38.83,-352.15,No-Exit,0.0,0.0,2013-10-31,38.83,-352.15,0.0,BB 20 SMA Xover Mtm,[]
HK_1211,SHORT,2013-12-12,38.16,241,2013-12-12,38.99,-197.86,No-Exit,0.0,0.0,2013-12-13,38.99,-197.86,-197.86,BB 20 SMA Xover Mtm,[]
HK_1211,SHORT,2013-12-18,37.62,244,No-Exit,0.0,0.0,2013-12-19,37.24,91.50,2014-02-10,39.19,-383.69,91.50,BB 20 SMA Xover Mtm,[]
HK_1211,SHORT,2014-03-21,47.12,194,No-Exit,0.0,0.0,2014-03-21,46.65,92.15,2014-04-10,51.46,-841.86,92.15,BB 20 SMA Xover Mtm,[]
HK_1211,LONG,2014-06-06,40.55,226,No-Exit,0.0,0.0,2014-06-10,40.96,93.79,2014-09-05,56.70,3649.90,93.79,BB 20 SMA Xover Mtm,[]
HK_1211,LONG,2014-11-27,47.98,196,No-Exit,0.0,0.0,2014-11-27,48.45,93.30,2014-12-01,46.84,-221.48,93.30,BB 20 SMA Xover Mtm,['HK_1211']
HK_1211,SHORT,2014-09-16,52.87,178,No-Exit,0.0,0.0,2014-09-16,52.33,95.05,2014-12-31,30.55,3972.25,95.05,BB 20 SMA Xover Mtm,[]
