Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
NFLX,LONG,2011-05-10,238.77,397,No-Exit,0.0,0.0,2011-05-16,238.74,-11.91,-11.91,BB 20 SMA Xover Mtm,['AAPL']
NFLX,SHORT,2011-05-17,234.72,402,No-Exit,0.0,0.0,2011-05-23,248.99,-5736.54,-5736.54,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2011-05-16,48.16,102,No-Exit,0.0,0.0,2011-06-01,49.84,-171.21,-171.21,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2011-06-28,47.91,1865,No-Exit,0.0,0.0,2011-07-12,50.16,4196.25,4196.25,BB 20 SMA Xover Mtm,[]
AMZN,SHORT,2011-08-03,209.58,445,No-Exit,0.0,0.0,2011-08-10,200.76,3924.90,3924.90,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2011-08-05,53.37,1771,No-Exit,0.0,0.0,2011-08-12,54.01,-1133.44,-1133.44,BB 20 SMA Xover Mtm,[]
PCLN,LONG,2011-08-29,510.00,94,No-Exit,0.0,0.0,2011-09-02,519.96,936.24,936.24,BB 20 SMA Xover Mtm,['NFLX', 'AAPL', 'QCOM']
NFLX,LONG,2011-08-31,238.93,1,No-Exit,0.0,0.0,2011-09-02,208.71,-30.22,-30.22,BB 20 SMA Xover Mtm,['AAPL', 'QCOM']
AAPL,LONG,2011-08-29,55.45,867,No-Exit,0.0,0.0,2011-09-12,53.70,-1522.20,-1522.20,BB 20 SMA Xover Mtm,['QCOM']
QCOM,LONG,2011-08-30,51.43,93,No-Exit,0.0,0.0,2011-09-19,53.06,151.59,151.59,BB 20 SMA Xover Mtm,[]
AMZN,SHORT,2011-09-30,218.19,216,No-Exit,0.0,0.0,2011-10-05,219.13,-203.04,-203.04,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2011-09-30,55.24,865,No-Exit,0.0,0.0,2011-10-06,54.04,1038.00,1038.00,BB 20 SMA Xover Mtm,[]
PCLN,LONG,2011-10-24,500.41,96,No-Exit,0.0,0.0,2011-11-01,492.08,-799.68,-799.68,BB 20 SMA Xover Mtm,['CMG']
