Period,# of trades,winning trades,Simulated PorL,PorL,Best_of_PorL,winning percent,# of long trades,long winning trades,long winning percent,# of short trades,short winning trades,short winning percent
10/12/2010--10/07/2011,9,4,4116.38,2516.94,4116.38,44.4444444444,5,3,60,4,1,25
02/04/2012--01/29/2013,8,7,3777.76,-5332.68,10094.91,87.5,7,6,85.7142857143,1,1,100
11/06/2011--10/31/2012,7,6,3664.63,11175.64,12979.99,85.7142857143,6,5,83.3333333333,1,1,100
09/07/2011--09/01/2012,6,5,3614.58,7501.26,9343.54,83.3333333333,5,4,80,1,1,100
06/03/2012--05/29/2013,12,11,3168.47,-7889.85,10357.23,91.6666666667,9,8,88.8888888889,3,3,100
09/01/2012--08/27/2013,10,8,2765.7,-4310.58,5453.09,80,7,6,85.7142857143,3,2,66.6666666667
05/04/2012--04/29/2013,8,7,2468.24,8638.88,9603.72,87.5,6,5,83.3333333333,2,2,100
04/04/2012--03/30/2013,7,6,2457.21,8739.68,9592.69,85.7142857143,6,5,83.3333333333,1,1,100
01/05/2012--12/30/2012,6,5,2291.37,7755.51,8608.52,83.3333333333,5,4,80,1,1,100
10/01/2012--09/26/2013,10,8,2225.7,-6458.58,4565.09,80,7,6,85.7142857143,3,2,66.6666666667
03/05/2012--02/28/2013,9,7,2075.68,-8055.31,8885.45,77.7777777778,8,6,75,1,1,100
07/14/2010--07/09/2011,8,5,1716.34,-1353.63,1767.51,62.5,3,3,100,5,2,40
08/13/2010--08/08/2011,6,3,1098.65,-500.79,1098.65,50,2,2,100,4,1,25
05/15/2010--05/10/2011,7,4,933.7,-1995.86,984.87,57.1428571429,4,3,75,3,1,33.3333333333
01/20/2009--01/15/2010,3,3,766.88,3676.64,4216.53,100,2,2,100,1,1,100
03/26/2008--03/21/2009,3,3,647.85,773.89,773.89,100,3,3,100,0,0,
04/15/2010--04/10/2011,5,4,607.86,-353.64,624.65,80,3,3,100,2,1,50
02/19/2009--02/14/2010,2,2,569.98,3307.14,3847.03,100,1,1,100,1,1,100
11/30/2012--11/25/2013,7,5,534.89,1481.25,2394.73,71.4285714286,4,3,75,3,2,66.6666666667
12/30/2012--12/25/2013,7,5,534.89,1481.25,2394.73,71.4285714286,4,3,75,3,2,66.6666666667
08/27/2013--08/22/2014,7,5,483.46,1383.45,2488.48,71.4285714286,4,3,75,3,2,66.6666666667
09/17/2009--09/12/2010,6,5,477.39,232.19,1254.82,83.3333333333,3,3,100,3,2,66.6666666667
08/02/2012--07/28/2013,7,5,431.32,1396.92,1743.08,71.4285714286,4,3,75,3,2,66.6666666667
07/24/2008--07/19/2009,3,3,376.11,1501.56,1501.56,100,3,3,100,0,0,
03/21/2009--03/16/2010,2,2,374.05,616.39,1134.69,100,1,1,100,1,1,100
11/11/2010--11/06/2011,9,4,295.44,-987.66,611.78,44.4444444444,5,3,60,4,1,25
06/28/2013--06/23/2014,6,4,293.83,960.3,2065.33,66.6666666667,3,2,66.6666666667,3,2,66.6666666667
07/28/2013--07/23/2014,6,4,293.83,960.3,2065.33,66.6666666667,3,2,66.6666666667,3,2,66.6666666667
12/16/2009--12/11/2010,5,4,290.09,568.3,1072.63,80,3,3,100,2,1,50
01/15/2010--01/10/2011,5,4,290.09,568.3,1072.63,80,3,3,100,2,1,50
09/28/2007--09/22/2008,3,3,265.16,153,288.87,100,3,3,100,0,0,
12/27/2007--12/21/2008,3,3,265.16,153,288.87,100,3,3,100,0,0,
01/26/2008--01/20/2009,3,3,265.16,153,288.87,100,3,3,100,0,0,
04/25/2008--04/20/2009,2,2,256.03,328.14,328.14,100,2,2,100,0,0,
04/20/2009--04/15/2010,3,2,248.77,491.11,1009.41,66.6666666667,1,1,100,2,1,50
05/20/2009--05/15/2010,3,2,248.77,491.11,1009.41,66.6666666667,1,1,100,2,1,50
06/19/2009--06/14/2010,3,2,248.77,491.11,1009.41,66.6666666667,1,1,100,2,1,50
05/31/2007--05/25/2008,2,2,199.41,81.66,217.53,100,2,2,100,0,0,
08/29/2007--08/23/2008,2,2,199.41,81.66,217.53,100,2,2,100,0,0,
12/25/2013--12/20/2014,8,4,186.68,2629.56,2879.37,50,5,3,60,3,1,33.3333333333
10/22/2008--10/17/2009,2,2,183.68,1292.76,1292.76,100,2,2,100,0,0,
11/21/2008--11/16/2009,2,2,183.68,1292.76,1292.76,100,2,2,100,0,0,
10/31/2012--10/26/2013,6,4,164.24,491.94,759.39,66.6666666667,3,2,66.6666666667,3,2,66.6666666667
09/26/2013--09/21/2014,8,4,-12.28,1124.38,1759.22,50,5,3,60,3,1,33.3333333333
11/25/2013--11/20/2014,9,4,-114.6,2346.58,2596.39,44.4444444444,6,3,50,3,1,33.3333333333
02/28/2013--02/23/2014,9,5,-283.67,-2162.88,-224.21,55.5555555556,4,2,50,5,3,60
10/26/2013--10/21/2014,8,3,-316.55,1205.14,1454.95,37.5,5,2,40,3,1,33.3333333333
03/11/2011--03/05/2012,9,5,-362.16,611.32,1059.06,55.5555555556,6,4,66.6666666667,3,1,33.3333333333
02/09/2011--02/04/2012,9,5,-370.5,409.7,1044.64,55.5555555556,6,4,66.6666666667,3,1,33.3333333333
08/08/2011--08/02/2012,9,5,-550.2,4681.74,5588.45,55.5555555556,8,4,50,1,1,100
07/03/2012--06/28/2013,13,10,-640.67,-19413.08,5163.3,76.9230769231,9,7,77.7777777778,4,3,75
03/30/2013--03/25/2014,10,6,-675.27,-5140.16,559.67,60,5,3,60,5,3,60
06/09/2011--06/03/2012,6,4,-739.27,2635.57,3565.08,66.6666666667,6,4,66.6666666667,0,0,
05/10/2011--05/04/2012,7,4,-947.43,2175.38,3336.57,57.1428571429,6,4,66.6666666667,1,0,0
04/29/2013--04/24/2014,8,4,-1039.45,-3330.68,240.81,50,5,3,60,3,1,33.3333333333
04/10/2011--04/04/2012,9,5,-1118.93,1791.74,3138.65,55.5555555556,6,4,66.6666666667,3,1,33.3333333333
08/18/2009--08/13/2010,7,5,-1489.72,-1444,-490.53,71.4285714286,4,3,75,3,2,66.6666666667
07/09/2011--07/03/2012,6,3,-1824.69,1552.6,2459.31,50,6,3,50,0,0,
05/29/2013--05/24/2014,6,3,-1933.94,-1048.52,-653.68,50,4,2,50,2,1,50
06/14/2010--06/09/2011,9,5,-1985.06,-4868.83,-1888.1,55.5555555556,4,3,75,5,2,40
07/19/2009--07/14/2010,4,2,-2306.27,-2063.93,-1545.63,50,2,1,50,2,1,50
10/28/2007--10/22/2008,4,3,-13678.56,-13790.72,-13654.85,75,4,3,75,0,0,
02/25/2008--02/19/2009,6,4,-16406.33,-16470.84,-16334.97,66.6666666667,6,4,66.6666666667,0,0,
11/27/2007--11/21/2008,4,3,-21892.64,-22004.8,-21868.93,75,4,3,75,0,0,
,,,,,,,,,,,,
,,,74.6987951807,74.6987951807,90.3614457831,,,,,,,
