Ticker,Date,Open,High,Low,Close,Volume,Dividend,Split
SPY,09/07/2005,123.63,124.13,123.46,123.91,41749700.0,0.0,1.0
SPY,09/08/2005,123.66,124.0,123.31,123.5,39068700.0,0.0,1.0
SPY,09/09/2005,123.83,124.74,123.8,124.6,43093900.0,0.0,1.0
SPY,09/12/2005,124.45,124.67,124.27,124.35,33017600.0,0.0,1.0
SPY,09/13/2005,124.13,124.42,123.52,123.66,58427500.0,0.0,1.0
SPY,09/14/2005,123.75,123.92,123.02,123.21,57694600.0,0.0,1.0
SPY,09/15/2005,123.51,123.65,122.9,123.15,73156900.0,0.0,1.0
SPY,09/16/2005,123.28,123.74,122.87,123.5,75424100.0,0.52,1.0
SPY,09/19/2005,123.47,123.55,122.64,123.09,53355300.0,0.0,1.0
SPY,09/20/2005,123.21,123.61,121.87,122.05,84480300.0,0.0,1.0
SPY,09/21/2005,121.79,121.87,120.78,120.91,94469100.0,0.0,1.0
SPY,09/22/2005,120.95,121.66,120.44,121.34,84597200.0,0.0,1.0
SPY,09/23/2005,121.24,121.89,120.9,121.44,59368100.0,0.0,1.0
SPY,09/26/2005,122.02,122.24,121.08,121.58,70415400.0,0.0,1.0
SPY,09/27/2005,121.52,121.99,121.02,121.55,66150800.0,0.0,1.0
SPY,09/28/2005,121.91,122.12,121.2,121.67,58620500.0,0.0,1.0
SPY,09/29/2005,121.55,122.86,121.08,122.66,66607700.0,0.0,1.0
SPY,09/30/2005,122.62,123.04,121.74,123.04,47824200.0,0.0,1.0
SPY,10/03/2005,122.96,123.34,122.45,122.6,50994800.0,0.0,1.0
SPY,10/04/2005,122.79,123.03,121.16,121.22,60776300.0,0.0,1.0
SPY,10/05/2005,121.29,121.31,112.09,119.63,106052100.0,0.0,1.0
SPY,10/06/2005,119.78,120.26,118.17,119.2,140941800.0,0.0,1.0
SPY,10/07/2005,119.7,120.05,119.13,119.61,75661400.0,0.0,1.0
SPY,10/10/2005,119.68,119.71,118.3,118.6,52677000.0,0.0,1.0
SPY,10/11/2005,118.99,119.39,118.32,118.43,75629800.0,0.0,1.0
SPY,10/12/2005,118.39,119.13,117.41,117.5,100510400.0,0.0,1.0
SPY,10/13/2005,117.46,118.08,116.88,117.43,99052900.0,0.0,1.0
SPY,10/14/2005,118.12,118.81,117.56,118.67,88651000.0,0.0,1.0
SPY,10/17/2005,118.77,119.27,118.45,119.11,68109300.0,0.0,1.0
SPY,10/18/2005,118.94,118.96,117.8,117.82,74996900.0,0.0,1.0
SPY,10/19/2005,117.56,119.8,117.12,119.78,116563800.0,0.0,1.0
SPY,10/20/2005,119.49,119.81,117.3,117.67,131966700.0,0.0,1.0
SPY,10/21/2005,118.29,118.78,117.51,118.13,96579500.0,0.0,1.0
SPY,10/24/2005,118.44,120.09,118.41,119.96,71308400.0,0.0,1.0
SPY,10/25/2005,119.72,120.24,118.94,119.72,76594500.0,0.0,1.0
SPY,10/26/2005,119.51,120.54,119.19,119.37,80855800.0,0.0,1.0
SPY,10/27/2005,119.2,119.37,117.93,118.1,66623100.0,0.0,1.0
SPY,10/28/2005,118.43,119.95,118.1,119.8,72322000.0,0.0,1.0
SPY,10/31/2005,120.29,121.3,120.13,120.13,77698900.0,0.0,1.0
SPY,11/01/2005,120.58,120.9,120.22,120.49,66365100.0,0.0,1.0
SPY,11/02/2005,120.17,121.75,120.13,121.75,74012300.0,0.0,1.0
SPY,11/03/2005,122.15,122.66,121.75,122.27,84897600.0,0.0,1.0
SPY,11/04/2005,122.4,122.46,121.55,122.11,59156000.0,0.0,1.0
SPY,11/07/2005,122.4,122.62,121.85,122.23,46765400.0,0.0,1.0
SPY,11/08/2005,121.95,122.42,121.79,122.23,42152800.0,0.0,1.0
SPY,11/09/2005,122.08,122.95,121.86,122.39,57666800.0,0.0,1.0
SPY,11/10/2005,122.34,123.86,121.75,123.34,79048100.0,0.0,1.0
SPY,11/11/2005,123.35,123.84,122.43,123.76,34867000.0,0.0,1.0
SPY,11/14/2005,123.76,124.02,123.38,123.69,45092200.0,0.0,1.0
SPY,11/15/2005,123.58,124.09,122.86,123.24,69592500.0,0.0,1.0
SPY,11/16/2005,123.37,123.55,122.98,123.49,51133000.0,0.0,1.0
SPY,11/17/2005,123.75,124.65,123.14,124.64,55717500.0,0.0,1.0
SPY,11/18/2005,125.04,125.76,124.33,125.13,72437200.0,0.0,1.0
SPY,11/21/2005,125.15,125.91,124.98,125.76,50021200.0,0.0,1.0
SPY,11/22/2005,125.56,126.52,125.42,126.3,66438800.0,0.0,1.0
SPY,11/23/2005,126.25,127.41,126.21,127.03,50854700.0,0.0,1.0
SPY,11/25/2005,126.98,127.22,126.81,127.13,15270000.0,0.0,1.0
SPY,11/28/2005,127.25,127.27,126.04,126.23,54498500.0,0.0,1.0
SPY,11/29/2005,126.65,126.98,126.09,126.09,51738900.0,0.0,1.0
SPY,11/30/2005,126.16,126.52,125.29,125.41,56007200.0,0.0,1.0
SPY,12/01/2005,126.02,127.03,125.98,126.69,65468200.0,0.0,1.0
SPY,12/02/2005,126.77,127.08,126.5,126.85,46699400.0,0.0,1.0
SPY,12/05/2005,126.64,126.73,126.18,126.58,59273400.0,0.0,1.0
SPY,12/06/2005,127.05,127.74,126.63,126.82,57935200.0,0.0,1.0
SPY,12/07/2005,126.79,126.87,125.68,126.08,66816500.0,0.0,1.0
SPY,12/08/2005,126.22,126.82,125.48,126.0,62608600.0,0.0,1.0
SPY,12/09/2005,126.16,126.78,125.82,126.33,50744500.0,0.0,1.0
SPY,12/12/2005,126.71,126.86,125.96,126.45,48389900.0,0.0,1.0
SPY,12/13/2005,126.4,127.7,126.29,127.31,88630900.0,0.0,1.0
SPY,12/14/2005,127.19,128.09,127.14,127.81,64375000.0,0.0,1.0
SPY,12/15/2005,127.84,128.0,127.18,127.44,55900300.0,0.0,1.0
SPY,12/16/2005,127.27,128.57,126.36,126.36,46238300.0,0.67,1.0
SPY,12/19/2005,126.73,126.87,125.69,125.71,48733000.0,0.0,1.0
SPY,12/20/2005,125.86,126.59,125.48,125.83,46603200.0,0.0,1.0
SPY,12/21/2005,126.17,126.76,125.8,126.03,51806900.0,0.0,1.0
SPY,12/22/2005,126.31,126.69,126.08,126.69,32247900.0,0.0,1.0
SPY,12/23/2005,126.79,126.86,126.42,126.76,27977300.0,0.0,1.0
SPY,12/27/2005,126.92,127.05,125.38,125.47,44499500.0,0.0,1.0
SPY,12/28/2005,125.74,125.99,125.5,125.75,30764300.0,0.0,1.0
SPY,12/29/2005,125.72,125.96,125.06,125.19,32788900.0,0.0,1.0
SPY,12/30/2005,124.8,125.06,124.36,124.51,44645600.0,0.0,1.0
SPY,01/03/2006,125.1,127.0,124.39,126.7,73256700.0,0.0,1.0
SPY,01/04/2006,126.86,127.49,126.7,127.3,51899600.0,0.0,1.0
SPY,01/05/2006,127.17,127.59,126.88,127.38,47307500.0,0.0,1.0
SPY,01/06/2006,128.04,128.58,127.36,128.44,62885900.0,0.0,1.0
SPY,01/09/2006,128.42,129.06,128.38,128.77,43527400.0,0.0,1.0
SPY,01/10/2006,128.39,128.98,128.26,128.9,44960800.0,0.0,1.0
SPY,01/11/2006,129.02,129.44,128.73,129.31,49598900.0,0.0,1.0
SPY,01/12/2006,129.08,129.28,128.44,128.8,40509200.0,0.0,1.0
SPY,01/13/2006,128.57,128.9,128.2,128.68,44856700.0,0.0,1.0
SPY,01/17/2006,128.2,128.42,127.81,128.33,52066600.0,0.0,1.0
SPY,01/18/2006,127.58,128.9,127.16,127.79,75067600.0,0.0,1.0
SPY,01/19/2006,128.09,128.77,127.81,128.31,81530400.0,0.0,1.0
SPY,01/20/2006,128.28,128.31,125.97,125.97,114957800.0,0.0,1.0
SPY,01/23/2006,126.21,126.82,126.13,126.42,67017400.0,0.0,1.0
SPY,01/24/2006,126.63,127.15,126.42,126.55,53008800.0,0.0,1.0
SPY,01/25/2006,127.04,127.18,125.84,126.66,87747700.0,0.0,1.0
SPY,01/26/2006,127.28,127.67,57.29,127.36,71294000.0,0.0,1.0
SPY,01/27/2006,127.65,128.66,127.45,128.54,65771200.0,0.0,1.0
SPY,01/30/2006,128.44,128.81,128.35,128.44,33709600.0,0.0,1.0
SPY,01/31/2006,128.32,128.54,127.49,127.5,72937000.0,0.0,1.0
SPY,02/01/2006,127.87,128.43,127.72,128.39,63561000.0,0.0,1.0
SPY,02/02/2006,128.1,128.14,126.8,126.9,83626900.0,0.0,1.0
SPY,02/03/2006,126.61,128.39,126.14,126.27,86040400.0,0.0,1.0
SPY,02/06/2006,126.44,126.8,126.17,126.6,45511900.0,0.0,1.0
SPY,02/07/2006,126.37,126.66,125.4,125.48,71208100.0,0.0,1.0
SPY,02/08/2006,125.89,128.1,125.6,126.62,59422200.0,0.0,1.0
SPY,02/09/2006,126.89,127.6,126.37,126.41,62023300.0,0.0,1.0
SPY,02/10/2006,126.43,127.13,125.45,126.64,64508700.0,0.0,1.0
SPY,02/13/2006,126.57,126.79,125.95,126.41,52308700.0,0.0,1.0
SPY,02/14/2006,126.31,128.03,123.64,127.75,90964400.0,0.0,1.0
SPY,02/15/2006,127.66,128.32,127.24,128.2,85471300.0,0.0,1.0
SPY,02/16/2006,128.33,129.21,128.18,129.16,61017900.0,0.0,1.0
SPY,02/17/2006,129.07,129.16,128.58,128.81,40342600.0,0.0,1.0
SPY,02/21/2006,129.12,129.4,128.29,128.49,46456300.0,0.0,1.0
SPY,02/22/2006,128.77,129.65,128.65,129.27,42326700.0,0.0,1.0
SPY,02/23/2006,129.16,129.64,128.28,129.08,43423200.0,0.0,1.0
SPY,02/24/2006,129.11,129.48,128.76,129.41,36777400.0,0.0,1.0
SPY,02/27/2006,129.4,130.04,129.28,129.46,35858600.0,0.0,1.0
SPY,02/28/2006,129.18,129.91,128.13,128.23,74394800.0,0.0,1.0
SPY,03/01/2006,128.6,129.49,128.5,129.37,48641600.0,0.0,1.0
SPY,03/02/2006,128.84,129.42,128.61,129.36,60642300.0,0.0,1.0
SPY,03/03/2006,128.72,130.07,128.65,128.76,73402500.0,0.0,1.0
SPY,03/06/2006,129.07,129.18,127.85,128.17,57478400.0,0.0,1.0
SPY,03/07/2006,127.91,128.06,127.4,127.97,61780800.0,0.0,1.0
SPY,03/08/2006,127.65,128.44,127.18,128.24,66692400.0,0.0,1.0
SPY,03/09/2006,128.28,128.68,127.38,127.38,56313600.0,0.0,1.0
SPY,03/10/2006,127.7,128.84,127.44,128.59,60490800.0,0.0,1.0
SPY,03/13/2006,128.77,129.16,128.53,128.83,45479100.0,0.0,1.0
SPY,03/14/2006,128.71,130.23,128.61,130.18,69877300.0,0.0,1.0
SPY,03/15/2006,130.15,130.86,129.85,130.76,53398900.0,0.0,1.0
SPY,03/16/2006,131.01,131.47,130.84,131.03,65526400.0,0.0,1.0
SPY,03/17/2006,130.68,130.9,130.38,130.62,47286800.0,0.52,1.0
SPY,03/20/2006,130.64,130.9,130.21,130.41,45538500.0,0.0,1.0
SPY,03/21/2006,130.37,130.99,129.45,129.59,87102700.0,0.0,1.0
SPY,03/22/2006,129.51,130.51,129.45,130.38,51605700.0,0.0,1.0
SPY,03/23/2006,130.2,130.39,129.66,130.11,46704200.0,0.0,1.0
SPY,03/24/2006,129.99,130.57,129.74,130.21,43209200.0,0.0,1.0
SPY,03/27/2006,129.91,130.28,129.74,130.02,32523000.0,0.0,1.0
SPY,03/28/2006,129.91,130.53,128.29,129.22,82079900.0,0.0,1.0
SPY,03/29/2006,129.5,130.5,129.29,130.03,61505700.0,0.0,1.0
SPY,03/30/2006,130.04,130.98,129.55,129.8,70571700.0,0.0,1.0
SPY,03/31/2006,130.02,130.24,129.37,129.83,62925600.0,0.0,1.0
SPY,04/03/2006,130.12,130.87,129.49,129.73,61624700.0,0.0,1.0
SPY,04/04/2006,129.74,130.73,129.36,130.56,54809300.0,0.0,1.0
SPY,04/05/2006,130.61,131.28,130.38,131.01,50607200.0,0.0,1.0
SPY,04/06/2006,130.85,131.21,130.19,130.87,57906200.0,0.0,1.0
SPY,04/07/2006,131.08,131.4,129.35,129.54,80180900.0,0.0,1.0
SPY,04/10/2006,129.71,130.08,129.26,129.74,41496500.0,0.0,1.0
SPY,04/11/2006,129.85,130.06,128.25,128.64,72799400.0,0.0,1.0
SPY,04/12/2006,128.93,129.13,128.61,128.88,43033700.0,0.0,1.0
SPY,04/13/2006,128.55,129.25,128.31,128.71,51051800.0,0.0,1.0
SPY,04/17/2006,128.81,129.31,128.02,128.61,64167700.0,0.0,1.0
SPY,04/18/2006,128.95,131.0,128.84,130.7,92531800.0,0.0,1.0
SPY,04/19/2006,130.72,131.07,130.24,130.95,87269000.0,0.0,1.0
SPY,04/20/2006,131.0,131.86,130.6,131.13,86005500.0,0.0,1.0
SPY,04/21/2006,131.69,131.79,130.62,131.15,72342600.0,0.0,1.0
SPY,04/24/2006,130.93,131.07,130.38,130.91,52546400.0,0.0,1.0
SPY,04/25/2006,131.05,131.12,129.92,130.37,84359800.0,0.0,1.0
SPY,04/26/2006,130.5,131.14,130.3,130.4,67262400.0,0.0,1.0
SPY,04/27/2006,129.9,131.63,129.59,131.03,124478600.0,0.0,1.0
SPY,04/28/2006,130.79,131.75,130.71,131.47,55854400.0,0.0,1.0
SPY,05/01/2006,131.46,131.8,130.32,130.4,64990300.0,0.0,1.0
SPY,05/02/2006,131.0,131.46,130.74,131.38,49063500.0,0.0,1.0
SPY,05/03/2006,131.22,131.32,130.45,130.89,60821300.0,0.0,1.0
SPY,05/04/2006,131.09,131.62,130.34,131.36,42921400.0,0.0,1.0
SPY,05/05/2006,132.05,132.8,131.85,132.52,62588200.0,0.0,1.0
SPY,05/08/2006,132.52,132.77,132.36,132.36,30016700.0,0.0,1.0
SPY,05/09/2006,132.41,132.77,132.31,132.62,29864000.0,0.0,1.0
SPY,05/10/2006,132.4,132.75,131.89,132.55,64378200.0,0.0,1.0
SPY,05/11/2006,132.51,132.55,130.52,130.95,80626900.0,0.0,1.0
SPY,05/12/2006,130.47,130.72,129.18,129.24,91726500.0,0.0,1.0
SPY,05/15/2006,128.78,129.74,128.61,129.5,84029300.0,0.0,1.0
SPY,05/16/2006,129.76,130.0,129.01,129.31,62137600.0,0.0,1.0
SPY,05/17/2006,128.67,129.1,126.77,126.85,144789500.0,0.0,1.0
SPY,05/18/2006,127.32,127.75,126.11,126.21,87906300.0,0.0,1.0
SPY,05/19/2006,126.56,127.49,125.8,127.1,124309400.0,0.0,1.0
SPY,05/22/2006,126.33,127.17,125.5,126.13,110852800.0,0.0,1.0
SPY,05/23/2006,127.18,127.63,124.74,125.17,92006500.0,0.0,1.0
SPY,05/24/2006,125.7,126.89,124.76,126.17,168405000.0,0.0,1.0
SPY,05/25/2006,126.92,127.73,126.43,127.73,78977900.0,0.0,1.0
SPY,05/26/2006,128.0,128.38,127.51,128.38,62989700.0,0.0,1.0
SPY,05/30/2006,127.97,128.0,126.01,126.1,72419900.0,0.0,1.0
SPY,05/31/2006,126.58,127.51,126.2,127.51,86926200.0,0.0,1.0
SPY,06/01/2006,127.39,129.08,127.27,128.73,73721700.0,0.0,1.0
SPY,06/02/2006,129.22,129.43,128.32,129.0,91702600.0,0.0,1.0
SPY,06/05/2006,128.82,128.86,126.77,127.12,86105100.0,0.0,1.0
SPY,06/06/2006,127.29,127.38,125.76,126.81,130498600.0,0.0,1.0
SPY,06/07/2006,126.92,127.65,125.65,125.86,108599400.0,0.0,1.0
SPY,06/08/2006,125.58,126.5,123.87,125.75,204957200.0,0.0,1.0
SPY,06/09/2006,126.17,126.67,125.34,125.99,94972200.0,0.0,1.0
SPY,06/12/2006,125.88,125.93,123.31,123.99,95815900.0,0.0,1.0
SPY,06/13/2006,123.74,124.84,122.55,122.55,185688800.0,0.0,1.0
SPY,06/14/2006,122.88,123.63,122.34,123.5,163566400.0,0.0,1.0
SPY,06/15/2006,123.95,126.36,123.86,125.56,134057000.0,0.0,1.0
SPY,06/16/2006,125.29,125.56,124.46,124.65,94253500.0,0.56,1.0
SPY,06/19/2006,125.4,125.48,123.55,123.67,95804400.0,0.0,1.0
SPY,06/20/2006,124.0,124.81,123.72,124.09,65494700.0,0.0,1.0
SPY,06/21/2006,124.0,125.7,123.96,125.01,75008200.0,0.0,1.0
SPY,06/22/2006,124.9,125.06,124.04,124.46,74566100.0,0.0,1.0
SPY,06/23/2006,124.33,125.3,124.03,124.44,54107000.0,0.0,1.0
SPY,06/26/2006,124.65,125.06,124.25,124.99,37899600.0,0.0,1.0
SPY,06/27/2006,125.08,125.29,123.77,123.91,69780200.0,0.0,1.0
SPY,06/28/2006,124.19,125.37,123.65,124.75,62368100.0,0.0,1.0
SPY,06/29/2006,125.2,127.35,125.17,127.27,110634800.0,0.0,1.0
SPY,06/30/2006,127.47,127.66,126.96,127.23,54227800.0,0.0,1.0
SPY,07/03/2006,127.43,128.01,127.31,127.8,23914000.0,0.0,1.0
SPY,07/05/2006,127.29,127.45,126.52,127.07,69653400.0,0.0,1.0
SPY,07/06/2006,127.23,127.85,127.08,127.44,50100300.0,0.0,1.0
SPY,07/07/2006,127.19,127.56,126.29,126.61,81626500.0,0.0,1.0
SPY,07/10/2006,126.94,127.43,126.41,126.85,60964100.0,0.0,1.0
SPY,07/11/2006,126.61,127.41,125.94,127.41,73640800.0,0.0,1.0
SPY,07/12/2006,127.22,127.4,125.55,126.05,82561300.0,0.0,1.0
SPY,07/13/2006,125.5,125.68,123.66,124.0,102405700.0,0.0,1.0
SPY,07/14/2006,124.15,124.26,122.83,123.52,103242500.0,0.0,1.0
SPY,07/17/2006,123.51,124.1,123.04,123.34,81159000.0,0.0,1.0
SPY,07/18/2006,123.71,124.06,122.39,123.97,122771000.0,0.0,1.0
SPY,07/19/2006,124.18,126.26,123.72,125.69,133565300.0,0.0,1.0
SPY,07/20/2006,126.12,126.3,124.66,124.83,112259800.0,0.0,1.0
SPY,07/21/2006,125.15,125.19,123.82,123.95,101560000.0,0.0,1.0
SPY,07/24/2006,124.44,126.32,124.44,126.21,92884000.0,0.0,1.0
SPY,07/25/2006,125.98,127.3,125.72,126.66,95480700.0,0.0,1.0
SPY,07/26/2006,126.59,127.45,126.18,126.83,84525800.0,0.0,1.0
SPY,07/27/2006,127.32,127.69,126.2,126.71,87257100.0,0.0,1.0
SPY,07/28/2006,126.99,128.14,126.86,127.98,82137000.0,0.0,1.0
SPY,07/31/2006,127.68,127.96,126.55,127.85,49593100.0,0.0,1.0
SPY,08/01/2006,127.34,127.38,126.6,127.22,65225600.0,0.0,1.0
SPY,08/02/2006,127.62,128.46,127.55,128.08,64770900.0,0.0,1.0
SPY,08/03/2006,127.22,128.55,127.15,128.42,63693800.0,0.0,1.0
SPY,08/04/2006,129.06,129.43,127.48,128.2,96294200.0,0.0,1.0
SPY,08/07/2006,127.9,128.08,127.4,127.95,45377300.0,0.0,1.0
SPY,08/08/2006,128.09,128.46,126.95,127.41,90901300.0,0.0,1.0
SPY,08/09/2006,128.2,128.6,126.61,126.98,78910600.0,0.0,1.0
SPY,08/10/2006,126.62,127.5,126.28,127.37,69322300.0,0.0,1.0
SPY,08/11/2006,127.09,127.2,126.39,127.01,47482200.0,0.0,1.0
SPY,08/14/2006,127.63,128.16,126.92,127.11,57839000.0,0.0,1.0
SPY,08/15/2006,128.26,128.87,127.9,128.63,68143000.0,0.0,1.0
SPY,08/16/2006,129.34,129.89,129.04,129.79,71737600.0,0.0,1.0
SPY,08/17/2006,129.58,130.37,129.49,130.03,70992800.0,0.0,1.0
SPY,08/18/2006,130.19,130.69,129.59,130.69,58288400.0,0.0,1.0
SPY,08/21/2006,130.13,130.28,129.8,130.13,42133600.0,0.0,1.0
SPY,08/22/2006,129.94,130.52,129.68,130.12,60839900.0,0.0,1.0
SPY,08/23/2006,130.18,130.44,129.19,129.76,66592100.0,0.0,1.0
SPY,08/24/2006,129.99,130.1,129.4,129.65,57983000.0,0.0,1.0
SPY,08/25/2006,129.65,130.25,129.55,129.81,41756000.0,0.0,1.0
SPY,08/28/2006,129.65,130.82,129.64,130.43,52681500.0,0.0,1.0
SPY,08/29/2006,130.49,130.83,129.81,130.58,61817800.0,0.0,1.0
SPY,08/30/2006,130.88,131.04,130.55,130.66,50052200.0,0.0,1.0
SPY,08/31/2006,130.84,130.99,130.58,130.64,37510300.0,0.0,1.0
SPY,09/01/2006,131.14,131.58,130.84,131.42,48794500.0,0.0,1.0
SPY,09/05/2006,131.26,131.85,131.2,131.67,52348300.0,0.0,1.0
SPY,09/06/2006,131.12,131.16,130.33,130.51,53795600.0,0.0,1.0
SPY,09/07/2006,130.14,130.57,129.35,129.91,86269400.0,0.0,1.0
SPY,09/08/2006,130.07,130.46,129.83,130.28,45096300.0,0.0,1.0
SPY,09/11/2006,129.8,130.69,129.48,130.41,68496600.0,0.0,1.0
SPY,09/12/2006,130.54,131.84,130.37,131.69,69875600.0,0.0,1.0
SPY,09/13/2006,131.65,132.45,131.52,132.22,62898400.0,0.0,1.0
SPY,09/14/2006,131.96,132.24,131.75,132.23,57805400.0,0.0,1.0
SPY,09/15/2006,132.32,132.39,131.68,131.96,76703100.0,0.58,1.0
SPY,09/18/2006,131.69,132.39,131.65,132.14,64154100.0,0.0,1.0
SPY,09/19/2006,132.12,132.13,131.07,131.81,92089100.0,0.0,1.0
SPY,09/20/2006,132.25,132.77,132.06,132.51,75204100.0,0.0,1.0
SPY,09/21/2006,132.61,132.75,131.42,131.87,88932500.0,0.0,1.0
SPY,09/22/2006,131.67,131.68,131.0,131.47,65966800.0,0.0,1.0
SPY,09/25/2006,131.73,132.85,131.05,132.48,92299100.0,0.0,1.0
SPY,09/26/2006,132.5,133.6,132.4,133.58,73962700.0,0.0,1.0
SPY,09/27/2006,133.49,133.97,133.27,133.74,82432200.0,0.0,1.0
SPY,09/28/2006,133.74,133.99,133.28,133.69,58597500.0,0.0,1.0
SPY,09/29/2006,133.8,133.94,133.48,133.58,47966600.0,0.0,1.0
SPY,10/02/2006,133.54,133.83,132.34,133.08,51687400.0,0.0,1.0
SPY,10/03/2006,132.89,133.87,132.65,133.36,73108100.0,0.0,1.0
SPY,10/04/2006,133.09,135.0,133.08,134.92,80890500.0,0.0,1.0
SPY,10/05/2006,134.92,135.41,125.35,135.18,60505900.0,0.0,1.0
SPY,10/06/2006,134.95,135.1,134.4,135.01,64983600.0,0.0,1.0
SPY,10/09/2006,134.85,135.3,134.64,135.09,41176800.0,0.0,1.0
SPY,10/10/2006,135.11,135.45,134.84,135.27,56403700.0,0.0,1.0
SPY,10/11/2006,134.84,135.43,134.3,135.11,104071800.0,0.0,1.0
SPY,10/12/2006,135.45,136.39,135.4,136.28,59158600.0,0.0,1.0
SPY,10/13/2006,136.16,136.71,136.04,136.63,53944000.0,0.0,1.0
SPY,10/16/2006,136.52,137.05,136.42,136.84,42273000.0,0.0,1.0
SPY,10/17/2006,136.47,136.7,135.67,136.41,90500600.0,0.0,1.0
SPY,10/18/2006,137.04,137.37,136.1,136.59,86848600.0,0.0,1.0
SPY,10/19/2006,136.39,136.88,136.23,136.81,64063200.0,0.0,1.0
SPY,10/20/2006,136.84,136.95,136.33,136.84,48094500.0,0.0,1.0
SPY,10/23/2006,136.46,137.8,136.39,137.47,66219900.0,0.0,1.0
SPY,10/24/2006,137.28,137.93,137.22,137.88,53234900.0,0.0,1.0
SPY,10/25/2006,137.71,138.41,137.51,138.35,78105400.0,0.0,1.0
SPY,10/26/2006,138.66,139.0,137.98,138.78,66843700.0,0.0,1.0
SPY,10/27/2006,138.61,138.75,137.63,137.91,80238000.0,0.0,1.0
SPY,10/30/2006,137.66,138.2,137.4,137.81,49717800.0,0.0,1.0
SPY,10/31/2006,138.11,138.26,137.25,137.79,71274100.0,0.0,1.0
SPY,11/01/2006,138.26,138.31,136.72,136.86,83005600.0,0.0,1.0
SPY,11/02/2006,136.51,137.01,136.36,136.78,60693100.0,0.0,1.0
