Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
AAPL,LONG,2013-04-30,62.16,1530,No-Exit,0.0,0.0,2013-05-10,64.91,4211.87,4211.87,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2013-05-16,60.46,1632,No-Exit,0.0,0.0,2013-05-23,62.88,-3944.78,-3944.78,BB 20 SMA Xover Mtm,[]
FSLR,SHORT,2013-06-12,49.56,1567,No-Exit,0.0,0.0,2013-06-17,46.31,5092.75,5092.75,BB 20 SMA Xover Mtm,['AXP', 'FFIV', 'VLO']
FFIV,SHORT,2013-06-04,78.37,1215,No-Exit,0.0,0.0,2013-06-18,75.66,3292.65,3292.65,BB 20 SMA Xover Mtm,['AXP', 'VLO']
AXP,SHORT,2013-06-13,73.97,1084,No-Exit,0.0,0.0,2013-06-26,74.11,-151.76,-151.76,BB 20 SMA Xover Mtm,['VLO']
VLO,SHORT,2013-06-05,38.57,2343,No-Exit,0.0,0.0,2013-06-26,35.31,7638.18,7638.18,BB 20 SMA Xover Mtm,[]
FFIV,LONG,2013-07-11,74.60,1518,No-Exit,0.0,0.0,2013-07-19,79.95,8121.30,8121.30,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2013-09-11,66.72,1687,No-Exit,0.0,0.0,2013-09-18,66.50,363.93,363.93,BB 20 SMA Xover Mtm,[]
NFLX,SHORT,2013-10-09,299.30,196,No-Exit,0.0,0.0,2013-10-14,322.31,-4509.96,-4509.96,BB 20 SMA Xover Mtm,['AMZN', 'PCLN']
PCLN,SHORT,2013-10-09,988.15,57,No-Exit,0.0,0.0,2013-10-17,1031.51,-2471.52,-2471.52,BB 20 SMA Xover Mtm,['AMZN']
AMZN,SHORT,2013-10-08,306.93,385,No-Exit,0.0,0.0,2013-10-18,319.36,-4785.55,-4785.55,BB 20 SMA Xover Mtm,[]
CPB,LONG,2013-12-09,42.85,2502,No-Exit,0.0,0.0,2013-12-17,41.08,-4428.54,-4428.54,BB 20 SMA Xover Mtm,['DTV']
DTV,SHORT,2013-12-17,65.09,82,No-Exit,0.0,0.0,2013-12-30,67.96,-235.34,-235.34,BB 20 SMA Xover Mtm,['EOG']
FSLR,LONG,2014-01-03,58.01,92,No-Exit,0.0,0.0,2014-01-06,54.09,-360.64,-360.64,BB 20 SMA Xover Mtm,['EOG']
EOG,LONG,2013-12-20,83.49,1228,No-Exit,0.0,0.0,2014-01-14,82.03,-1792.88,-1792.88,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2014-02-11,76.33,1319,No-Exit,0.0,0.0,2014-02-19,76.72,514.41,514.41,BB 20 SMA Xover Mtm,[]
PCLN,SHORT,2014-03-14,1286.73,78,No-Exit,0.0,0.0,2014-03-31,1205.46,6339.06,6339.06,BB 20 SMA Xover Mtm,['CMG', 'AMZN']
AMZN,SHORT-SPY-NULL,2014-03-24,357.01,286,No-Exit,0.0,0.0,2014-04-01,343.43,3883.88,0.0,BB 20 SMA Xover Mtm,['CMG']
CMG,SHORT-SPY-NULL,2014-03-26,564.97,185,No-Exit,0.0,0.0,2014-04-09,555.36,1777.85,0.0,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2014-04-07,75.21,1485,No-Exit,0.0,0.0,2014-04-23,75.58,-549.45,-549.45,BB 20 SMA Xover Mtm,['PCLN']
PCLN,LONG,2014-04-17,1224.37,81,No-Exit,0.0,0.0,2014-04-25,1158.05,-5371.92,-5371.92,BB 20 SMA Xover Mtm,[]
