Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
AMZN,SHORT-SPY-NULL,2011-09-30,218.19,215,No-Exit,0.0,0.0,2011-10-05,219.13,-202.10,0.0,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2011-09-30,55.24,859,No-Exit,0.0,0.0,2011-10-06,54.04,1030.80,1030.80,BB 20 SMA Xover Mtm,[]
PCLN,LONG,2011-10-24,500.41,95,No-Exit,0.0,0.0,2011-11-01,492.08,-791.35,-791.35,BB 20 SMA Xover Mtm,['CMG']
CMG,LONG,2011-10-24,336.82,142,No-Exit,0.0,0.0,2011-11-21,304.83,-4542.58,-4542.58,BB 20 SMA Xover Mtm,['PCLN', 'CRM']
CRM,SHORT,2011-11-18,29.86,794,No-Exit,0.0,0.0,2011-11-28,27.28,2048.52,2048.52,BB 20 SMA Xover Mtm,['PCLN']
PCLN,SHORT,2011-11-18,508.27,48,No-Exit,0.0,0.0,2011-11-28,482.65,1229.76,1229.76,BB 20 SMA Xover Mtm,[]
NFLX,LONG,2011-12-13,76.01,62,No-Exit,0.0,0.0,2011-12-19,68.83,-445.16,-445.16,BB 20 SMA Xover Mtm,['AAPL']
AAPL,LONG,2011-12-02,55.97,1676,No-Exit,0.0,0.0,2012-01-12,59.86,6519.64,6519.64,BB 20 SMA Xover Mtm,['FFIV', 'CRM']
CRM,LONG,2012-01-11,26.46,9,No-Exit,0.0,0.0,2012-01-27,28.81,21.17,21.17,BB 20 SMA Xover Mtm,['FFIV']
FFIV,LONG,2012-01-10,111.99,38,No-Exit,0.0,0.0,2012-01-27,117.00,190.38,190.38,BB 20 SMA Xover Mtm,[]
NFLX,LONG,2012-03-20,115.47,41,No-Exit,0.0,0.0,2012-03-28,120.25,195.98,195.98,BB 20 SMA Xover Mtm,['AGN']
AGN,LONG,2012-02-15,60.79,1645,No-Exit,0.0,0.0,2012-04-04,66.39,9212.00,9212.00,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2012-04-16,85.60,1270,No-Exit,0.0,0.0,2012-04-24,80.37,6638.47,6638.47,BB 20 SMA Xover Mtm,['CMG']
CMG,SHORT,2012-04-23,413.90,257,No-Exit,0.0,0.0,2012-05-01,421.41,-1930.07,-1930.07,BB 20 SMA Xover Mtm,[]
CTXS,SHORT,2012-05-11,77.57,1300,No-Exit,0.0,0.0,2012-05-21,77.88,-403.00,-403.00,BB 20 SMA Xover Mtm,['DISCA']
AAPL,LONG,2012-05-24,82.32,1247,No-Exit,0.0,0.0,2012-06-04,78.77,-4426.85,-4426.85,BB 20 SMA Xover Mtm,['DISCA']
DISCA,SHORT,2012-05-09,50.29,2251,No-Exit,0.0,0.0,2012-06-06,49.30,2228.49,2228.49,BB 20 SMA Xover Mtm,[]
PCLN,SHORT,2012-07-11,642.16,86,No-Exit,0.0,0.0,2012-07-19,677.66,-3053.00,-3053.00,BB 20 SMA Xover Mtm,['AMZN']
AMZN,SHORT,2012-07-11,217.31,254,No-Exit,0.0,0.0,2012-07-19,227.30,-2537.46,-2537.46,BB 20 SMA Xover Mtm,['QCOM', 'FFIV', 'CRM']
FFIV,LONG,2012-07-19,99.58,335,No-Exit,0.0,0.0,2012-07-23,90.84,-2927.90,-2927.90,BB 20 SMA Xover Mtm,['QCOM', 'CRM']
CRM,LONG,2012-07-19,34.06,1056,No-Exit,0.0,0.0,2012-07-25,31.38,-2830.08,-2830.08,BB 20 SMA Xover Mtm,['QCOM']
NFLX,SHORT-SPY-NULL,2012-07-26,59.31,1094,No-Exit,0.0,0.0,2012-08-06,54.82,4917.53,0.0,BB 20 SMA Xover Mtm,['QCOM']
QCOM,LONG,2012-07-19,58.85,620,No-Exit,0.0,0.0,2012-08-21,62.27,2120.40,2120.40,BB 20 SMA Xover Mtm,['NFLX', 'CRM']
CRM,LONG,2012-08-07,33.51,2088,No-Exit,0.0,0.0,2012-08-22,36.44,6117.84,6117.84,BB 20 SMA Xover Mtm,['NFLX']
NFLX,LONG,2012-08-16,63.89,54,No-Exit,0.0,0.0,2012-08-23,64.48,31.86,31.86,BB 20 SMA Xover Mtm,[]
FFIV,SHORT-SPY-NULL,2012-08-31,96.42,31,No-Exit,0.0,0.0,2012-09-07,99.73,-102.61,0.0,BB 20 SMA Xover Mtm,['NFLX', 'PCLN']
NFLX,SHORT-SPY-NULL,2012-08-31,59.88,50,No-Exit,0.0,0.0,2012-09-07,56.68,160.00,0.0,BB 20 SMA Xover Mtm,['PCLN']
PCLN,LONG,2012-08-30,609.24,184,No-Exit,0.0,0.0,2012-09-20,633.94,4544.80,4544.80,BB 20 SMA Xover Mtm,['PM']
PM,LONG,2012-09-18,91.60,66,No-Exit,0.0,0.0,2012-10-09,92.11,33.66,33.66,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2012-09-26,95.26,1166,No-Exit,0.0,0.0,2012-10-11,92.36,3384.73,3384.73,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2012-11-26,82.46,1456,No-Exit,0.0,0.0,2012-12-05,81.27,-1728.48,-1728.48,BB 20 SMA Xover Mtm,[]
CTXS,LONG,2012-12-10,62.65,1890,No-Exit,0.0,0.0,2012-12-20,65.63,5632.20,5632.20,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2013-01-02,79.12,78,No-Exit,0.0,0.0,2013-01-14,71.81,-569.85,-569.85,BB 20 SMA Xover Mtm,['AMZN', 'EQT']
AMZN,SHORT,2012-12-27,246.15,25,2013-01-07,262.97,-420.50,2013-01-14,268.00,-546.25,-420.50,BB 20 SMA Xover Mtm,['EQT']
EQT,LONG-SPY-NULL,2012-12-21,59.76,2071,No-Exit,0.0,0.0,2013-01-29,59.52,-497.04,0.0,BB 20 SMA Xover Mtm,[]
