Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
FSLR,LONG,2009-09-09,136.60,699,No-Exit,0.0,0.0,2009-09-14,131.78,-3369.18,-3369.18,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2009-12-01,28.27,3247,2009-12-01,28.94,-2175.49,2009-12-09,27.89,1233.86,-2175.49,BB 20 SMA Xover Mtm,[]
EOG,LONG,2009-12-15,45.65,2036,No-Exit,0.0,0.0,2009-12-29,49.49,7818.24,7818.24,BB 20 SMA Xover Mtm,['FDX', 'AAPL']
AAPL,LONG,2009-12-22,28.60,151,No-Exit,0.0,0.0,2009-12-30,29.83,186.16,186.16,BB 20 SMA Xover Mtm,['FDX']
FDX,SHORT,2009-12-18,83.63,55,No-Exit,0.0,0.0,2010-01-12,86.44,-154.55,-154.55,BB 20 SMA Xover Mtm,['PCLN']
PCLN,SHORT,2010-01-07,216.89,462,No-Exit,0.0,0.0,2010-01-20,210.86,2785.86,2785.86,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2010-01-22,29.43,3502,No-Exit,0.0,0.0,2010-02-03,28.10,4657.66,4657.66,BB 20 SMA Xover Mtm,[]
QCOM,LONG,2010-03-04,39.08,2750,No-Exit,0.0,0.0,2010-03-29,41.77,7397.50,7397.50,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2010-05-07,34.82,3288,No-Exit,0.0,0.0,2010-05-11,36.61,-5899.61,-5899.61,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2010-05-28,37.06,2980,No-Exit,0.0,0.0,2010-06-10,34.98,-6193.33,-6193.33,BB 20 SMA Xover Mtm,[]
FSLR,LONG,2010-06-16,118.44,43,No-Exit,0.0,0.0,2010-06-21,122.22,162.54,162.54,BB 20 SMA Xover Mtm,['RIG', 'AAPL', 'PCLN']
AAPL,LONG,2010-06-14,36.58,2816,No-Exit,0.0,0.0,2010-06-23,38.50,5406.72,5406.72,BB 20 SMA Xover Mtm,['RIG', 'PCLN']
PCLN,LONG,2010-06-17,198.87,1,No-Exit,0.0,0.0,2010-06-23,189.30,-9.57,-9.57,BB 20 SMA Xover Mtm,['RIG']
RIG,LONG,2010-06-21,55.45,2,No-Exit,0.0,0.0,2010-06-29,49.01,-12.88,-12.88,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2010-06-30,36.23,2989,No-Exit,0.0,0.0,2010-07-07,36.68,-1345.05,-1345.05,BB 20 SMA Xover Mtm,[]
AMZN,LONG,2010-07-13,120.71,886,No-Exit,0.0,0.0,2010-07-15,119.45,-1116.36,-1116.36,BB 20 SMA Xover Mtm,[]
CMG,LONG,2010-07-26,146.96,721,No-Exit,0.0,0.0,2010-08-06,148.29,958.93,958.93,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2010-08-12,35.24,3020,No-Exit,0.0,0.0,2010-08-30,35.05,578.11,578.11,BB 20 SMA Xover Mtm,[]
