Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
AMZN,SHORT-SPY-NULL,2012-07-11,217.31,218,No-Exit,0.0,0.0,2012-07-19,227.30,-2177.82,0.0,BB 20 SMA Xover Mtm,['QCOM', 'PCLN', 'FFIV']
PCLN,SHORT,2012-07-11,642.16,73,No-Exit,0.0,0.0,2012-07-19,677.66,-2591.50,-2591.50,BB 20 SMA Xover Mtm,['QCOM', 'FFIV']
FFIV,LONG,2012-07-19,99.58,287,No-Exit,0.0,0.0,2012-07-23,90.84,-2508.38,-2508.38,BB 20 SMA Xover Mtm,['CRM', 'QCOM']
CRM,LONG,2012-07-19,34.06,905,No-Exit,0.0,0.0,2012-07-25,31.38,-2425.40,-2425.40,BB 20 SMA Xover Mtm,['QCOM']
NFLX,SHORT-SPY-NULL,2012-07-26,59.31,938,No-Exit,0.0,0.0,2012-08-06,54.82,4216.31,0.0,BB 20 SMA Xover Mtm,['QCOM']
QCOM,LONG,2012-07-19,58.85,532,No-Exit,0.0,0.0,2012-08-21,62.27,1819.44,1819.44,BB 20 SMA Xover Mtm,['NFLX', 'CRM']
CRM,LONG,2012-08-07,33.51,1791,No-Exit,0.0,0.0,2012-08-22,36.44,5247.63,5247.63,BB 20 SMA Xover Mtm,['NFLX']
NFLX,LONG,2012-08-16,63.89,47,No-Exit,0.0,0.0,2012-08-23,64.48,27.73,27.73,BB 20 SMA Xover Mtm,[]
FFIV,SHORT-SPY-NULL,2012-08-31,96.42,26,No-Exit,0.0,0.0,2012-09-07,99.73,-86.06,0.0,BB 20 SMA Xover Mtm,['NFLX', 'PCLN']
NFLX,SHORT-SPY-NULL,2012-08-31,59.88,42,No-Exit,0.0,0.0,2012-09-07,56.68,134.40,0.0,BB 20 SMA Xover Mtm,['PCLN']
PCLN,LONG,2012-08-30,609.24,158,No-Exit,0.0,0.0,2012-09-20,633.94,3902.60,3902.60,BB 20 SMA Xover Mtm,['PM']
PM,LONG,2012-09-18,91.60,55,No-Exit,0.0,0.0,2012-10-09,92.11,28.05,28.05,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2012-09-26,95.26,1002,No-Exit,0.0,0.0,2012-10-11,92.36,2908.66,2908.66,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2012-11-26,82.46,1249,No-Exit,0.0,0.0,2012-12-05,81.27,-1482.74,-1482.74,BB 20 SMA Xover Mtm,[]
CTXS,LONG,2012-12-10,62.65,1622,No-Exit,0.0,0.0,2012-12-20,65.63,4833.56,4833.56,BB 20 SMA Xover Mtm,[]
AMZN,SHORT,2012-12-27,246.15,21,No-Exit,0.0,0.0,2013-01-07,262.97,-353.22,-353.22,BB 20 SMA Xover Mtm,['AAPL', 'EQT']
AAPL,LONG,2013-01-02,79.12,66,No-Exit,0.0,0.0,2013-01-14,71.81,-482.18,-482.18,BB 20 SMA Xover Mtm,['EQT']
EQT,LONG-SPY-NULL,2012-12-21,59.76,1778,No-Exit,0.0,0.0,2013-01-29,59.52,-426.72,0.0,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2013-03-18,64.01,1641,No-Exit,0.0,0.0,2013-03-27,65.21,1966.86,1966.86,BB 20 SMA Xover Mtm,['PCLN']
HUM,LONG,2013-03-28,69.41,1539,No-Exit,0.0,0.0,2013-04-05,78.38,13804.83,13804.83,BB 20 SMA Xover Mtm,['PCLN', 'THC']
PCLN,SHORT,2013-03-19,689.84,7,No-Exit,0.0,0.0,2013-04-11,720.91,-217.49,-217.49,BB 20 SMA Xover Mtm,['THC']
THC,SHORT,2013-04-04,43.65,122,No-Exit,0.0,0.0,2013-04-23,40.16,425.78,425.78,BB 20 SMA Xover Mtm,['PCLN']
VLO,LONG,2013-04-25,42.39,905,No-Exit,0.0,0.0,2013-05-01,39.53,-2588.30,-2588.30,BB 20 SMA Xover Mtm,['GD', 'BRCM', 'PCLN', 'AAPL']
PCLN,SHORT,2013-04-19,683.11,175,No-Exit,0.0,0.0,2013-05-03,722.08,-6819.75,-6819.75,BB 20 SMA Xover Mtm,['GD', 'BRCM', 'AAPL']
AAPL,LONG,2013-04-30,62.16,125,No-Exit,0.0,0.0,2013-05-10,64.91,344.11,344.11,BB 20 SMA Xover Mtm,['GD', 'BRCM']
BRCM,LONG,2013-04-25,35.44,1057,No-Exit,0.0,0.0,2013-05-14,36.12,718.76,718.76,BB 20 SMA Xover Mtm,['GD']
GD,LONG,2013-04-25,72.45,535,No-Exit,0.0,0.0,2013-05-22,77.36,2626.85,2626.85,BB 20 SMA Xover Mtm,['AAPL']
