Period,# of trades,winning trades,Simulated PorL,PorL,Best_of_PorL,winning percent,# of long trades,long winning trades,long winning percent,# of short trades,short winning trades,short winning percent
09/17/2009--09/12/2010,15.0,13.0,109.41999999999985,-7022.400000000001,1133.6099999999997,86.66666666666667,8.0,7.0,87.5,7.0,6.0,85.71428571428571
10/17/2009--10/12/2010,15.0,13.0,91.11999999999993,-7247.34,1334.5399999999997,86.66666666666667,10.0,9.0,90.0,5.0,4.0,80.0
11/16/2009--11/11/2010,13.0,12.0,388.64999999999986,-5888.42,1066.48,92.3076923076923,8.0,8.0,100.0,5.0,4.0,80.0
12/16/2009--12/11/2010,9.0,8.0,65.63999999999983,-6302.849999999999,65.63999999999983,88.88888888888889,5.0,5.0,100.0,4.0,3.0,75.0
01/15/2010--01/10/2011,9.0,8.0,44.170000000000016,-4411.110000000001,851.2900000000001,88.88888888888889,4.0,4.0,100.0,5.0,4.0,80.0
02/14/2010--02/09/2011,12.0,11.0,270.82000000000005,-3903.8100000000004,1840.89,91.66666666666666,6.0,6.0,100.0,6.0,5.0,83.33333333333334
03/16/2010--03/11/2011,13.0,11.0,103.96000000000001,-5117.030000000001,1440.7900000000002,84.61538461538461,7.0,6.0,85.71428571428571,6.0,5.0,83.33333333333334
04/15/2010--04/10/2011,11.0,9.0,-91.31999999999991,-5648.39,1245.5099999999998,81.81818181818183,7.0,6.0,85.71428571428571,4.0,3.0,75.0
05/15/2010--05/10/2011,11.0,8.0,-690.69,-3106.2000000000003,847.9199999999996,72.72727272727273,7.0,5.0,71.42857142857143,4.0,3.0,75.0
06/14/2010--06/09/2011,12.0,9.0,-620.94,-2941.6200000000003,1012.4999999999997,75.0,7.0,5.0,71.42857142857143,5.0,4.0,80.0
07/14/2010--07/09/2011,13.0,8.0,-1734.56,-3940.4900000000002,-195.95000000000016,61.53846153846154,6.0,4.0,66.66666666666666,7.0,4.0,57.14285714285714
08/13/2010--08/08/2011,14.0,9.0,-1429.1299999999999,-5271.09,109.47999999999976,64.28571428571429,7.0,4.0,57.14285714285714,7.0,5.0,71.42857142857143
09/12/2010--09/07/2011,17.0,12.0,-1165.2599999999998,-3297.7300000000005,1428.76,70.58823529411765,7.0,4.0,57.14285714285714,10.0,8.0,80.0
10/12/2010--10/07/2011,16.0,11.0,-1216.61,-4065.580000000001,1889.8999999999996,68.75,6.0,3.0,50.0,10.0,8.0,80.0
11/11/2010--11/06/2011,15.0,9.0,-1765.0,-7332.13,282.9399999999998,60.0,6.0,2.0,33.33333333333333,9.0,7.0,77.77777777777779
12/11/2010--12/06/2011,17.0,10.0,-2361.8,-8196.930000000002,-313.86000000000007,58.82352941176471,6.0,2.0,33.33333333333333,11.0,8.0,72.72727272727273
01/10/2011--01/05/2012,17.0,9.0,-2718.82,-8471.850000000002,-670.88,52.94117647058824,7.0,2.0,28.57142857142857,10.0,7.0,70.0
02/09/2011--02/04/2012,16.0,8.0,-2978.83,-7469.370000000001,-930.8899999999996,50.0,6.0,1.0,16.666666666666664,10.0,7.0,70.0
03/11/2011--03/05/2012,15.0,8.0,-2647.09,-7653.780000000001,-599.1500000000001,53.333333333333336,6.0,2.0,33.33333333333333,9.0,6.0,66.66666666666666
04/10/2011--04/04/2012,17.0,11.0,-2288.9300000000003,-5504.41,1365.8400000000001,64.70588235294117,9.0,6.0,66.66666666666666,8.0,5.0,62.5
05/10/2011--05/04/2012,18.0,12.0,-2205.82,-6727.86,908.8,66.66666666666666,9.0,6.0,66.66666666666666,9.0,6.0,66.66666666666666
06/09/2011--06/03/2012,16.0,12.0,-1175.6000000000004,-6284.63,1939.0199999999998,75.0,9.0,6.0,66.66666666666666,7.0,6.0,85.71428571428571
07/09/2011--07/03/2012,15.0,12.0,-752.9900000000002,-6215.86,2546.2399999999993,80.0,8.0,6.0,75.0,7.0,6.0,85.71428571428571
08/08/2011--08/02/2012,16.0,12.0,-1278.44,-8828.38,-211.76000000000005,75.0,9.0,7.0,77.77777777777779,7.0,5.0,71.42857142857143
09/07/2011--09/01/2012,16.0,12.0,-1362.5800000000004,-6842.250000000002,-277.2100000000003,75.0,9.0,7.0,77.77777777777779,7.0,5.0,71.42857142857143
10/07/2011--10/01/2012,16.0,12.0,-1387.18,-6392.44,-283.1200000000001,75.0,8.0,6.0,75.0,8.0,6.0,75.0
11/06/2011--10/31/2012,16.0,13.0,-255.0700000000001,-3322.0999999999995,3743.0599999999995,81.25,8.0,7.0,87.5,8.0,6.0,75.0
12/06/2011--11/30/2012,16.0,13.0,-395.5400000000001,-786.3300000000008,4740.75,81.25,8.0,7.0,87.5,8.0,6.0,75.0
01/05/2012--12/30/2012,15.0,13.0,-120.61999999999996,-152.40999999999985,5374.67,86.66666666666667,7.0,7.0,100.0,8.0,6.0,75.0
02/04/2012--01/29/2013,12.0,10.0,-318.4500000000001,-1059.000000000001,3874.91,83.33333333333334,4.0,4.0,100.0,8.0,6.0,75.0
03/05/2012--02/28/2013,14.0,12.0,-185.23000000000013,-1330.9200000000012,4119.049999999999,85.71428571428571,6.0,6.0,100.0,8.0,6.0,75.0
04/04/2012--03/30/2013,11.0,9.0,-418.9300000000002,-1631.880000000001,3774.43,81.81818181818183,4.0,4.0,100.0,7.0,5.0,71.42857142857143
05/04/2012--04/29/2013,9.0,7.0,-604.8000000000001,-1551.4899999999998,3630.23,77.77777777777779,5.0,5.0,100.0,4.0,2.0,50.0
06/03/2012--05/29/2013,11.0,9.0,-440.79999999999995,603.1000000000001,4018.1000000000004,81.81818181818183,7.0,7.0,100.0,4.0,2.0,50.0
07/03/2012--06/28/2013,11.0,10.0,291.16,-487.21999999999986,4750.0599999999995,90.9090909090909,7.0,7.0,100.0,4.0,3.0,75.0
08/02/2012--07/28/2013,11.0,10.0,298.29999999999995,-330.26999999999987,4845.859999999999,90.9090909090909,6.0,6.0,100.0,5.0,4.0,80.0
09/01/2012--08/27/2013,9.0,9.0,764.8500000000001,-3134.69,3111.11,100.0,7.0,7.0,100.0,2.0,2.0,100.0
10/01/2012--09/26/2013,11.0,10.0,534.0,-4235.509999999999,810.7100000000002,90.9090909090909,8.0,7.0,87.5,3.0,3.0,100.0
10/31/2012--10/26/2013,9.0,8.0,361.57000000000005,-4290.19,514.4900000000001,88.88888888888889,7.0,6.0,85.71428571428571,2.0,2.0,100.0
11/30/2012--11/25/2013,11.0,10.0,534.0000000000001,-4832.69,713.5100000000002,90.9090909090909,8.0,7.0,87.5,3.0,3.0,100.0
12/30/2012--12/25/2013,10.0,9.0,477.9,-4328.54,710.61,90.0,7.0,6.0,85.71428571428571,3.0,3.0,100.0
01/29/2013--01/24/2014,12.0,11.0,687.2099999999999,-4511.27,972.19,91.66666666666666,6.0,5.0,83.33333333333334,6.0,6.0,100.0
02/28/2013--02/23/2014,10.0,9.0,498.2,-5245.950000000001,527.0099999999999,90.0,5.0,4.0,80.0,5.0,5.0,100.0
03/30/2013--03/25/2014,13.0,12.0,735.2599999999999,-5783.09,1087.77,92.3076923076923,7.0,6.0,85.71428571428571,6.0,6.0,100.0
04/29/2013--04/24/2014,13.0,12.0,735.2599999999999,-5783.09,1087.77,92.3076923076923,7.0,6.0,85.71428571428571,6.0,6.0,100.0
05/29/2013--05/24/2014,11.0,10.0,557.02,-4667.0599999999995,934.43,90.9090909090909,6.0,5.0,83.33333333333334,5.0,5.0,100.0
06/28/2013--06/23/2014,10.0,9.0,462.76,-3509.5699999999997,840.17,90.0,6.0,5.0,83.33333333333334,4.0,4.0,100.0
07/28/2013--07/23/2014,10.0,9.0,460.38,-4037.45,927.41,90.0,6.0,5.0,83.33333333333334,4.0,4.0,100.0
08/27/2013--08/22/2014,10.0,9.0,420.94000000000005,-4050.5299999999997,769.54,90.0,5.0,4.0,80.0,5.0,5.0,100.0
09/26/2013--09/21/2014,8.0,8.0,700.3800000000001,-3372.04,1048.98,100.0,3.0,3.0,100.0,5.0,5.0,100.0
10/26/2013--10/21/2014,8.0,8.0,695.76,-3335.08,1044.3600000000001,100.0,3.0,3.0,100.0,5.0,5.0,100.0
11/25/2013--11/20/2014,7.0,7.0,601.22,-3126.5,1042.5,100.0,4.0,4.0,100.0,3.0,3.0,100.0
12/25/2013--12/20/2014,5.0,5.0,425.21,-2647.96,425.21,100.0,3.0,3.0,100.0,2.0,2.0,100.0
