Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Current-Pos
MA,LONG,2008-09-02,24.08,1595,2008-09-02,23.48,-957.37,2008-09-02,24.27,312.35,2008-09-03,23.36,-1140.88,-957.37,[]
MA,LONG,2008-12-17,14.55,2582,No-Exit,0.0,0.0,2008-12-17,14.75,506.11,2008-12-19,14.54,-35.40,506.11,[]
MA,SHORT,2009-01-16,12.59,2982,No-Exit,0.0,0.0,2009-01-16,12.40,585.09,2009-01-28,13.01,-1240.39,585.09,[]
MA,LONG,2009-03-24,16.00,2316,2009-03-24,15.69,-721.76,2009-03-24,16.20,454.41,2009-03-25,15.69,-721.76,-721.76,[]
MA,LONG,2009-07-16,16.99,2166,No-Exit,0.0,0.0,2009-07-16,17.19,425.76,2009-07-22,17.59,1302.83,425.76,[]
MA,SHORT,2009-10-02,19.38,1907,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2009-10-06,19.96,-1107.68,-1107.68,[]
MA,LONG,2010-03-08,23.62,1561,No-Exit,0.0,0.0,2010-03-08,23.82,307.24,2010-03-16,24.55,1452.47,307.24,[]
MA,LONG,2010-06-17,20.89,1795,No-Exit,0.0,0.0,2010-06-17,21.09,353.50,2010-06-25,21.10,373.83,353.50,[]
MA,LONG,2010-09-20,21.14,1777,No-Exit,0.0,0.0,2010-09-20,21.34,350.22,2010-10-01,21.99,1512.05,350.22,[]
MA,LONG,2010-12-13,25.14,1517,2010-12-13,24.91,-352.03,2010-12-13,25.34,299.18,2010-12-15,24.91,-352.03,-352.03,[]
MA,LONG,2011-01-18,23.40,1624,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-01-20,23.06,-540.02,-540.02,[]
MA,LONG,2011-02-04,24.36,1552,No-Exit,0.0,0.0,2011-02-04,24.56,306.28,2011-02-09,24.52,254.22,306.28,[]
MA,SHORT,2011-05-25,26.46,1427,2011-05-25,26.87,-575.75,No-Exit,0.0,0.0,2011-05-26,27.05,-838.26,-575.75,[]
MA,LONG,2011-09-08,33.54,1120,No-Exit,0.0,0.0,2011-09-08,33.74,221.26,2011-09-09,33.21,-371.71,221.26,[]
MA,LONG,2011-09-15,33.47,1118,2011-09-15,32.95,-577.23,2011-09-15,33.67,220.86,2011-09-19,33.74,297.38,-577.23,[]
MA,LONG,2011-10-28,34.57,1086,No-Exit,0.0,0.0,2011-10-28,34.76,214.64,2011-11-01,33.28,-1400.54,214.64,[]
MA,LONG,2011-12-02,37.92,980,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-12-05,37.22,-679.37,-679.37,[]
MA,LONG,2012-02-03,38.01,967,No-Exit,0.0,0.0,2012-02-03,38.21,191.20,2012-02-10,38.95,913.00,191.20,[]
MA,LONG,2012-04-03,42.96,863,No-Exit,0.0,0.0,2012-04-03,43.16,170.64,2012-04-04,42.62,-294.78,170.64,[]
MA,LONG,2012-09-07,42.86,863,No-Exit,0.0,0.0,2012-09-07,43.05,170.87,2012-09-20,44.31,1250.80,170.87,[]
MA,SHORT,2013-06-13,55.33,677,2013-06-13,55.71,-256.29,No-Exit,0.0,0.0,2013-06-14,56.99,-1127.61,-256.29,[]
MA,LONG,2013-06-19,58.10,638,No-Exit,0.0,0.0,2013-06-19,58.30,126.62,2013-06-20,57.51,-376.06,126.62,[]
MA,LONG,2013-09-10,63.97,579,No-Exit,0.0,0.0,2013-09-10,64.17,115.03,2013-09-23,68.05,2365.80,115.03,[]
MA,LONG,2014-02-28,77.85,486,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-03-03,76.19,-807.98,-807.98,[]
