Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
HK_0683,LONG,2009-08-11,39.60,241,2009-08-11,38.32,-309.68,No-Exit,0.0,0.0,2009-08-12,36.90,-650.70,-309.68,EMA 10 Xover Mtm,[]
HK_0683,SHORT,2009-10-05,39.01,241,2009-10-05,40.45,-348.00,2009-10-05,38.60,97.48,2009-10-07,38.75,62.75,-348.00,EMA 10 Xover Mtm,[]
HK_0683,LONG,2009-10-08,41.70,232,No-Exit,0.0,0.0,2009-10-12,42.12,96.98,2009-10-27,43.57,434.92,96.98,EMA 10 Xover Mtm,[]
HK_0683,SHORT,2009-12-15,42.08,225,No-Exit,0.0,0.0,2009-12-15,41.65,96.75,2010-01-04,40.12,440.13,96.75,EMA 10 Xover Mtm,[]
HK_0683,SHORT-SPY-NULL,2010-01-14,38.46,247,No-Exit,0.0,0.0,2010-01-15,38.08,94.48,2010-02-02,36.10,583.67,0.0,EMA 10 Xover Mtm,[]
HK_0683,LONG,2010-10-05,43.28,221,2010-10-05,41.94,-296.86,No-Exit,0.0,0.0,2010-10-20,43.35,15.80,-296.86,EMA 10 Xover Mtm,[]
HK_0683,LONG,2010-11-02,45.50,214,No-Exit,0.0,0.0,2010-11-04,45.95,97.05,2010-11-12,43.25,-481.50,97.05,EMA 10 Xover Mtm,[]
HK_0683,LONG,2011-01-25,43.90,217,No-Exit,0.0,0.0,2011-01-25,44.34,95.26,2011-01-27,42.52,-298.46,95.26,EMA 10 Xover Mtm,[]
HK_0683,SHORT,2012-03-06,35.00,271,2012-03-06,35.82,-224.48,2012-03-06,34.64,96.88,2012-03-14,36.00,-271.95,-224.48,EMA 10 Xover Mtm,[]
HK_0683,SHORT,2012-03-26,35.00,271,2012-03-26,35.89,-242.94,No-Exit,0.0,0.0,2012-03-27,36.00,-271.95,-242.94,EMA 10 Xover Mtm,[]
HK_0683,SHORT,2013-03-05,38.40,245,No-Exit,0.0,0.0,2013-03-05,38.02,94.08,2013-05-03,36.07,569.75,94.08,EMA 10 Xover Mtm,[]
