Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
FFIV,SHORT-SPY-NULL,2007-10-25,36.02,2370,No-Exit,0.0,0.0,2007-10-31,34.79,2915.10,0.0,BB 20 SMA Xover Mtm,['FTI', 'BEN']
FTI,SHORT-SPY-NULL,2007-10-31,29.75,2666,No-Exit,0.0,0.0,2007-11-07,30.95,-3199.20,0.0,BB 20 SMA Xover Mtm,['BEN']
BEN,SHORT-SPY-NULL,2007-10-29,43.55,1999,No-Exit,0.0,0.0,2007-11-12,40.07,6956.52,0.0,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2007-11-09,24.45,3710,No-Exit,0.0,0.0,2007-11-14,25.31,-3185.30,-3185.30,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2007-11-29,26.00,3781,No-Exit,0.0,0.0,2007-12-11,26.94,3554.14,3554.14,BB 20 SMA Xover Mtm,[]
VLO,SHORT,2008-01-04,65.55,1546,No-Exit,0.0,0.0,2008-01-24,53.85,18088.20,18088.20,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2008-01-07,25.46,3771,No-Exit,0.0,0.0,2008-01-30,18.77,25238.76,25238.76,BB 20 SMA Xover Mtm,[]
TAP,LONG,2008-02-13,50.16,2847,No-Exit,0.0,0.0,2008-02-22,51.86,4839.90,4839.90,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2008-03-12,18.37,8026,No-Exit,0.0,0.0,2008-04-09,21.90,28343.25,28343.25,BB 20 SMA Xover Mtm,[]
PCLN,SHORT,2008-04-29,121.70,45,No-Exit,0.0,0.0,2008-05-01,129.66,-358.20,-358.20,BB 20 SMA Xover Mtm,['AET']
VLO,LONG,2008-05-20,50.19,104,No-Exit,0.0,0.0,2008-05-27,47.07,-324.48,-324.48,BB 20 SMA Xover Mtm,['AET', 'AAPL']
AAPL,SHORT,2008-05-22,25.20,11,No-Exit,0.0,0.0,2008-05-28,26.78,-17.43,-17.43,BB 20 SMA Xover Mtm,['AET']
AET,LONG,2008-04-24,44.35,4006,No-Exit,0.0,0.0,2008-05-28,45.15,3204.80,3204.80,BB 20 SMA Xover Mtm,[]
VLO,SHORT,2008-06-09,45.87,3853,No-Exit,0.0,0.0,2008-06-12,45.30,2196.21,2196.21,BB 20 SMA Xover Mtm,[]
CME,LONG,2008-07-23,73.99,2417,No-Exit,0.0,0.0,2008-07-29,71.03,-7154.32,-7154.32,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2008-08-07,23.69,7262,No-Exit,0.0,0.0,2008-08-15,25.17,10747.76,10747.76,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2008-09-02,23.98,7600,No-Exit,0.0,0.0,2008-09-19,20.37,27425.14,27425.14,BB 20 SMA Xover Mtm,[]
