Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
TAP,LONG,2008-02-13,50.16,1893,No-Exit,0.0,0.0,2008-02-22,51.86,3218.10,3218.10,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2008-03-12,18.37,5337,No-Exit,0.0,0.0,2008-04-09,21.90,18847.23,18847.23,BB 20 SMA Xover Mtm,[]
PCLN,SHORT,2008-04-29,121.70,30,No-Exit,0.0,0.0,2008-05-01,129.66,-238.80,-238.80,BB 20 SMA Xover Mtm,['AET']
VLO,LONG,2008-05-20,50.19,69,No-Exit,0.0,0.0,2008-05-27,47.07,-215.28,-215.28,BB 20 SMA Xover Mtm,['AAPL', 'AET']
AAPL,SHORT,2008-05-22,25.20,8,No-Exit,0.0,0.0,2008-05-28,26.78,-12.67,-12.67,BB 20 SMA Xover Mtm,['AET']
AET,LONG,2008-04-24,44.35,2664,No-Exit,0.0,0.0,2008-05-28,45.15,2131.20,2131.20,BB 20 SMA Xover Mtm,[]
VLO,SHORT,2008-06-09,45.87,2562,No-Exit,0.0,0.0,2008-06-12,45.30,1460.34,1460.34,BB 20 SMA Xover Mtm,[]
CME,LONG,2008-07-23,73.99,1607,No-Exit,0.0,0.0,2008-07-29,71.03,-4756.72,-4756.72,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2008-08-07,23.69,4829,No-Exit,0.0,0.0,2008-08-15,25.17,7146.92,7146.92,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2008-09-02,23.98,5054,No-Exit,0.0,0.0,2008-09-19,20.37,18237.72,18237.72,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2008-10-29,14.42,9606,No-Exit,0.0,0.0,2008-11-03,15.13,6847.71,6847.71,BB 20 SMA Xover Mtm,['RIG']
RIG,LONG-SPY-NULL,2008-10-31,80.43,86,No-Exit,0.0,0.0,2008-11-06,77.16,-281.22,0.0,BB 20 SMA Xover Mtm,['TAP', 'HUM']
HUM,LONG,2008-11-06,36.37,1903,No-Exit,0.0,0.0,2008-11-12,34.01,-4491.08,-4491.08,BB 20 SMA Xover Mtm,['TAP', 'AAPL']
TAP,LONG,2008-11-06,43.55,1640,No-Exit,0.0,0.0,2008-11-12,41.16,-3919.60,-3919.60,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2008-11-07,14.02,796,No-Exit,0.0,0.0,2008-11-13,13.68,270.64,270.64,BB 20 SMA Xover Mtm,[]
AMZN,LONG-SPY-NULL,2008-12-04,45.94,3001,No-Exit,0.0,0.0,2008-12-10,48.64,8102.70,0.0,BB 20 SMA Xover Mtm,[]
RIG,LONG,2009-01-05,52.53,2755,No-Exit,0.0,0.0,2009-01-08,54.22,4655.95,4655.95,BB 20 SMA Xover Mtm,['AAPL']
AAPL,LONG,2009-01-06,13.71,530,No-Exit,0.0,0.0,2009-01-13,12.61,-583.76,-583.76,BB 20 SMA Xover Mtm,[]
FSLR,SHORT,2009-01-14,137.01,531,No-Exit,0.0,0.0,2009-01-15,143.38,-3382.47,-3382.47,BB 20 SMA Xover Mtm,['GD']
GD,SHORT,2009-01-14,54.48,1362,No-Exit,0.0,0.0,2009-01-26,54.42,81.72,81.72,BB 20 SMA Xover Mtm,[]
