Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
HK_2338,SHORT,2009-08-20,35.84,265,No-Exit,0.0,0.0,2009-08-20,35.48,95.93,2009-09-09,37.56,-457.52,95.93,BB 20 SMA Xover Mtm,['HK_2338']
HK_2338,LONG,2009-09-09,37.50,250,No-Exit,0.0,0.0,2009-09-09,37.89,97.50,2009-12-09,67.30,7449.96,97.50,BB 20 SMA Xover Mtm,[]
HK_2338,SHORT,2009-12-16,64.55,157,2009-12-16,66.45,-298.68,2009-12-16,63.88,104.33,2009-12-28,65.95,-219.67,-298.68,BB 20 SMA Xover Mtm,[]
HK_2338,SHORT,2010-01-22,63.00,152,No-Exit,0.0,0.0,2010-01-22,62.37,95.76,2010-02-18,57.78,793.89,95.76,BB 20 SMA Xover Mtm,[]
HK_2338,LONG,2010-03-31,63.83,160,No-Exit,0.0,0.0,2010-03-31,64.48,104.00,2010-05-05,60.80,-485.12,104.00,BB 20 SMA Xover Mtm,['HK_2338']
HK_2338,SHORT,2010-04-28,64.50,142,No-Exit,0.0,0.0,2010-04-28,63.85,91.59,2010-05-28,58.43,861.87,91.59,BB 20 SMA Xover Mtm,[]
HK_2338,LONG,2010-06-22,56.76,180,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2010-06-23,53.95,-505.59,-505.59,BB 20 SMA Xover Mtm,[]
HK_2338,SHORT,2010-08-27,62.20,162,No-Exit,0.0,0.0,2010-08-27,61.58,100.76,2010-08-30,64.15,-315.92,100.76,BB 20 SMA Xover Mtm,[]
HK_2338,SHORT,2010-11-17,49.40,202,No-Exit,0.0,0.0,2010-11-17,48.91,99.79,2010-12-13,54.60,-1050.42,99.79,BB 20 SMA Xover Mtm,[]
HK_2338,LONG,2010-12-14,55.80,181,No-Exit,0.0,0.0,2010-12-16,56.35,99.55,2010-12-20,52.06,-676.39,99.55,BB 20 SMA Xover Mtm,['HK_2338']
HK_2338,SHORT,2010-12-20,53.46,170,2010-12-20,54.65,-201.45,2010-12-20,52.92,91.80,2010-12-22,54.65,-201.45,-201.45,BB 20 SMA Xover Mtm,[]
HK_2338,LONG,2011-01-17,51.80,197,No-Exit,0.0,0.0,2011-01-19,52.32,103.42,2011-02-10,49.10,-531.90,103.42,BB 20 SMA Xover Mtm,['HK_2338']
HK_2338,SHORT,2011-02-08,50.64,178,No-Exit,0.0,0.0,2011-02-08,50.12,92.03,2011-02-14,51.79,-205.23,92.03,BB 20 SMA Xover Mtm,[]
HK_2338,SHORT,2011-02-25,50.00,196,No-Exit,0.0,0.0,2011-02-28,49.50,98.39,2011-03-01,53.30,-646.80,98.39,BB 20 SMA Xover Mtm,[]
HK_2338,LONG,2011-04-04,49.64,198,No-Exit,0.0,0.0,2011-04-04,50.16,101.67,2011-05-13,47.82,-359.98,101.67,BB 20 SMA Xover Mtm,['HK_2338']
HK_2338,SHORT,2011-05-04,50.74,175,No-Exit,0.0,0.0,2011-05-04,50.22,89.77,2011-06-23,42.50,1441.22,89.77,BB 20 SMA Xover Mtm,[]
HK_2338,LONG,2011-08-31,37.75,266,No-Exit,0.0,0.0,2011-08-31,38.14,103.21,2011-09-14,35.44,-615.15,103.21,BB 20 SMA Xover Mtm,[]
HK_2338,SHORT,2011-09-15,35.74,277,2011-09-15,37.26,-421.57,No-Exit,0.0,0.0,2011-09-16,37.26,-421.57,-421.57,BB 20 SMA Xover Mtm,[]
HK_2338,LONG,2011-10-13,36.00,275,No-Exit,0.0,0.0,2011-10-13,36.37,102.85,2011-10-18,34.94,-290.81,102.85,BB 20 SMA Xover Mtm,[]
HK_2338,LONG,2011-10-25,35.91,274,No-Exit,0.0,0.0,2011-10-25,36.27,100.01,2011-11-21,36.51,166.46,100.01,BB 20 SMA Xover Mtm,['HK_2338']
HK_2338,SHORT,2011-11-17,38.20,229,No-Exit,0.0,0.0,2011-11-18,37.82,86.10,2011-12-01,38.55,-80.02,86.10,BB 20 SMA Xover Mtm,[]
HK_2338,LONG,2011-12-02,38.48,255,No-Exit,0.0,0.0,2011-12-02,38.87,98.69,2011-12-06,37.57,-233.20,98.69,BB 20 SMA Xover Mtm,[]
HK_2338,SHORT,2011-12-14,35.45,271,No-Exit,0.0,0.0,2011-12-15,35.09,98.78,2011-12-16,37.19,-470.88,98.78,BB 20 SMA Xover Mtm,[]
HK_2338,LONG,2012-01-11,38.89,251,No-Exit,0.0,0.0,2012-01-11,39.27,97.51,2012-01-17,37.40,-372.76,97.51,BB 20 SMA Xover Mtm,[]
