Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
VLO,SHORT-SPY-NULL,2008-01-04,65.55,1444,No-Exit,0.0,0.0,2008-01-24,53.85,16894.80,0.0,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2008-01-07,25.46,3523,No-Exit,0.0,0.0,2008-01-30,18.77,23578.94,23578.94,BB 20 SMA Xover Mtm,[]
TAP,LONG,2008-02-13,50.16,2660,No-Exit,0.0,0.0,2008-02-22,51.86,4522.00,4522.00,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2008-03-12,18.37,7498,No-Exit,0.0,0.0,2008-04-09,21.90,26478.65,26478.65,BB 20 SMA Xover Mtm,[]
PCLN,SHORT,2008-04-29,121.70,42,No-Exit,0.0,0.0,2008-05-01,129.66,-334.32,-334.32,BB 20 SMA Xover Mtm,['AET']
VLO,LONG,2008-05-20,50.19,97,No-Exit,0.0,0.0,2008-05-27,47.07,-302.64,-302.64,BB 20 SMA Xover Mtm,['AAPL', 'AET']
AAPL,SHORT,2008-05-22,25.20,10,No-Exit,0.0,0.0,2008-05-28,26.78,-15.84,-15.84,BB 20 SMA Xover Mtm,['AET']
AET,LONG,2008-04-24,44.35,3743,No-Exit,0.0,0.0,2008-05-28,45.15,2994.40,2994.40,BB 20 SMA Xover Mtm,[]
VLO,SHORT,2008-06-09,45.87,3599,No-Exit,0.0,0.0,2008-06-12,45.30,2051.43,2051.43,BB 20 SMA Xover Mtm,[]
CME,LONG,2008-07-23,73.99,2258,No-Exit,0.0,0.0,2008-07-29,71.03,-6683.68,-6683.68,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2008-08-07,23.69,6784,No-Exit,0.0,0.0,2008-08-15,25.17,10040.32,10040.32,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2008-09-02,23.98,7100,No-Exit,0.0,0.0,2008-09-19,20.37,25620.86,25620.86,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2008-10-29,14.42,13495,No-Exit,0.0,0.0,2008-11-03,15.13,9620.01,9620.01,BB 20 SMA Xover Mtm,['RIG']
RIG,LONG-SPY-NULL,2008-10-31,80.43,121,No-Exit,0.0,0.0,2008-11-06,77.16,-395.67,0.0,BB 20 SMA Xover Mtm,['TAP', 'HUM']
HUM,LONG,2008-11-06,36.37,2673,No-Exit,0.0,0.0,2008-11-12,34.01,-6308.28,-6308.28,BB 20 SMA Xover Mtm,['TAP', 'AAPL']
TAP,LONG,2008-11-06,43.55,2304,No-Exit,0.0,0.0,2008-11-12,41.16,-5506.56,-5506.56,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2008-11-07,14.02,1118,No-Exit,0.0,0.0,2008-11-13,13.68,380.12,380.12,BB 20 SMA Xover Mtm,[]
AMZN,LONG-SPY-NULL,2008-12-04,45.94,4216,No-Exit,0.0,0.0,2008-12-10,48.64,11383.20,0.0,BB 20 SMA Xover Mtm,[]
