Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
AAPL,SHORT,2009-12-07,27.58,3444,2009-12-07,27.62,-118.09,2009-12-07,27.31,951.13,2009-12-08,27.05,1830.23,-118.09,BB Spread,[]
AAPL,LONG,2009-12-28,30.25,3231,No-Exit,0,0,2009-12-28,30.55,976.73,2010-01-06,30.54,939.3,976.73,BB Spread,[]
AAPL,LONG,2010-03-01,29.46,3314,No-Exit,0,0,2010-03-01,29.75,989.42,2010-03-03,29.75,963.18,989.42,BB Spread,[]
AAPL,LONG,2010-04-22,37.13,2653,2010-04-22,36.79,-902.02,2010-04-22,37.51,1009.92,2010-04-27,38.18,2779.96,-902.02,BB Spread,[]
AAPL,SHORT,2010-05-20,34.45,2937,No-Exit,0,0,2010-05-20,34.1,1014.86,2010-05-24,35.33,-2580.78,1014.86,BB Spread,[]
AAPL,SHORT,2010-08-16,35.3,2796,No-Exit,0,0,No-Exit,0,0,2010-08-17,35.73,-1176.46,-1176.46,BB Spread,[]
AAPL,LONG,2011-01-04,47.49,2103,No-Exit,0,0,2011-01-07,47.97,1003.4,2011-01-14,49.22,3633.68,1003.4,BB Spread,[]
AAPL,SHORT,2011-04-15,46.73,2162,No-Exit,0,0,2011-04-18,46.27,1007.18,2011-04-19,48.01,-2751.06,1007.18,BB Spread,[]
AAPL,SHORT,2011-05-20,47.95,2053,No-Exit,0,0,2011-05-23,47.47,967.75,2011-05-24,47.93,36.34,967.75,BB Spread,[]
AAPL,SHORT,2011-10-05,52.51,1875,2011-10-05,53.69,-2201.61,2011-10-05,51.99,985.34,2011-10-06,53.69,-2201.61,-2201.61,BB Spread,[]
AAPL,SHORT,2011-11-17,54.34,1774,No-Exit,0,0,2011-11-17,53.79,973.12,2011-11-28,53.19,2032.3,973.12,BB Spread,[]
AAPL,SHORT,2012-04-20,83.24,1181,No-Exit,0,0,2012-04-20,82.4,997.74,2012-04-24,80.37,3385.96,997.74,BB Spread,[]
AAPL,SHORT,2012-10-02,93.07,1091,No-Exit,0,0,No-Exit,0,0,2012-10-04,96.01,-3203.38,-3203.38,BB Spread,[]
AAPL,SHORT,2013-01-15,71.19,1377,No-Exit,0,0,2013-01-15,70.47,980.23,2013-01-16,71.99,-1107.5,980.23,BB Spread,[]
AAPL,SHORT,2013-06-13,61.29,1590,No-Exit,0,0,2013-06-19,60.67,979.89,2013-06-28,57.12,6617.93,979.89,BB Spread,[]
AAPL,LONG,2013-11-27,76.62,1364,No-Exit,0,0,2013-11-27,77.4,1063.84,2013-12-11,80.42,5192.01,1063.84,BB Spread,[]
AAPL,SHORT,2014-01-29,71.99,1509,No-Exit,0,0,2014-01-29,71.27,1086.37,2014-02-05,72.77,-1178.1,1086.37,BB Spread,[]
AAPL,SHORT,2014-04-08,74.68,1440,No-Exit,0,0,No-Exit,0,0,2014-04-09,75.61,-1334.92,-1334.92,BB Spread,[]
