Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,Portfolio-Value-Pre,Portfolio-Cash-Pre,Portfolio-Value-Post,Portfolio-Cash-Post,Exit-Date,Exit-Price,Portfolio-Value-Pre,Portfolio-Cash-Pre,Portfolio-Value-Post,Portfolio-Cash-Post,PorL,Current-Pos
AAPL,LONG,2007-12-10,26.40,3597,100000.00,100000.00,99523.14,5022.07,2007-12-11,26.12,99523.14,5022.07,98978.16,98978.16,-1021.84,[]
AAPL,LONG,2008-08-13,24.11,3900,98978.16,98978.16,99553.22,4957.91,2008-08-15,24.06,99563.77,4957.91,98777.68,98777.68,-200.48,[]
AAPL,LONG,2009-03-18,13.52,6944,98777.68,98777.68,100290.05,4925.71,2009-03-20,13.68,100383.99,4925.71,99914.31,99914.31,1136.63,[]
AAPL,LONG,2009-12-28,28.64,3348,99914.31,99914.31,99864.49,4024.59,2009-12-29,28.54,99864.49,4024.59,99581.42,99581.42,-332.89,[]
AAPL,SHORT,2011-10-05,49.71,1903,99581.42,99581.42,96807.63,96807.63,2011-10-06,51.25,96807.63,96807.63,96646.74,96646.74,-2934.68,[]
AAPL,LONG,2013-11-27,75.04,1096,96646.74,96646.74,98121.96,14399.04,2013-12-11,78.77,101126.09,14399.04,100728.15,100728.15,4081.41,[]
