Date,Open,High,Low,Close,Volume,Adj Close
2012-12-31,483.370018,491.920013,482.900009,491.279984,6562000,48.40382
2012-12-28,485.00,488.650017,482.849998,483.079987,4686000,47.595908
2012-12-27,486.010017,492.859993,481.119995,487.869987,6233000,48.067847
2012-12-26,494.529991,495.940018,485.00,486.199989,5749000,47.903309
2012-12-24,492.859993,496.25,492.480011,495.019989,2695000,48.772307
2012-12-21,492.999992,496.889992,488.269997,493.569984,8320000,48.629444
2012-12-20,492.229996,498.619995,489.469986,498.530006,9358000,49.118135
2012-12-19,494.799995,494.889984,488.919983,489.389992,5629000,48.217607
2012-12-18,490.00,494.980011,487.809982,492.879982,6621000,48.561461
2012-12-17,483.419991,489.900017,481.080017,489.319992,7181000,48.21071
2012-12-14,481.220016,484.799995,480.270004,482.299995,5346000,47.519058
2012-12-13,485.909996,487.599983,482.519989,484.430008,5680000,47.72892
2012-12-12,482.000008,487.37999,480.200005,483.440018,9512000,47.63138
2012-12-11,480.00,485.00,479.150009,481.520004,8577000,47.442209
2012-12-10,480.359993,480.460014,475.480003,479.599991,5770000,47.253038
2012-12-07,481.650009,482.840004,476.010017,476.090012,6389000,46.907214
2012-12-06,475.750008,480.880013,473.860016,480.880013,5977000,47.379153
2012-12-05,482.999992,484.000015,474.399986,477.999992,6645000,47.095396
2012-12-04,487.630005,487.999992,480.579987,483.419991,6430000,47.629407
2012-12-03,490.999985,494.510002,485.569992,486.650009,8497000,47.947647
2012-11-30,485.779991,489.860001,483.839989,488.68,9826000,48.147654
2012-11-29,484.199982,490.750008,483.240013,486.209984,9080000,47.904293
2012-11-28,475.730019,481.580009,474.770012,481.51001,6584000,47.441224
2012-11-27,480.089989,483.68,477.900009,478.48999,4877000,47.143674
2012-11-26,480.180016,482.779999,478.289986,480.029984,4976000,47.295403
2012-11-23,480.849991,482.000008,477.999992,481.240005,2391000,47.414622
2012-11-21,478.419991,480.699997,477.550011,479.430008,2927000,47.23629
2012-11-20,479.049988,482.579994,472.220001,477.57,6804000,47.053031
2012-11-19,469.399986,478.68,468.390007,478.68,6813000,47.162395
2012-11-16,458.460007,470.460014,456.010017,464.589996,9029000,45.774164
2012-11-15,462.929993,462.929993,453.569984,457.159996,7071000,45.042116
2012-11-14,472.669983,473.989983,462.330017,463.310013,6080000,45.648052
2012-11-13,467.099991,476.920013,464.73999,471.220016,4959000,46.427393
2012-11-12,465.680008,470.970001,463.069992,470.00,7025000,46.30719
2012-11-09,458.520012,468.699989,458.479996,464.659996,6420000,45.781061
2012-11-08,464.319992,468.209991,461.800003,461.800003,6203000,45.499277
2012-11-07,470.00,471.189995,461.51001,464.700012,7637000,45.785003
2012-11-06,468.55999,472.890015,467.190018,471.780014,4120000,46.482567
2012-11-05,467.260017,470.960007,464.679985,465.649986,6169000,45.8786
2012-11-02,471.539993,476.990013,468.68,469.449997,9514000,46.253
2012-11-01,463.409996,474.990005,462.070007,468.689995,9364000,46.17812
2012-10-31,452.519989,465.00,451.18,460.929985,11930000,45.413558
2012-10-26,449.360008,457.700005,448.209991,452.980003,6852000,44.630279
2012-10-25,456.500015,458.580017,447.37999,449.360008,8938000,44.273615
2012-10-24,464.749985,465.019989,452.999992,454.539986,7083000,44.783977
2012-10-23,462.550011,464.749985,457.999992,459.860001,7294000,45.308137
2012-10-22,472.980003,472.980003,462.000008,466.930008,7754000,46.004716
2012-10-19,474.630013,476.809998,467.900009,470.060005,10070000,46.313102
2012-10-18,482.470016,485.649986,474.370003,475.830002,8788000,46.881596
2012-10-17,485.98999,486.080017,479.160004,482.999992,7248000,47.588026
2012-10-16,479.280014,481.51001,476.090012,479.01001,4557000,47.194909
2012-10-15,472.340012,476.949997,471.749992,475.820007,8995000,46.880611
2012-10-12,472.700005,476.040001,469.469986,473.359985,8243000,46.638235
2012-10-11,467.179985,475.820007,465.019989,472.57,12626000,46.560401
2012-10-10,464.990005,465.169983,460.480003,462.089996,5058000,45.527849
2012-10-09,472.260017,472.999992,461.269989,464.87999,8103000,45.802736
2012-10-08,474.239998,475.480003,469.819984,471.930008,5542000,46.497345
2012-10-05,477.999992,482.999992,472.869987,475.270004,9005000,46.826422
2012-10-04,472.750015,475.00,471.409988,474.87999,6340000,46.758436
2012-10-03,459.000015,474.679985,457.669983,473.759995,11976000,46.648157
2012-10-02,456.959991,458.800011,454.01001,457.649994,3347000,45.061907
2012-10-01,453.180008,460.130005,452.50,456.889992,6957000,44.987075
2012-09-28,451.12999,452.529984,448.639984,451.479988,5548000,44.454386
2012-09-27,447.599983,452.169991,446.980019,452.169991,4342000,44.522326
2012-09-26,451.32,452.010002,445.769997,445.839996,4991000,43.899051
2012-09-25,457.599983,457.729988,451.290016,451.520004,5510000,44.458326
2012-09-24,457.50,457.50,453.079987,455.289993,7608000,44.829533
2012-09-21,459.309998,461.790009,456.850014,459.519997,12850000,45.246035
2012-09-20,447.529984,459.319992,447.249985,454.179993,11339000,44.720238
2012-09-19,452.859993,455.400009,451.699982,451.889992,5011000,44.494756
2012-09-18,452.999992,454.990005,450.740013,452.980003,4771000,44.602083
2012-09-17,454.319992,456.300011,452.50,453.499985,5157000,44.653282
2012-09-14,455.060005,456.660004,452.000008,454.179993,6875000,44.720238
2012-09-13,446.399994,456.590004,445.919991,455.26001,8119000,44.826581
2012-09-12,445.98999,448.330002,443.75,446.409988,6168000,43.955175
2012-09-11,437.999992,445.900002,437.50,442.869987,7158000,43.606613
2012-09-10,436.619987,441.199989,436.329994,437.490005,7534000,43.07688
2012-09-07,432.890015,436.790009,431.069984,436.199989,6135000,42.949861
2012-09-06,425.00,432.599983,422.560005,432.599983,9617000,42.595391
2012-09-05,423.94001,425.419998,420.359993,422.099991,5526000,41.561523
2012-09-04,417.540016,425.999985,417.540016,424.379997,5091000,41.786021
2012-08-31,422.299995,423.62999,419.01001,422.900009,4649000,41.640296
2012-08-30,422.529984,423.950005,420.270004,420.950012,3801000,41.448292
2012-08-29,424.980011,426.469994,421.739998,425.820007,4011000,41.927809
2012-08-28,422.62001,425.900002,422.62001,424.599991,3983000,41.807682
2012-08-27,422.490005,426.199989,420.519981,423.419991,4699000,41.691495
2012-08-24,418.600006,423.470001,417.669983,422.449989,5130000,41.595985
2012-08-23,420.929985,422.799988,416.669998,418.330002,5744000,41.190316
2012-08-22,421.100006,425.719986,418.829994,421.199989,6931000,41.472905
2012-08-21,427.029991,429.80999,422.449989,423.310013,4232000,41.680666
2012-08-20,427.099991,428.600006,423.689995,427.200012,4384000,42.06369
2012-08-17,427.949982,429.459991,425.159988,426.809998,5416000,42.025287
2012-08-16,427.23999,430.900002,426.030006,428.520012,4134000,42.193662
2012-08-15,428.079987,431.100006,426.199989,427.089996,4050000,42.052857
2012-08-14,427.050018,433.149986,426.339989,428.079987,5696000,42.150335
2012-08-13,424.570007,426.759987,422.120018,425.629997,4039000,41.9091
2012-08-10,423.359985,427.859993,423.349991,426.030006,4565000,41.948487
2012-08-09,424.049988,427.859993,420.639992,425.940018,7074000,41.939626
2012-08-08,415.970001,427.000008,415.169983,424.449997,10101000,41.792913
2012-08-07,421.290016,422.849998,413.180008,416.399994,12179000,41.00028
2012-08-06,424.199982,427.560005,419.000015,419.850006,7637000,41.339981
2012-08-03,428.429985,429.000015,422.999992,424.129982,10280000,41.761403
2012-08-02,425.769997,429.080009,418.100014,423.429985,11444000,41.692479
2012-08-01,424.090004,432.989998,420.00,427.200012,21723000,42.06369
2012-07-31,443.019981,443.260002,433.160019,436.570015,11530000,42.986295
2012-07-30,436.199989,446.749992,436.199989,441.150017,9897000,43.437259
2012-07-27,423.810005,436.749992,423.219986,436.749992,9644000,43.004016
2012-07-26,418.82,427.439995,417.62001,423.769989,7061000,41.725957
2012-07-25,412.999992,415.00,406.489983,412.330017,6069000,40.599535
2012-07-24,417.280006,417.779999,404.700012,409.889984,9457000,40.35928
2012-07-23,416.269989,418.600006,411.279984,415.979996,9147000,40.958925
2012-07-20,424.900017,426.870003,421.430016,423.149986,8963000,41.664909
2012-07-19,438.240013,438.989983,427.939987,427.939987,8195000,42.13655
2012-07-18,433.359985,439.449997,432.000008,436.819992,5775000,43.010908
2012-07-17,438.320007,440.00,430.07,435.680008,6192000,42.898661
2012-07-16,439.770012,447.999992,435.740013,436.889992,17479000,43.017801
2012-07-13,425.219994,430.250015,423.959999,429.599991,6082000,42.30
2012-07-12,416.049995,426.580009,414.469986,424.249992,7646000,41.77322
2012-07-11,418.950005,420.309982,412.840004,419.889984,6284000,41.343917
2012-07-10,431.800003,436.430016,420.12001,420.250015,8211000,41.379367
2012-07-09,434.329987,434.980011,423.300018,431.269989,11064000,42.464435
2012-07-06,441.030006,445.250015,439.440002,441.629982,8164000,43.484518
2012-07-05,440.439987,445.00,438.429985,444.049988,5972000,43.7228
2012-07-03,439.550018,443.400002,436.800003,441.769981,4863000,43.468764
2012-07-02,435.07,439.93,430.159988,439.900017,6180000,43.284765
2012-06-29,427.459984,430.229988,425.629997,430.110016,9351000,42.32146
2012-06-28,429.290009,430.379982,416.759987,421.300011,9629000,41.454584
2012-06-27,433.180008,435.730019,431.150017,431.920013,4446000,42.499558
2012-06-26,429.749985,434.319992,427.029991,432.220001,6198000,42.529076
2012-06-25,432.849998,434.309998,428.520012,428.520012,7000000,42.165009
2012-06-22,421.580009,435.079994,420.600014,435.079994,8706000,42.81049
2012-06-21,428.800011,432.700005,421.040001,421.170006,5544000,41.441792
2012-06-20,427.830009,429.990005,421.119995,428.810005,4999000,42.193543
2012-06-19,428.989983,429.799995,425.750008,427.57,6877000,42.071531
2012-06-18,424.93,427.989998,422.299995,425.620003,6307000,41.879657
2012-06-15,422.750015,426.689987,419.949989,426.689987,8093000,41.98494
2012-06-14,409.640007,419.980011,409.539986,419.049988,7452000,41.233189
2012-06-13,415.079994,418.170013,407.999992,409.749985,6123000,40.318098
2012-06-12,414.000015,419.900017,410.940018,417.750015,5788000,41.105275
2012-06-11,420.499992,421.25,413.510017,413.839989,5905000,40.720541
2012-06-08,412.449989,416.609993,410.909996,416.549988,7441000,40.987197
2012-06-07,424.510002,425.07,413.979988,415.709991,9438000,40.904544
2012-06-06,414.570007,419.980011,412.770004,419.980011,9733000,41.3247
2012-06-05,401.030006,409.790001,400.239983,408.199997,9693000,40.165584
2012-06-04,391.699982,401.520004,390.099983,400.26001,9667000,39.384314
2012-06-01,398.610001,399.239998,389.900017,391.780014,11237000,38.54991
2012-05-31,412.299995,412.989998,399.01001,406.51001,10662000,39.999295
2012-05-30,410.900002,415.629997,409.300003,411.580009,6743000,40.498166
2012-05-29,417.330017,419.749985,413.190002,416.049995,4658000,40.937999
2012-05-25,416.549988,421.949997,412.120018,413.959999,6948000,40.73235
2012-05-24,420.060005,428.769989,416.100006,419.830017,10810000,41.309941
2012-05-23,411.150017,417.140007,406.570015,417.089996,8750000,41.040332
2012-05-22,410.209999,418.300018,408.260002,413.440018,12319000,40.681185
2012-05-21,395.999985,410.789986,394.199982,410.579987,12811000,40.399767
2012-05-18,402.019997,404.570007,394.560013,394.560013,11113000,38.823453
2012-05-17,413.800011,413.800011,398.499985,398.580017,12020000,39.219009
2012-05-16,418.880005,420.499992,408.68,409.370003,12951000,40.280709
2012-05-15,414.720001,419.970016,413.370018,414.469986,6769000,40.782531
2012-05-14,418.170013,420.999985,414.440002,414.440002,12164000,40.779581
2012-05-11,420.00,427.62001,419.000015,422.400017,7891000,41.562821
2012-05-10,425.800018,429.350014,418.269997,422.980003,11555000,41.61989
2012-05-09,425.820007,432.039986,420.999985,422.830009,9996000,41.605131
2012-05-08,434.01001,436.150017,423.050003,431.640015,10400000,42.472007
2012-05-07,434.650002,442.820015,434.650002,436.119995,10801000,42.912823
2012-05-04,437.000008,441.910019,433.839989,439.690018,14684000,43.264102
2012-05-03,452.999992,454.770012,439.690018,442.43,15116000,43.533708
2012-05-02,446.689987,458.199997,440.00,451.450005,21649000,44.421247
2012-05-01,455.849991,466.980019,453.670006,455.900002,17580000,44.859113
2012-04-30,459.399986,460.309982,451.339989,452.270012,9794000,44.501934
2012-04-27,458.110008,462.340012,455.509987,457.579994,11799000,45.024419
2012-04-26,444.490013,456.489983,444.490013,453.979988,10407000,44.67019
2012-04-25,434.679985,445.060005,431.739998,445.060005,9781000,43.792492
2012-04-24,430.239983,435.870018,426.679993,430.299988,6525000,42.340153
2012-04-23,436.010017,437.43,420.750008,430.26001,12354000,42.336219
2012-04-20,440.009995,443.289986,437.480011,440.439987,9070000,43.337897
2012-04-19,437.179985,440.789986,432.340012,436.819992,6880000,42.981701
2012-04-18,437.30999,440.970001,435.970001,436.699982,5208000,42.969892
2012-04-17,434.819984,439.239998,434.480019,438.429985,5232000,43.140119
2012-04-16,440.870018,441.469994,429.01001,432.659988,7687000,42.57237
2012-04-13,433.62999,443.800011,430.98999,440.460014,10572000,43.339867
2012-04-12,430.509987,434.220009,429.700012,433.979988,5312000,42.702253
2012-04-11,429.570007,432.420006,427.220001,430.040016,5751000,42.314573
2012-04-10,439.290009,440.950012,424.189987,424.729996,12612000,41.792083
2012-04-09,432.939987,442.879982,432.150002,439.290009,8574000,43.224742
2012-04-05,430.480003,442.200012,428.689995,439.850006,8506000,43.279844
2012-04-04,434.389992,436.500015,426.12999,430.940018,9824000,42.40313
2012-04-03,431.710014,440.600014,429.039993,438.019981,11526000,43.070258
2012-04-02,421.839981,434.339981,419.000015,432.050018,8944000,42.483235
2012-03-30,428.62999,428.709984,420.00,420.540009,10180000,41.351462
2012-03-29,424.620018,428.320007,421.580009,428.219986,5092000,42.10663
2012-03-28,433.800011,434.73999,424.80999,427.519989,6837000,42.0378
2012-03-27,435.509987,435.900002,430.660019,430.660019,7299000,42.346557
2012-03-26,427.290001,437.560005,425.009995,435.680008,10460000,42.84017
2012-03-23,416.220016,426.360016,416.220016,424.01001,6644000,41.692665
2012-03-22,417.449989,421.329994,415.009995,416.839981,6306000,40.987641
2012-03-21,420.050011,422.970009,417.890015,417.939987,5995000,41.095804
2012-03-20,423.180008,423.919983,417.639999,418.979988,5960000,41.198066
2012-03-19,419.770012,428.100014,419.220009,425.089989,8011000,41.798859
2012-03-16,418.689995,421.37001,418.079987,420.169983,7608000,41.315078
2012-03-15,421.419983,422.989998,417.999992,419.550018,5888000,41.254117
2012-03-14,422.420006,426.12999,418.660011,421.419983,6175000,41.43799
2012-03-13,422.000008,423.339996,416.800003,423.219986,7528000,41.614983
2012-03-12,418.069992,423.62999,417.529984,419.860001,6463000,41.284597
2012-03-09,418.170013,421.069984,415.509987,419.519997,7354000,41.251165
2012-03-08,414.459991,418.930016,413.549995,417.260017,7095000,41.028943
2012-03-07,411.310005,414.990005,410.649986,411.739998,8394000,40.486162
2012-03-06,410.970001,412.130013,406.279984,408.339996,9358000,40.151842
2012-03-05,414.519997,419.300003,412.130013,417.62001,8318000,41.06434
