Date,Open,High,Low,Close,Volume,Adj Close
2011-12-30,377.989998,378.190002,372.820015,372.820015,5216000,36.643747
2011-12-29,373.989983,378.400002,373.660011,378.269997,4874000,37.179415
2011-12-28,376.899986,376.899986,371.389999,373.779984,5252000,36.7381
2011-12-27,378.790016,381.32,374.150009,374.749985,4448000,36.83344
2011-12-23,373.310013,378.149986,371.759987,378.149986,4655000,37.167619
2011-12-22,374.690018,376.559982,367.589989,371.25,9340000,36.489433
2011-12-21,373.139992,374.500008,366.689987,374.179993,7936000,36.777416
2011-12-20,363.310013,374.169998,360.009995,373.909988,13179000,36.750878
2011-12-19,362.700005,367.999992,357.999992,358.740005,10939000,35.25985
2011-12-16,360.130005,365.950012,358.289986,362.159996,8399000,35.595995
2011-12-15,367.939987,367.960014,358.969994,359.210014,7661000,35.306047
2011-12-14,366.049995,367.080002,360.00,361.119995,10399000,35.493775
2011-12-13,374.640007,374.949989,366.230011,368.94001,7006000,36.262389
2011-12-12,373.979988,375.309982,369.080009,371.279984,6025000,36.49238
2011-12-09,373.450012,379.300003,369.830017,377.420006,8405000,37.095871
2011-12-08,373.310013,378.110008,368.87001,369.309998,8544000,36.298754
2011-12-07,371.160011,374.980011,366.360016,374.350014,7934000,36.794127
2011-12-06,372.050018,374.980011,370.169983,371.300011,8895000,36.494349
2011-12-05,382.989998,383.349991,370.009995,372.840004,10981000,36.645712
2011-12-02,383.699989,384.990005,378.380013,378.380013,9320000,37.190228
2011-12-01,372.410011,381.959991,372.410011,380.960007,12151000,37.443811
2011-11-30,368.019981,374.700012,366.049995,374.550018,12752000,36.813785
2011-11-29,360.050011,361.459999,355.00,357.680016,7204000,35.155666
2011-11-28,355.919991,359.990005,354.799995,359.249992,10898000,35.309976
2011-11-25,345.299988,351.570015,345.00,346.199989,3939000,34.027317
2011-11-23,353.339996,354.710007,346.570015,347.050018,9350000,34.110864
2011-11-22,352.050018,358.349991,352.000008,354.550018,7707000,34.848025
2011-11-21,355.009995,356.809998,348.810005,351.800003,14079000,34.577731
2011-11-18,361.580009,362.000008,355.999985,360.419998,10586000,35.424974
2011-11-17,361.930008,366.790009,356.629982,359.389992,11423000,35.323736
2011-11-16,368.520012,369.830017,360.999985,360.999985,9753000,35.481979
2011-11-15,367.43,373.549995,367.000008,371.329994,8888000,36.497296
2011-11-14,366.269989,373.199997,366.010017,367.270012,6941000,36.098248
2011-11-11,362.560005,370.369987,362.540016,370.149994,10283000,36.381316
2011-11-10,362.210007,362.709999,355.369987,360.110016,6778000,35.394506
2011-11-09,361.689987,366.44001,357.439995,357.439995,11119000,35.132075
2011-11-08,368.120003,368.989983,363.050003,368.069992,9154000,36.176876
2011-11-07,361.969986,365.950012,358.740005,365.909996,10310000,35.964575
2011-11-04,364.840012,368.989983,359.099998,360.089989,12421000,35.392538
2011-11-03,355.349998,367.989998,355.009995,366.590004,14512000,36.031411
2011-11-02,361.049995,364.799995,351.430016,357.659988,30756000,35.153698
2011-11-01,336.739998,340.999985,333.359985,334.300003,12690000,32.857691
2011-10-31,351.150017,355.999985,346.090012,347.23999,9254000,34.129536
2011-10-28,346.580009,355.00,346.170006,354.580002,9729000,34.850972
2011-10-27,336.010017,349.589996,331.189995,349.150009,16934000,34.317268
2011-10-26,332.599983,332.980003,324.580002,329.059982,10964000,32.342659
2011-10-25,338.129997,339.830017,327.000008,327.509995,8323000,32.190314
2011-10-24,332.799988,341.100006,332.799988,340.690002,8156000,33.485751
2011-10-21,329.729996,333.610001,326.599998,333.400002,10032000,32.769231
2011-10-20,326.469994,329.370003,322.490005,325.680008,12506000,32.010448
2011-10-19,340.00,340.110016,323.610001,323.769989,12912000,31.822716
2011-10-18,335.610008,341.479988,331.160011,339.889984,10625000,33.407119
2011-10-17,340.839996,342.159996,333.779984,335.12001,9065000,32.938287
2011-10-14,338.300018,344.920006,337.319984,341.580009,8943000,33.573228
2011-10-13,327.099991,339.150009,326.549988,335.98999,12993000,33.023796
2011-10-12,334.410019,337.369995,327.099991,327.989998,14183000,32.237493
2011-10-11,323.120003,333.170013,322.000008,329.510002,10954000,32.386891
2011-10-10,315.529995,325.820007,315.529995,325.810013,9527000,32.023226
2011-10-07,317.530003,319.249992,309.290009,311.459999,12340000,30.612791
2011-10-06,312.509995,318.910007,309.209995,316.259995,13364000,31.084574
2011-10-05,308.029995,313.780003,302.280006,313.330002,16059000,30.79659
2011-10-04,307.970009,308.670006,293.010006,307.660007,27000000,30.224554
2011-10-03,314.500008,324.000015,310.100002,310.879993,14377000,30.540886
2011-09-30,324.020004,324.230003,312.479992,317.159996,17195000,31.157834
2011-09-29,336.380005,337.789993,321.469994,328.370018,10228000,32.259108
2011-09-28,338.059998,340.00,329.150009,329.819984,10268000,32.401553
2011-09-27,339.080009,341.990013,333.470001,338.110008,12272000,33.215966
2011-09-26,339.840012,343.959999,331.12999,334.399986,15891000,32.851493
2011-09-23,330.079994,338.139992,328.219986,337.029991,12941000,33.109865
2011-09-22,332.039986,338.019981,323.230019,330.960007,22186000,32.513549
2011-09-21,354.560013,356.479988,340.929985,340.970001,14182000,33.496932
2011-09-20,348.300018,361.940002,348.300018,353.779984,22902000,34.755386
2011-09-19,341.549988,352.000008,338.930016,347.980003,16494000,34.185595
2011-09-16,349.830017,352.000008,338.190002,346.949997,52441000,34.084407
2011-09-15,338.75,349.560013,330.530014,347.939987,22126000,34.181664
2011-09-14,330.029984,338.660011,326.389999,337.229996,17896000,33.129513
2011-09-13,322.360001,328.889999,320.050011,328.860016,10394000,32.307245
2011-09-12,319.950008,325.489998,314.699993,322.039986,15418000,31.637245
2011-09-09,336.18,337.610016,321.879997,322.019997,17671000,31.635281
2011-09-08,337.249985,345.130005,335.379982,337.910004,16012000,33.196317
2011-09-07,328.139992,339.339981,327.340012,339.099998,16441000,33.313222
2011-09-06,313.080006,323.320007,311.520004,322.999992,12269000,31.731556
2011-09-02,322.649994,326.619987,320.050011,320.680008,8722000,31.50364
2011-09-01,330.130005,335.169983,328.48999,330.060005,10556000,32.425132
2011-08-31,332.939987,335.750008,326.12999,329.710007,10337000,32.390748
2011-08-30,325.330009,331.800003,321.010017,329.729996,11211000,32.392712
2011-08-29,329.469986,333.950005,321.819992,327.369995,15119000,32.160865
2011-08-26,320.830002,327.010002,313.369999,325.330009,10520000,31.960457
2011-08-25,326.100006,329.490013,320.960007,322.859993,8263000,31.717802
2011-08-24,322.30999,329.80999,318.950005,325.200005,11707000,31.947685
2011-08-23,308.729992,322.490005,304.260006,322.389984,10723000,31.671629
2011-08-22,307.940006,308.700008,301.399994,306.000004,10295000,30.061475
2011-08-19,301.289997,310.300007,300.00,300.160007,15611000,29.487753
2011-08-18,317.539997,320.00,302.709999,304.909992,21241000,29.954392
2011-08-17,337.120018,337.540016,323.100014,326.220016,14693000,32.047891
2011-08-16,333.82,337.999992,328.450012,335.00,14729000,32.910438
2011-08-15,331.020012,338.499985,326.05999,335.00,14919000,32.910438
2011-08-12,329.000015,332.719994,318.180008,328.069992,12999000,32.229633
2011-08-11,309.230003,330.00,305.900002,327.389984,25496000,32.162829
