Period,Period#,# of trades,winning trades,winning percent,PorL,StrategyReturn,MarketReturn,# of long trades,long winning trades,long winning percent,# of short trades,short winning trades,short winning percent
08-23-2008--08-18-2009,21,4.0,1.0,25.0,-6011.860000000001,-6.01186,-21.957942821138847,2.0,0.0,0.0,2.0,1.0,50.0
09-22-2008--09-17-2009,22,3.0,0.0,0.0,-14135.85,-14.13585,-11.961367013372953,2.0,0.0,0.0,1.0,0.0,0.0
10-22-2008--10-17-2009,23,3.0,0.0,0.0,-14135.85,-14.13585,20.254003313086695,2.0,0.0,0.0,1.0,0.0,0.0
11-21-2008--11-16-2009,24,3.0,0.0,0.0,-14135.85,-14.13585,39.851609657947684,2.0,0.0,0.0,1.0,0.0,0.0
12-21-2008--12-16-2009,25,4.0,1.0,25.0,-7575.799999999999,-7.575799999999999,28.095566276131397,2.0,1.0,50.0,2.0,0.0,0.0
01-20-2009--01-15-2010,26,5.0,2.0,40.0,-6712.949999999999,-6.712949999999999,41.04505399031899,3.0,2.0,66.66666666666666,2.0,0.0,0.0
02-19-2009--02-14-2010,27,6.0,3.0,50.0,-3307.1699999999987,-3.307169999999999,38.19214387127308,3.0,2.0,66.66666666666666,3.0,1.0,33.33333333333333
03-21-2009--03-16-2010,28,7.0,4.0,57.14285714285714,-2402.949999999999,-2.402949999999999,41.54912451361868,4.0,3.0,75.0,3.0,1.0,33.33333333333333
04-20-2009--04-15-2010,29,7.0,4.0,57.14285714285714,-2402.949999999999,-2.402949999999999,45.379359942466735,4.0,3.0,75.0,3.0,1.0,33.33333333333333
05-20-2009--05-15-2010,30,8.0,5.0,62.5,222.47000000000116,0.22247000000000117,25.831399845320952,5.0,4.0,80.0,3.0,1.0,33.33333333333333
06-19-2009--06-14-2010,31,8.0,5.0,62.5,4170.290000000001,4.1702900000000005,18.979791395045627,5.0,4.0,80.0,3.0,1.0,33.33333333333333
07-19-2009--07-14-2010,32,8.0,5.0,62.5,4170.290000000001,4.1702900000000005,15.263163427273966,5.0,4.0,80.0,3.0,1.0,33.33333333333333
08-18-2009--08-13-2010,33,9.0,6.0,66.66666666666666,10089.000000000004,10.089000000000004,9.304672519931374,5.0,5.0,100.0,4.0,1.0,25.0
09-17-2009--09-12-2010,34,10.0,7.0,70.0,17091.370000000003,17.09137,4.53070792311298,6.0,6.0,100.0,4.0,1.0,25.0
10-17-2009--10-12-2010,35,10.0,7.0,70.0,17091.370000000003,17.09137,6.576190909918934,6.0,6.0,100.0,4.0,1.0,25.0
11-16-2009--11-11-2010,36,11.0,8.0,72.72727272727273,17972.47,17.97247,9.374157000269772,7.0,7.0,100.0,4.0,1.0,25.0
12-16-2009--12-11-2010,37,11.0,8.0,72.72727272727273,17538.77,17.53877,11.621233859397426,8.0,7.0,87.5,3.0,1.0,33.33333333333333
01-15-2010--01-10-2011,38,12.0,9.0,75.0,20524.93,20.52493,11.738824357620558,9.0,8.0,88.88888888888889,3.0,1.0,33.33333333333333
02-14-2010--02-09-2011,39,11.0,8.0,72.72727272727273,16280.470000000001,16.28047,20.529433205759076,9.0,8.0,88.88888888888889,2.0,0.0,0.0
03-16-2010--03-11-2011,40,11.0,8.0,72.72727272727273,18179.6,18.179599999999997,12.395842281590935,8.0,7.0,87.5,3.0,1.0,33.33333333333333
04-15-2010--04-10-2011,41,11.0,8.0,72.72727272727273,18179.6,18.179599999999997,9.539121114683821,8.0,7.0,87.5,3.0,1.0,33.33333333333333
05-15-2010--05-10-2011,42,13.0,8.0,61.53846153846154,12801.05,12.80105,19.236507240017552,9.0,7.0,77.77777777777779,4.0,1.0,25.0
06-14-2010--06-09-2011,43,12.0,8.0,66.66666666666666,15592.94,15.592939999999999,18.163803888264894,9.0,7.0,77.77777777777779,3.0,1.0,33.33333333333333
07-14-2010--07-09-2011,44,13.0,9.0,69.23076923076923,17213.5,17.2135,22.570701589588797,10.0,8.0,80.0,3.0,1.0,33.33333333333333
08-13-2010--08-08-2011,45,12.0,8.0,66.66666666666666,15296.0,15.296000000000001,3.646939340781094,9.0,7.0,77.77777777777779,3.0,1.0,33.33333333333333
09-12-2010--09-07-2011,46,11.0,7.0,63.63636363636363,6102.130000000001,6.102130000000001,6.7157558552164724,9.0,6.0,66.66666666666666,2.0,1.0,50.0
10-12-2010--10-07-2011,47,12.0,7.0,58.333333333333336,2129.800000000001,2.1298000000000012,-1.1110161524656108,9.0,6.0,66.66666666666666,3.0,1.0,33.33333333333333
11-11-2010--11-06-2011,48,11.0,6.0,54.54545454545454,1366.9099999999994,1.3669099999999994,3.161918855592542,8.0,5.0,62.5,3.0,1.0,33.33333333333333
12-11-2010--12-06-2011,49,9.0,5.0,55.55555555555556,-1725.9399999999996,-1.7259399999999998,1.3648041104688526,6.0,4.0,66.66666666666666,3.0,1.0,33.33333333333333
01-10-2011--01-05-2012,50,8.0,4.0,50.0,10176.45,10.17645,0.834777130256724,5.0,3.0,60.0,3.0,1.0,33.33333333333333
02-09-2011--02-04-2012,51,8.0,4.0,50.0,10176.45,10.17645,1.7169555980615159,5.0,3.0,60.0,3.0,1.0,33.33333333333333
03-11-2011--03-05-2012,52,7.0,3.0,42.857142857142854,7398.280000000001,7.39828,4.51696728829104,5.0,3.0,60.0,2.0,0.0,0.0
04-10-2011--04-04-2012,53,9.0,3.0,33.33333333333333,2744.520000000001,2.744520000000001,5.586592178770953,7.0,3.0,42.857142857142854,2.0,0.0,0.0
05-10-2011--05-04-2012,54,9.0,3.0,33.33333333333333,-462.579999999999,-0.462579999999999,0.8316773386325129,6.0,2.0,33.33333333333333,3.0,1.0,33.33333333333333
06-09-2011--06-03-2012,55,9.0,3.0,33.33333333333333,-462.579999999999,-0.462579999999999,-0.9582689335394197,6.0,2.0,33.33333333333333,3.0,1.0,33.33333333333333
07-09-2011--07-03-2012,56,9.0,3.0,33.33333333333333,2032.3399999999992,2.032339999999999,4.123664469197551,6.0,2.0,33.33333333333333,3.0,1.0,33.33333333333333
08-08-2011--08-02-2012,57,11.0,4.0,36.36363636363637,5335.139999999999,5.335139999999999,21.71744165330481,6.0,2.0,33.33333333333333,5.0,2.0,40.0
09-07-2011--09-01-2012,58,11.0,4.0,36.36363636363637,8488.830000000002,8.488830000000002,17.349738132845612,6.0,2.0,33.33333333333333,5.0,2.0,40.0
10-07-2011--10-01-2012,59,12.0,4.0,33.33333333333333,3816.179999999999,3.816179999999999,24.74721285973555,6.0,2.0,33.33333333333333,6.0,2.0,33.33333333333333
11-06-2011--10-31-2012,60,13.0,5.0,38.46153846153847,4364.139999999999,4.36414,11.9515285917947,6.0,2.0,33.33333333333333,7.0,3.0,42.857142857142854
12-06-2011--11-30-2012,61,13.0,5.0,38.46153846153847,4364.139999999999,4.36414,12.589101853318546,6.0,2.0,33.33333333333333,7.0,3.0,42.857142857142854
01-05-2012--12-30-2012,62,12.0,4.0,33.33333333333333,-10052.410000000002,-10.052410000000002,9.364261168384887,5.0,1.0,20.0,7.0,3.0,42.857142857142854
02-04-2012--01-29-2013,63,14.0,5.0,35.714285714285715,-5605.270000000001,-5.605270000000001,12.056526589810346,6.0,2.0,33.33333333333333,8.0,3.0,37.5
03-05-2012--02-28-2013,64,14.0,5.0,35.714285714285715,-5605.270000000001,-5.605270000000001,10.86654478976235,6.0,2.0,33.33333333333333,8.0,3.0,37.5
04-04-2012--03-30-2013,65,13.0,5.0,38.46153846153847,-3946.71,-3.94671,12.019162019162,5.0,2.0,40.0,8.0,3.0,37.5
05-04-2012--04-29-2013,66,11.0,4.0,36.36363636363637,-897.4299999999998,-0.8974299999999997,16.27737226277373,4.0,2.0,50.0,7.0,2.0,28.57142857142857
06-03-2012--05-29-2013,67,12.0,4.0,33.33333333333333,-3810.31,-3.8103100000000003,28.977361436377834,5.0,2.0,40.0,7.0,2.0,28.57142857142857
07-03-2012--06-28-2013,68,13.0,4.0,30.76923076923077,-5166.629999999999,-5.166629999999999,16.74380694553604,4.0,1.0,25.0,9.0,3.0,33.33333333333333
08-02-2012--07-28-2013,69,12.0,4.0,33.33333333333333,-6229.639999999999,-6.22964,23.763173302107752,5.0,2.0,40.0,7.0,2.0,28.57142857142857
09-01-2012--08-27-2013,70,11.0,4.0,36.36363636363637,-5898.010000000001,-5.898010000000001,15.812238530809056,4.0,2.0,50.0,7.0,2.0,28.57142857142857
10-01-2012--09-26-2013,71,10.0,4.0,40.0,-893.0300000000007,-0.8930300000000008,17.55862690082788,4.0,2.0,50.0,6.0,2.0,33.33333333333333
10-31-2012--10-26-2013,72,8.0,3.0,37.5,1635.33,1.6353299999999997,24.47824548991864,4.0,2.0,50.0,4.0,1.0,25.0
11-30-2012--11-25-2013,73,8.0,3.0,37.5,1635.33,1.6353299999999997,27.06552706552706,4.0,2.0,50.0,4.0,1.0,25.0
12-30-2012--12-25-2013,74,9.0,4.0,44.44444444444444,6297.33,6.29733,28.45305807176463,5.0,3.0,60.0,4.0,1.0,25.0
01-29-2013--01-24-2014,75,7.0,3.0,42.857142857142854,1288.9900000000002,1.2889900000000003,18.737554759060128,4.0,2.0,50.0,3.0,1.0,33.33333333333333
02-28-2013--02-23-2014,76,8.0,3.0,37.5,250.73000000000025,0.2507300000000003,21.29147153881668,4.0,2.0,50.0,4.0,1.0,25.0
03-30-2013--03-25-2014,77,7.0,3.0,42.857142857142854,2973.8200000000006,2.973820000000001,19.39122076257609,3.0,2.0,66.66666666666666,4.0,1.0,25.0
04-29-2013--04-24-2014,78,7.0,3.0,42.857142857142854,3871.87,3.8718700000000004,17.90960451977401,3.0,2.0,66.66666666666666,4.0,1.0,25.0
05-29-2013--05-24-2014,79,6.0,3.0,50.0,7016.409999999999,7.01641,15.210022999636847,2.0,2.0,100.0,4.0,1.0,25.0
06-28-2013--06-23-2014,80,4.0,2.0,50.0,4417.86,4.41786,22.10447575115323,2.0,2.0,100.0,2.0,0.0,0.0
07-28-2013--07-23-2014,81,4.0,2.0,50.0,3644.68,3.64468,17.82430749154753,2.0,2.0,100.0,2.0,0.0,0.0
08-27-2013--08-22-2014,82,4.0,2.0,50.0,3644.68,3.64468,21.95555011326761,2.0,2.0,100.0,2.0,0.0,0.0
09-26-2013--09-21-2014,83,5.0,2.0,40.0,3044.83,3.0448299999999997,18.274500559844416,2.0,2.0,100.0,3.0,0.0,0.0
10-26-2013--10-21-2014,84,5.0,2.0,40.0,3044.83,3.0448299999999997,10.123134540089659,2.0,2.0,100.0,3.0,0.0,0.0
11-25-2013--11-20-2014,85,7.0,3.0,42.857142857142854,5095.59,5.09559,13.812766428610981,4.0,3.0,75.0,3.0,0.0,0.0
12-25-2013--12-20-2014,86,7.0,2.0,28.57142857142857,-1684.5600000000006,-1.6845600000000005,12.327649506404516,3.0,2.0,66.66666666666666,4.0,0.0,0.0
