Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
PCLN,SHORT,2008-04-29,121.70,25,No-Exit,0.0,0.0,2008-05-01,129.66,-199.00,-199.00,BB 20 SMA Xover Mtm,['AET']
VLO,LONG,2008-05-20,50.19,57,No-Exit,0.0,0.0,2008-05-27,47.07,-177.84,-177.84,BB 20 SMA Xover Mtm,['AAPL', 'AET']
AAPL,SHORT,2008-05-22,25.20,6,No-Exit,0.0,0.0,2008-05-28,26.78,-9.51,-9.51,BB 20 SMA Xover Mtm,['AET']
AET,LONG,2008-04-24,44.35,2182,No-Exit,0.0,0.0,2008-05-28,45.15,1745.60,1745.60,BB 20 SMA Xover Mtm,[]
VLO,SHORT,2008-06-09,45.87,2099,No-Exit,0.0,0.0,2008-06-12,45.30,1196.43,1196.43,BB 20 SMA Xover Mtm,[]
CME,LONG,2008-07-23,73.99,1316,No-Exit,0.0,0.0,2008-07-29,71.03,-3895.36,-3895.36,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2008-08-07,23.69,3956,No-Exit,0.0,0.0,2008-08-15,25.17,5854.88,5854.88,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2008-09-02,23.98,4140,No-Exit,0.0,0.0,2008-09-19,20.37,14939.49,14939.49,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2008-10-29,14.42,7869,No-Exit,0.0,0.0,2008-11-03,15.13,5609.47,5609.47,BB 20 SMA Xover Mtm,['RIG']
RIG,LONG-SPY-NULL,2008-10-31,80.43,70,No-Exit,0.0,0.0,2008-11-06,77.16,-228.90,0.0,BB 20 SMA Xover Mtm,['TAP']
HUM,LONG,2008-11-06,36.37,1559,No-Exit,0.0,0.0,2008-11-12,34.01,-3679.24,-3679.24,BB 20 SMA Xover Mtm,['TAP', 'AAPL']
TAP,LONG,2008-11-06,43.55,1344,No-Exit,0.0,0.0,2008-11-12,41.16,-3212.16,-3212.16,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2008-11-07,14.02,650,No-Exit,0.0,0.0,2008-11-13,13.68,221.00,221.00,BB 20 SMA Xover Mtm,[]
AMZN,LONG-SPY-NULL,2008-12-04,45.94,2458,No-Exit,0.0,0.0,2008-12-10,48.64,6636.60,0.0,BB 20 SMA Xover Mtm,[]
RIG,LONG,2009-01-05,52.53,2257,No-Exit,0.0,0.0,2009-01-08,54.22,3814.33,3814.33,BB 20 SMA Xover Mtm,['AAPL']
AAPL,LONG,2009-01-06,13.71,434,No-Exit,0.0,0.0,2009-01-13,12.61,-478.02,-478.02,BB 20 SMA Xover Mtm,[]
FSLR,SHORT,2009-01-14,137.01,435,No-Exit,0.0,0.0,2009-01-15,143.38,-2770.95,-2770.95,BB 20 SMA Xover Mtm,['GD']
GD,SHORT,2009-01-14,54.48,1115,No-Exit,0.0,0.0,2009-01-26,54.42,66.90,66.90,BB 20 SMA Xover Mtm,['AAPL']
AAPL,LONG,2009-01-23,12.75,8953,No-Exit,0.0,0.0,2009-01-30,13.03,2506.84,2506.84,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2009-02-20,12.77,9480,No-Exit,0.0,0.0,2009-02-25,13.16,-3683.66,-3683.66,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2009-03-12,13.37,8829,No-Exit,0.0,0.0,2009-03-30,14.93,13773.24,13773.24,BB 20 SMA Xover Mtm,[]
