Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
L_ABF,SHORT,2007-08-16,822.50,11,No-Exit,0.0,0.0,2007-08-16,814.27,90.48,2007-08-23,850.81,-311.41,90.48,BB 20 SMA Xover Mtm,[]
L_ABF,SHORT,2007-08-29,828.13,11,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2007-08-30,846.07,-197.23,-197.23,BB 20 SMA Xover Mtm,[]
L_ABF,LONG,2007-08-31,853.96,11,No-Exit,0.0,0.0,2007-08-31,862.59,94.98,2007-09-04,830.04,-263.01,94.98,BB 20 SMA Xover Mtm,[]
L_ABF,SHORT,2007-09-10,828.00,11,No-Exit,0.0,0.0,2007-09-10,819.72,91.08,2007-10-17,852.75,-272.19,91.08,BB 20 SMA Xover Mtm,[]
L_ABF,LONG,2007-12-21,899.40,10,No-Exit,0.0,0.0,2007-12-27,908.49,90.85,2008-01-03,866.89,-325.10,90.85,BB 20 SMA Xover Mtm,[]
L_ABF,LONG,2008-01-23,853.50,11,2008-01-23,831.73,-239.47,2008-01-23,861.75,90.70,2008-01-24,831.73,-239.47,-239.47,BB 20 SMA Xover Mtm,['L_ABF']
L_ABF,LONG,2008-03-12,855.47,10,2008-03-12,838.11,-173.65,No-Exit,0.0,0.0,2008-03-13,838.11,-173.65,-173.65,BB 20 SMA Xover Mtm,['L_ABF']
L_ABF,SHORT,2008-01-04,864.27,10,No-Exit,0.0,0.0,2008-01-04,855.51,87.60,2008-03-25,892.38,-281.10,87.60,BB 20 SMA Xover Mtm,[]
L_ABF,SHORT,2008-04-15,868.23,10,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2008-04-16,889.22,-209.90,-209.90,BB 20 SMA Xover Mtm,[]
L_ABF,LONG,2008-07-23,757.50,12,2008-07-23,740.90,-199.14,No-Exit,0.0,0.0,2008-07-24,740.90,-199.14,-199.14,BB 20 SMA Xover Mtm,['L_ABF']
L_ABF,SHORT,2008-05-21,859.32,10,No-Exit,0.0,0.0,2008-05-23,850.69,86.30,2008-08-20,772.00,873.20,86.30,BB 20 SMA Xover Mtm,[]
L_ABF,SHORT,2008-09-11,769.73,12,No-Exit,0.0,0.0,2008-09-12,761.97,93.12,2008-11-04,724.50,542.70,93.12,BB 20 SMA Xover Mtm,[]
L_ABF,LONG,2009-03-25,641.86,14,No-Exit,0.0,0.0,2009-03-27,648.29,90.09,2009-03-30,627.12,-206.29,90.09,BB 20 SMA Xover Mtm,['L_ABF']
L_ABF,SHORT,2009-01-14,688.05,13,No-Exit,0.0,0.0,2009-01-14,681.01,91.52,2009-04-15,621.00,871.65,91.52,BB 20 SMA Xover Mtm,[]
L_ABF,LONG,2009-04-17,655.49,14,No-Exit,0.0,0.0,2009-04-17,662.11,92.61,2009-07-17,784.00,1799.14,92.61,BB 20 SMA Xover Mtm,[]
L_ABF,LONG,2009-09-07,829.50,11,No-Exit,0.0,0.0,2009-09-07,837.96,93.01,2009-12-02,795.28,-376.42,93.01,BB 20 SMA Xover Mtm,[]
L_ABF,LONG,2009-12-22,824.16,11,No-Exit,0.0,0.0,2010-01-07,832.36,90.15,2010-03-23,963.50,1532.74,90.15,BB 20 SMA Xover Mtm,[]
L_ABF,SHORT,2010-04-15,960.30,10,No-Exit,0.0,0.0,2010-04-16,950.73,95.65,2010-04-20,984.90,-246.00,95.65,BB 20 SMA Xover Mtm,[]
L_ABF,LONG,2010-07-09,1004.95,9,No-Exit,0.0,0.0,2010-07-13,1015.08,91.17,2010-10-08,1051.00,414.45,91.17,BB 20 SMA Xover Mtm,[]
L_ABF,LONG,2011-03-24,987.27,9,No-Exit,0.0,0.0,2011-03-24,997.27,90.00,2011-05-19,961.98,-227.70,90.00,BB 20 SMA Xover Mtm,[]
L_ABF,SHORT,2011-06-09,1033.56,9,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-06-10,1076.59,-387.27,-387.27,BB 20 SMA Xover Mtm,[]
L_ABF,LONG,2011-06-23,1083.73,8,No-Exit,0.0,0.0,2011-07-08,1094.48,86.00,2011-08-03,1054.47,-234.08,86.00,BB 20 SMA Xover Mtm,[]
L_ABF,SHORT,2011-10-06,1075.14,8,No-Exit,0.0,0.0,2011-10-12,1064.47,85.36,2011-10-17,1107.81,-261.36,85.36,BB 20 SMA Xover Mtm,['L_ABF']
L_ABF,LONG,2011-08-23,1051.41,9,No-Exit,0.0,0.0,2011-08-23,1061.90,94.41,2011-11-22,1078.00,239.31,94.41,BB 20 SMA Xover Mtm,['L_ABF']
L_ABF,SHORT,2011-11-18,1098.90,7,No-Exit,0.0,0.0,2011-11-21,1087.98,76.44,2011-12-01,1121.30,-156.80,76.44,BB 20 SMA Xover Mtm,['L_ABF']
L_ABF,LONG,2011-12-01,1120.09,8,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-12-07,1096.16,-191.44,-191.44,BB 20 SMA Xover Mtm,[]
L_ABF,SHORT,2011-12-08,1087.02,8,No-Exit,0.0,0.0,2011-12-09,1076.24,86.24,2012-01-03,1127.00,-319.84,86.24,BB 20 SMA Xover Mtm,[]
L_ABF,LONG,2012-03-22,1215.03,7,No-Exit,0.0,0.0,2012-03-26,1227.13,84.70,2012-04-10,1189.07,-181.72,84.70,BB 20 SMA Xover Mtm,[]
L_ABF,SHORT,2012-05-09,1205.82,7,No-Exit,0.0,0.0,2012-05-10,1193.72,84.70,2012-06-18,1232.73,-188.37,84.70,BB 20 SMA Xover Mtm,['L_ABF']
L_ABF,LONG,2012-06-11,1199.88,8,No-Exit,0.0,0.0,2012-06-13,1211.94,96.48,2012-09-11,1282.00,656.96,96.48,BB 20 SMA Xover Mtm,['L_ABF']
L_ABF,SHORT,2012-09-10,1292.94,6,No-Exit,0.0,0.0,2012-09-10,1279.89,78.30,2012-10-04,1327.91,-209.82,78.30,BB 20 SMA Xover Mtm,[]
L_ABF,SHORT,2013-03-22,1836.45,4,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-03-25,1880.75,-177.20,-177.20,BB 20 SMA Xover Mtm,['L_ABF']
