Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
AAPL,LONG,2013-03-18,64.01,1484,No-Exit,0.0,0.0,2013-03-27,65.21,1778.68,1778.68,BB 20 SMA Xover Mtm,['PCLN']
HUM,LONG,2013-03-28,69.41,1392,No-Exit,0.0,0.0,2013-04-05,78.38,12486.24,12486.24,BB 20 SMA Xover Mtm,['THC', 'PCLN']
PCLN,SHORT,2013-03-19,689.84,6,No-Exit,0.0,0.0,2013-04-11,720.91,-186.42,-186.42,BB 20 SMA Xover Mtm,['THC']
THC,SHORT,2013-04-04,43.65,110,No-Exit,0.0,0.0,2013-04-23,40.16,383.90,383.90,BB 20 SMA Xover Mtm,['PCLN']
VLO,LONG,2013-04-25,42.39,818,No-Exit,0.0,0.0,2013-05-01,39.53,-2339.48,-2339.48,BB 20 SMA Xover Mtm,['GD', 'BRCM', 'PCLN', 'AAPL']
PCLN,SHORT,2013-04-19,683.11,158,No-Exit,0.0,0.0,2013-05-03,722.08,-6157.26,-6157.26,BB 20 SMA Xover Mtm,['GD', 'BRCM', 'AAPL']
AAPL,LONG,2013-04-30,62.16,113,No-Exit,0.0,0.0,2013-05-10,64.91,311.07,311.07,BB 20 SMA Xover Mtm,['GD', 'BRCM']
BRCM,LONG,2013-04-25,35.44,956,No-Exit,0.0,0.0,2013-05-14,36.12,650.08,650.08,BB 20 SMA Xover Mtm,['GD']
GD,LONG,2013-04-25,72.45,484,No-Exit,0.0,0.0,2013-05-22,77.36,2376.44,2376.44,BB 20 SMA Xover Mtm,['AAPL']
FSLR,SHORT,2013-06-12,49.56,1585,No-Exit,0.0,0.0,2013-06-17,46.31,5151.25,5151.25,BB 20 SMA Xover Mtm,['AXP', 'VLO', 'AAPL', 'FFIV']
FFIV,SHORT,2013-06-04,78.37,1199,No-Exit,0.0,0.0,2013-06-18,75.66,3249.29,3249.29,BB 20 SMA Xover Mtm,['AXP', 'VLO', 'AAPL']
AXP,SHORT,2013-06-13,73.97,1107,No-Exit,0.0,0.0,2013-06-26,74.11,-154.98,-154.98,BB 20 SMA Xover Mtm,['VLO', 'AAPL']
VLO,SHORT,2013-06-05,38.57,2318,No-Exit,0.0,0.0,2013-06-26,35.31,7556.68,7556.68,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2013-05-16,60.46,1125,No-Exit,0.0,0.0,2013-07-01,57.60,3220.71,3220.71,BB 20 SMA Xover Mtm,[]
FFIV,LONG,2013-07-11,74.60,1677,No-Exit,0.0,0.0,2013-07-19,79.95,8971.95,8971.95,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2013-09-11,66.72,1864,No-Exit,0.0,0.0,2013-09-18,66.50,402.12,402.12,BB 20 SMA Xover Mtm,[]
NFLX,SHORT,2013-10-09,299.30,186,No-Exit,0.0,0.0,2013-10-14,322.31,-4279.86,-4279.86,BB 20 SMA Xover Mtm,['HCP', 'PCLN', 'AMZN']
HCP,SHORT,2013-10-04,39.42,3318,No-Exit,0.0,0.0,2013-10-17,42.35,-9721.74,-9721.74,BB 20 SMA Xover Mtm,['PCLN', 'AMZN']
AMZN,SHORT,2013-10-08,306.93,367,No-Exit,0.0,0.0,2013-10-18,319.36,-4561.81,-4561.81,BB 20 SMA Xover Mtm,['PCLN']
PCLN,SHORT,2013-10-09,988.15,37,No-Exit,0.0,0.0,2013-10-21,1071.91,-3099.12,-3099.12,BB 20 SMA Xover Mtm,[]
DTV,SHORT,2013-12-17,65.09,85,No-Exit,0.0,0.0,2013-12-30,68.05,-251.60,-251.60,BB 20 SMA Xover Mtm,['EOG', 'CPB']
FSLR,LONG,2014-01-03,58.01,9,No-Exit,0.0,0.0,2014-01-06,54.09,-35.28,-35.28,BB 20 SMA Xover Mtm,['EOG', 'CPB']
EOG,LONG,2013-12-20,83.49,60,No-Exit,0.0,0.0,2014-01-14,82.03,-87.60,-87.60,BB 20 SMA Xover Mtm,['CPB']
CPB,LONG,2013-12-09,42.85,2572,No-Exit,0.0,0.0,2014-02-05,39.62,-8307.56,-8307.56,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2014-02-11,76.33,1336,No-Exit,0.0,0.0,2014-02-19,76.72,521.04,521.04,BB 20 SMA Xover Mtm,[]
PCLN,SHORT,2014-03-14,1286.73,79,No-Exit,0.0,0.0,2014-03-31,1205.46,6420.33,6420.33,BB 20 SMA Xover Mtm,['CMG', 'AMZN']
