Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
CME,LONG-SPY-NULL,2007-11-29,131.99,719,No-Exit,0.0,0.0,2007-12-11,138.55,4716.06,0.0,BB 20 SMA Xover Mtm,[]
CME,SHORT,2008-04-14,96.80,1027,No-Exit,0.0,0.0,2008-04-18,101.58,-4906.80,-4906.80,BB 20 SMA Xover Mtm,[]
CME,SHORT,2008-12-23,38.37,2471,No-Exit,0.0,0.0,2008-12-30,37.98,969.18,969.18,BB 20 SMA Xover Mtm,[]
CME,LONG,2009-05-06,50.06,1916,No-Exit,0.0,0.0,2009-05-20,55.78,10967.41,10967.41,BB 20 SMA Xover Mtm,[]
CME,SHORT,2009-08-18,53.39,1988,No-Exit,0.0,0.0,2009-08-28,55.60,-4403.94,-4403.94,BB 20 SMA Xover Mtm,[]
CME,LONG,2010-10-15,53.52,1905,No-Exit,0.0,0.0,2010-10-27,55.79,4324.62,4324.62,BB 20 SMA Xover Mtm,[]
CME,SHORT,2011-09-22,50.30,2076,No-Exit,0.0,0.0,2011-09-27,53.86,-7386.41,-7386.41,BB 20 SMA Xover Mtm,[]
CME,LONG,2012-03-16,57.82,1713,No-Exit,0.0,0.0,2012-03-26,58.56,1260.77,1260.77,BB 20 SMA Xover Mtm,[]
