Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
TAP,LONG,2008-02-13,50.16,1893,No-Exit,0.0,0.0,2008-02-22,51.86,3218.10,3218.10,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2008-03-12,18.37,5337,No-Exit,0.0,0.0,2008-04-09,21.90,18847.23,18847.23,BB 20 SMA Xover Mtm,[]
PCLN,SHORT,2008-04-29,121.70,30,No-Exit,0.0,0.0,2008-05-01,129.66,-238.80,-238.80,BB 20 SMA Xover Mtm,['AET']
VLO,LONG,2008-05-20,50.19,69,No-Exit,0.0,0.0,2008-05-27,47.07,-215.28,-215.28,BB 20 SMA Xover Mtm,['AAPL', 'AET']
AAPL,SHORT,2008-05-22,25.20,8,No-Exit,0.0,0.0,2008-05-28,26.82,-12.96,-12.96,BB 20 SMA Xover Mtm,['AET']
AET,LONG,2008-04-24,44.35,2664,No-Exit,0.0,0.0,2008-05-28,45.15,2131.20,2131.20,BB 20 SMA Xover Mtm,[]
VLO,SHORT,2008-06-09,45.87,2562,No-Exit,0.0,0.0,2008-06-12,45.30,1460.34,1460.34,BB 20 SMA Xover Mtm,[]
CME,LONG,2008-07-23,73.99,1607,No-Exit,0.0,0.0,2008-08-04,64.45,-15330.78,-15330.78,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2008-08-07,23.69,4405,No-Exit,0.0,0.0,2008-08-15,25.17,6519.40,6519.40,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2008-09-02,23.98,4610,No-Exit,0.0,0.0,2008-09-19,20.37,16635.51,16635.51,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2008-10-29,14.42,8763,No-Exit,0.0,0.0,2008-11-03,15.13,6246.77,6246.77,BB 20 SMA Xover Mtm,['RIG']
RIG,LONG-SPY-NULL,2008-10-31,80.43,78,No-Exit,0.0,0.0,2008-11-06,77.16,-255.06,0.0,BB 20 SMA Xover Mtm,[]
HUM,LONG,2008-11-06,36.37,1736,No-Exit,0.0,0.0,2008-11-12,33.22,-5468.40,-5468.40,BB 20 SMA Xover Mtm,['TAP', 'AAPL']
AAPL,SHORT,2008-11-07,14.02,726,No-Exit,0.0,0.0,2008-11-13,13.68,246.84,246.84,BB 20 SMA Xover Mtm,['TAP']
TAP,LONG,2008-11-06,43.55,1496,No-Exit,0.0,0.0,2008-11-25,42.88,-1002.32,-1002.32,BB 20 SMA Xover Mtm,[]
AMZN,LONG-SPY-NULL,2008-12-04,45.94,2762,No-Exit,0.0,0.0,2008-12-10,48.64,7457.40,0.0,BB 20 SMA Xover Mtm,[]
RIG,LONG,2009-01-05,52.53,2536,No-Exit,0.0,0.0,2009-01-08,54.22,4285.84,4285.84,BB 20 SMA Xover Mtm,['AAPL']
AAPL,LONG,2009-01-06,13.71,488,No-Exit,0.0,0.0,2009-01-14,12.14,-764.77,-764.77,BB 20 SMA Xover Mtm,['GD', 'FSLR']
FSLR,SHORT,2009-01-14,137.01,468,No-Exit,0.0,0.0,2009-01-15,143.38,-2981.16,-2981.16,BB 20 SMA Xover Mtm,['GD']
GD,SHORT,2009-01-14,54.48,1200,No-Exit,0.0,0.0,2009-01-26,54.42,72.00,72.00,BB 20 SMA Xover Mtm,['AAPL']
AAPL,LONG,2009-01-23,12.75,10072,No-Exit,0.0,0.0,2009-01-30,13.03,2820.16,2820.16,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2009-02-20,12.77,10646,No-Exit,0.0,0.0,2009-02-25,13.16,-4136.73,-4136.73,BB 20 SMA Xover Mtm,[]
AMZN,SHORT,2009-03-09,61.07,2170,No-Exit,0.0,0.0,2009-03-10,65.42,-9439.50,-9439.50,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2009-03-12,13.37,9243,No-Exit,0.0,0.0,2009-03-30,14.93,14419.08,14419.08,BB 20 SMA Xover Mtm,[]
CME,LONG,2009-05-06,50.06,2748,No-Exit,0.0,0.0,2009-05-20,55.79,15746.04,15746.04,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2009-05-13,17.60,375,No-Exit,0.0,0.0,2009-05-26,18.69,-408.75,-408.75,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2009-07-13,19.99,7596,No-Exit,0.0,0.0,2009-07-21,21.90,14497.51,14497.51,BB 20 SMA Xover Mtm,[]
