Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
AAPL,LONG,2007-11-29,26.00,3653,No-Exit,0.0,0.0,2007-12-11,26.94,3433.82,3433.82,BB 20 SMA Xover Mtm,[]
VLO,SHORT,2008-01-04,65.55,1494,No-Exit,0.0,0.0,2008-01-24,53.85,17479.80,17479.80,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2008-01-07,25.46,3644,No-Exit,0.0,0.0,2008-01-30,18.77,24388.77,24388.77,BB 20 SMA Xover Mtm,[]
TAP,LONG,2008-02-13,50.16,2751,No-Exit,0.0,0.0,2008-02-22,51.86,4676.70,4676.70,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2008-03-12,18.37,7756,No-Exit,0.0,0.0,2008-04-09,21.90,27389.76,27389.76,BB 20 SMA Xover Mtm,[]
PCLN,SHORT,2008-04-29,121.70,44,No-Exit,0.0,0.0,2008-05-01,129.66,-350.24,-350.24,BB 20 SMA Xover Mtm,['AET']
VLO,LONG,2008-05-20,50.19,101,No-Exit,0.0,0.0,2008-05-27,47.07,-315.12,-315.12,BB 20 SMA Xover Mtm,['AAPL', 'AET']
AAPL,SHORT,2008-05-22,25.20,10,No-Exit,0.0,0.0,2008-05-28,26.82,-16.20,-16.20,BB 20 SMA Xover Mtm,['AET']
AET,LONG,2008-04-24,44.35,3871,No-Exit,0.0,0.0,2008-05-28,45.15,3096.80,3096.80,BB 20 SMA Xover Mtm,[]
VLO,SHORT,2008-06-09,45.87,3723,No-Exit,0.0,0.0,2008-06-12,45.30,2122.11,2122.11,BB 20 SMA Xover Mtm,[]
CME,LONG,2008-07-23,73.99,2335,No-Exit,0.0,0.0,2008-08-04,64.45,-22275.90,-22275.90,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2008-08-07,23.69,6401,No-Exit,0.0,0.0,2008-08-15,25.17,9473.48,9473.48,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2008-09-02,23.98,6699,No-Exit,0.0,0.0,2008-09-19,20.37,24173.82,24173.82,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2008-10-29,14.42,12733,No-Exit,0.0,0.0,2008-11-03,15.13,9076.81,9076.81,BB 20 SMA Xover Mtm,['RIG']
RIG,LONG-SPY-NULL,2008-10-31,80.43,114,No-Exit,0.0,0.0,2008-11-06,77.16,-372.78,0.0,BB 20 SMA Xover Mtm,['TAP', 'HUM']
HUM,LONG,2008-11-06,36.37,2523,No-Exit,0.0,0.0,2008-11-12,33.22,-7947.45,-7947.45,BB 20 SMA Xover Mtm,['TAP', 'AAPL']
AAPL,SHORT,2008-11-07,14.02,1053,No-Exit,0.0,0.0,2008-11-13,13.68,358.02,358.02,BB 20 SMA Xover Mtm,['TAP']
TAP,LONG,2008-11-06,43.55,2174,No-Exit,0.0,0.0,2008-11-25,42.88,-1456.58,-1456.58,BB 20 SMA Xover Mtm,[]
AMZN,LONG-SPY-NULL,2008-12-04,45.94,4014,No-Exit,0.0,0.0,2008-12-10,48.64,10837.80,0.0,BB 20 SMA Xover Mtm,[]
RIG,LONG,2009-01-05,52.53,3685,No-Exit,0.0,0.0,2009-01-08,54.22,6227.65,6227.65,BB 20 SMA Xover Mtm,['AAPL']
AAPL,LONG,2009-01-06,13.71,709,No-Exit,0.0,0.0,2009-01-14,12.14,-1111.10,-1111.10,BB 20 SMA Xover Mtm,['GD', 'FSLR']
FSLR,SHORT,2009-01-14,137.01,681,No-Exit,0.0,0.0,2009-01-15,143.38,-4337.97,-4337.97,BB 20 SMA Xover Mtm,['GD']
GD,SHORT,2009-01-14,54.48,1743,No-Exit,0.0,0.0,2009-01-26,54.42,104.58,104.58,BB 20 SMA Xover Mtm,['AAPL']
AAPL,LONG,2009-01-23,12.75,14635,No-Exit,0.0,0.0,2009-01-30,13.03,4097.80,4097.80,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2009-02-20,12.77,15469,No-Exit,0.0,0.0,2009-02-25,13.16,-6010.81,-6010.81,BB 20 SMA Xover Mtm,[]
AMZN,SHORT,2009-03-09,61.07,3153,No-Exit,0.0,0.0,2009-03-10,65.42,-13715.55,-13715.55,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2009-03-12,13.37,13431,No-Exit,0.0,0.0,2009-03-30,14.93,20952.36,20952.36,BB 20 SMA Xover Mtm,[]
CME,LONG,2009-05-06,50.06,3993,No-Exit,0.0,0.0,2009-05-20,55.79,22879.89,22879.89,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2009-05-13,17.60,544,No-Exit,0.0,0.0,2009-05-26,18.69,-592.96,-592.96,BB 20 SMA Xover Mtm,[]
