Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
LON_DGE,LONG,2007-10-03,1101.91,8,No-Exit,0.0,0.0,2007-10-05,1113.08,89.36,2007-11-09,1067.06,-278.83,89.36,EMA 10 Xover Mtm,[]
LON_DGE,SHORT,2008-03-13,997.00,9,No-Exit,0.0,0.0,2008-03-17,987.13,88.83,2008-03-25,1040.00,-387.00,88.83,EMA 10 Xover Mtm,[]
LON_DGE,SHORT,2008-05-27,974.16,9,No-Exit,0.0,0.0,2008-06-12,964.45,87.35,2008-08-27,988.50,-129.06,87.35,EMA 10 Xover Mtm,['LON_DGE']
LON_DGE,LONG,2008-08-07,948.39,9,No-Exit,0.0,0.0,2008-08-11,958.36,89.69,2008-10-06,894.48,-485.20,89.69,EMA 10 Xover Mtm,[]
LON_DGE,LONG,2008-12-15,946.00,10,No-Exit,0.0,0.0,2008-12-19,955.38,93.75,2009-01-14,909.67,-363.29,93.75,EMA 10 Xover Mtm,[]
LON_DGE,SHORT,2009-02-23,852.39,10,No-Exit,0.0,0.0,2009-02-23,843.77,86.20,2009-05-07,888.45,-360.63,86.20,EMA 10 Xover Mtm,[]
LON_DGE,LONG,2009-05-07,863.04,10,No-Exit,0.0,0.0,2009-05-07,871.85,88.10,2009-08-06,920.50,574.55,88.10,EMA 10 Xover Mtm,[]
LON_DGE,LONG,2009-08-26,981.22,9,No-Exit,0.0,0.0,2009-08-26,991.15,89.42,2009-09-14,938.83,-381.44,89.42,EMA 10 Xover Mtm,[]
LON_DGE,LONG,2009-11-17,1030.20,9,No-Exit,0.0,0.0,2009-11-23,1040.53,92.97,2010-02-05,999.05,-280.31,92.97,EMA 10 Xover Mtm,[]
LON_DGE,LONG,2010-04-09,1136.25,8,No-Exit,0.0,0.0,2010-04-13,1147.66,91.28,2010-04-28,1103.00,-266.00,91.28,EMA 10 Xover Mtm,[]
LON_DGE,SHORT,2010-05-07,1061.00,8,No-Exit,0.0,0.0,2010-05-07,1050.39,84.88,2010-06-17,1119.69,-469.56,84.88,EMA 10 Xover Mtm,[]
LON_DGE,LONG,2010-10-19,1146.35,8,No-Exit,0.0,0.0,2010-10-19,1157.98,93.04,2011-01-18,1235.00,709.20,93.04,EMA 10 Xover Mtm,[]
LON_DGE,SHORT,2011-03-15,1152.00,8,No-Exit,0.0,0.0,2011-03-15,1140.48,92.16,2011-04-01,1200.53,-388.21,92.16,EMA 10 Xover Mtm,[]
LON_DGE,LONG,2011-05-11,1285.73,7,No-Exit,0.0,0.0,2011-05-13,1298.66,90.51,2011-07-19,1223.54,-435.32,90.51,EMA 10 Xover Mtm,[]
LON_DGE,SHORT,2011-08-09,1153.35,7,No-Exit,0.0,0.0,2011-08-09,1141.76,81.13,2011-08-31,1229.97,-536.31,81.13,EMA 10 Xover Mtm,[]
LON_DGE,LONG,2011-10-24,1344.82,6,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-11-01,1274.00,-424.89,-424.89,EMA 10 Xover Mtm,[]
LON_DGE,LONG,2011-12-13,1387.74,6,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-12-21,1341.92,-274.93,-274.93,EMA 10 Xover Mtm,[]
LON_DGE,LONG,2012-02-10,1482.68,6,No-Exit,0.0,0.0,2012-02-14,1497.64,89.79,2012-04-10,1433.65,-294.18,89.79,EMA 10 Xover Mtm,[]
LON_DGE,LONG,2012-06-20,1606.40,5,No-Exit,0.0,0.0,2012-06-27,1622.40,79.97,2012-09-19,1708.00,507.98,79.97,EMA 10 Xover Mtm,[]
LON_DGE,SHORT,2013-04-18,1940.00,4,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-04-24,2014.50,-298.00,-298.00,EMA 10 Xover Mtm,['LON_DGE']
LON_DGE,LONG,2013-02-01,1900.00,4,No-Exit,0.0,0.0,2013-02-01,1919.03,76.10,2013-05-03,1970.00,280.00,76.10,EMA 10 Xover Mtm,[]
LON_DGE,LONG,2013-05-14,2057.37,4,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-05-30,1973.00,-337.48,-337.48,EMA 10 Xover Mtm,[]
LON_DGE,SHORT,2013-06-13,1868.62,4,No-Exit,0.0,0.0,2013-06-20,1849.62,76.00,2013-07-04,1955.33,-346.80,76.00,EMA 10 Xover Mtm,[]
LON_DGE,LONG,2013-07-19,2044.74,4,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-07-26,1971.41,-293.35,-293.35,EMA 10 Xover Mtm,[]
LON_DGE,LONG,2013-08-06,2126.55,4,No-Exit,0.0,0.0,2013-08-06,2147.92,85.46,2013-08-15,2024.67,-407.55,85.46,EMA 10 Xover Mtm,[]
LON_DGE,SHORT,2013-12-02,1926.54,4,No-Exit,0.0,0.0,2013-12-03,1907.30,76.98,2013-12-30,1995.44,-275.58,76.98,EMA 10 Xover Mtm,[]
LON_DGE,SHORT,2014-02-04,1782.64,5,No-Exit,0.0,0.0,2014-02-05,1764.91,88.65,2014-02-19,1894.82,-560.89,88.65,EMA 10 Xover Mtm,[]
LON_DGE,SHORT,2014-03-20,1772.10,5,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-03-25,1834.25,-310.74,-310.74,EMA 10 Xover Mtm,[]
LON_DGE,LONG,2014-09-09,1837.69,4,No-Exit,0.0,0.0,2014-09-15,1856.08,73.52,2014-09-23,1776.77,-243.71,73.52,EMA 10 Xover Mtm,[]
LON_DGE,SHORT,2014-10-10,1733.98,5,No-Exit,0.0,0.0,2014-10-13,1716.78,86.00,2014-10-27,1786.50,-262.58,86.00,EMA 10 Xover Mtm,[]
LON_DGE,LONG,2014-11-06,1835.67,4,No-Exit,0.0,0.0,2014-11-10,1853.98,73.22,2014-12-16,1783.36,-209.24,73.22,EMA 10 Xover Mtm,['LON_DGE']
LON_DGE,SHORT,2014-12-16,1786.95,4,No-Exit,0.0,0.0,2014-12-17,1768.86,72.38,2014-12-31,1837.00,-200.20,72.38,EMA 10 Xover Mtm,[]
