Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
AAPL,LONG,2009-12-22,28.60,3082,No-Exit,0.0,0.0,2009-12-30,29.83,3799.67,3799.67,BB 20 SMA Xover Mtm,['FDX']
FDX,SHORT-SPY-NULL,2009-12-18,83.63,1135,No-Exit,0.0,0.0,2010-01-12,86.44,-3189.35,0.0,BB 20 SMA Xover Mtm,['PCLN']
PCLN,SHORT,2010-01-07,216.89,427,No-Exit,0.0,0.0,2010-01-20,210.86,2574.81,2574.81,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2010-01-22,29.43,3330,No-Exit,0.0,0.0,2010-02-03,28.10,4428.90,4428.90,BB 20 SMA Xover Mtm,[]
QCOM,LONG,2010-03-04,39.08,2616,No-Exit,0.0,0.0,2010-03-29,41.77,7037.04,7037.04,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2010-05-07,34.82,3127,No-Exit,0.0,0.0,2010-05-11,36.61,-5610.73,-5610.73,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2010-05-28,37.06,2834,No-Exit,0.0,0.0,2010-06-10,34.98,-5889.90,-5889.90,BB 20 SMA Xover Mtm,[]
FSLR,LONG,2010-06-16,118.44,41,No-Exit,0.0,0.0,2010-06-21,122.22,154.98,154.98,BB 20 SMA Xover Mtm,['RIG', 'AAPL', 'PCLN']
AAPL,LONG,2010-06-14,36.58,2678,No-Exit,0.0,0.0,2010-06-23,38.50,5141.76,5141.76,BB 20 SMA Xover Mtm,['RIG', 'PCLN']
PCLN,LONG,2010-06-17,198.87,1,No-Exit,0.0,0.0,2010-06-23,189.30,-9.57,-9.57,BB 20 SMA Xover Mtm,['RIG']
RIG,LONG,2010-06-21,55.45,2,No-Exit,0.0,0.0,2010-06-29,49.01,-12.88,-12.88,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2010-06-30,36.23,2843,No-Exit,0.0,0.0,2010-07-07,36.68,-1279.35,-1279.35,BB 20 SMA Xover Mtm,[]
AMZN,LONG,2010-07-13,120.71,843,No-Exit,0.0,0.0,2010-07-15,119.45,-1062.18,-1062.18,BB 20 SMA Xover Mtm,[]
CMG,LONG,2010-07-26,146.96,685,No-Exit,0.0,0.0,2010-08-06,148.29,911.05,911.05,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2010-08-12,35.24,2872,No-Exit,0.0,0.0,2010-08-30,35.05,549.78,549.78,BB 20 SMA Xover Mtm,[]
EOG,LONG,2010-09-13,46.58,2194,No-Exit,0.0,0.0,2010-09-17,44.24,-5122.99,-5122.99,BB 20 SMA Xover Mtm,[]
BLK,LONG,2010-11-12,172.91,562,No-Exit,0.0,0.0,2010-11-23,163.95,-5035.52,-5035.52,BB 20 SMA Xover Mtm,[]
