Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
AAPL,SHORT,2009-07-07,19.60,4846,No-Exit,0.0,0.0,2009-07-13,19.93,-1619.95,-1619.95,BB 20 SMA Xover Mtm,[]
CME,SHORT,2009-09-04,53.75,1738,No-Exit,0.0,0.0,2009-09-11,55.04,-2238.54,-2238.54,BB 20 SMA Xover Mtm,['FSLR']
FSLR,LONG,2009-09-09,136.60,615,No-Exit,0.0,0.0,2009-09-11,137.15,338.25,338.25,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2009-12-01,28.27,3242,2009-12-01,28.94,-2172.14,2009-12-09,27.40,2820.54,-2172.14,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2009-12-22,28.60,153,No-Exit,0.0,0.0,2009-12-29,29.93,203.49,203.49,BB 20 SMA Xover Mtm,['FDX', 'EOG']
EOG,LONG,2009-12-15,45.65,2066,No-Exit,0.0,0.0,2009-12-29,49.49,7933.44,7933.44,BB 20 SMA Xover Mtm,['FDX']
FDX,SHORT,2009-12-18,83.63,56,No-Exit,0.0,0.0,2010-01-12,86.44,-157.36,-157.36,BB 20 SMA Xover Mtm,['PCLN']
PCLN,SHORT,2010-01-07,216.89,469,No-Exit,0.0,0.0,2010-01-19,210.86,2828.07,2828.07,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2010-01-22,29.43,3554,No-Exit,0.0,0.0,2010-01-26,29.82,-1386.06,-1386.06,BB 20 SMA Xover Mtm,['AXP']
AXP,SHORT,2010-01-25,38.20,2377,No-Exit,0.0,0.0,2010-02-02,39.04,-1996.68,-1996.68,BB 20 SMA Xover Mtm,[]
CME,LONG,2010-02-25,58.70,1727,No-Exit,0.0,0.0,2010-03-04,60.56,3212.22,3212.22,BB 20 SMA Xover Mtm,['QCOM']
QCOM,LONG,2010-03-04,39.08,130,No-Exit,0.0,0.0,2010-03-24,40.02,122.20,122.20,BB 20 SMA Xover Mtm,['FSLR']
FSLR,LONG,2010-03-12,114.83,867,No-Exit,0.0,0.0,2010-04-01,120.45,4872.54,4872.54,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2010-05-07,34.82,3134,No-Exit,0.0,0.0,2010-05-10,35.75,-2928.05,-2928.05,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2010-05-17,35.90,2963,No-Exit,0.0,0.0,2010-05-21,34.89,2992.63,2992.63,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2010-05-28,37.06,2988,No-Exit,0.0,0.0,2010-06-21,38.50,4316.34,4316.34,BB 20 SMA Xover Mtm,[]
