Date,Open,High,Low,Close,Volume,Adj Close
2008-12-31,28.760001,30.360001,28.549999,29.89,6200600,4.27
2008-12-30,28.27,28.74,27.91,28.659998,3313800,4.094285
2008-12-29,28.74,30.009999,27.50,27.93,8669500,3.99
2008-12-26,27.13,28.480001,27.00,28.460001,2457700,4.065714
2008-12-24,27.080001,27.63,27.010001,27.41,2150400,3.915714
2008-12-23,27.950001,28.200001,26.82,27.150001,6005300,3.878572
2008-12-22,28.27,28.30,27.019999,27.92,8297100,3.988571
2008-12-19,28.780001,29.00,27.319999,27.69,15471400,3.955714
2008-12-18,28.60,28.910001,27.749999,28.239999,5366200,4.034286
2008-12-17,28.539999,29.090002,27.91,28.790001,6004600,4.112857
2008-12-16,29.00,29.75,28.219998,28.650002,9816800,4.092857
2008-12-15,27.50,28.839999,27.50,28.490001,4821600,4.07
2008-12-12,28.340001,28.760001,27.230001,28.510002,5471900,4.072857
2008-12-11,27.85,29.099998,27.34,28.14,12569900,4.02
2008-12-10,28.29,28.959999,27.73,28.480001,8979600,4.068572
2008-12-09,25.190001,29.070001,25.01,28.089999,17894800,4.012857
2008-12-08,25.00,25.75,24.56,25.51,9763600,3.644286
2008-12-05,23.05,25.419999,22.579999,25.269999,9088100,3.61
2008-12-04,22.99,24.450001,22.649999,23.17,6727000,3.31
2008-12-03,22.62,23.950001,22.53,23.809999,6189400,3.401428
2008-12-02,22.39,23.580001,22.08,23.210001,6883800,3.315714
2008-12-01,22.200001,22.799999,21.79,22.04,7054600,3.148571
2008-11-28,22.33,23.02,22.120001,22.98,2781100,3.282857
2008-11-26,21.30,23.150001,21.30,22.869999,8019200,3.267143
2008-11-25,22.00,22.209999,20.58,21.629999,7214200,3.09
2008-11-24,20.11,22.69,19.92,22.209999,13810300,3.172857
2008-11-21,18.999999,20.06,18.23,19.99,11310600,2.855714
2008-11-20,20.25,20.529999,18.60,18.72,12006400,2.674286
2008-11-19,21.49,22.09,20.520001,20.55,7198100,2.935714
2008-11-18,21.43,22.00,20.599999,21.45,6712300,3.064286
2008-11-17,22.09,22.10,21.030001,21.250001,7175700,3.035714
2008-11-14,23.91,24.12,21.980001,22.03,9055200,3.147143
2008-11-13,20.539999,24.49,20.539999,24.36,13511400,3.48
2008-11-12,21.74,21.96,20.599999,20.70,4350500,2.957143
2008-11-11,21.44,22.67,20.829999,22.02,4465300,3.145714
2008-11-10,22.200001,22.68,21.189999,21.53,3045700,3.075714
2008-11-07,21.549999,22.23,21.259999,21.86,5490800,3.122857
2008-11-06,22.490001,22.90,21.38,21.479999,6739600,3.068571
2008-11-05,24.00,24.099999,22.920001,22.99,5829600,3.284286
2008-11-04,23.70,24.34,23.000001,24.029999,5430600,3.432857
2008-11-03,24.52,24.81,23.089999,23.360001,9460500,3.337143
2008-10-31,22.850001,25.470001,22.39,24.759999,10673600,3.537143
2008-10-30,22.95,23.299999,21.89,22.780001,8499400,3.254286
2008-10-29,20.370001,23.000001,20.00,21.760001,10268300,3.108572
2008-10-28,18.339999,20.590001,18.049999,20.57,14797300,2.938571
2008-10-27,18.990001,19.720001,17.900001,17.94,10336200,2.562857
2008-10-24,20.010001,20.239999,18.859999,18.95,12054700,2.707143
2008-10-23,20.26,21.15,20.080001,20.79,11550700,2.97
2008-10-22,20.76,21.28,20.04,20.70,12454400,2.957143
2008-10-21,23.50,23.50,20.72,20.85,14900900,2.978571
2008-10-20,24.039999,24.689999,22.46,23.800001,9104900,3.40
