Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Current-Pos
UNP,SHORT,2009-01-15,18.21,1063,No-Exit,0.0,0.0,2009-01-15,17.32,944.58,2009-01-22,19.34,-1201.19,944.58,[]
AMZN,LONG,2009-02-02,59.48,525,No-Exit,0.0,0.0,2009-02-02,61.48,1050.00,2009-02-11,63.01,1853.25,1050.00,[]
UNP,SHORT,2009-02-20,17.21,1856,2009-02-20,17.86,-1206.40,No-Exit,0.0,0.0,2009-02-23,17.92,-1323.44,-1206.40,[]
GILD,SHORT,2009-02-27,45.42,680,No-Exit,0.0,0.0,2009-03-02,43.45,1342.97,2009-03-09,43.63,1220.01,1342.97,[]
AMZN,LONG,2009-03-12,69.57,458,No-Exit,0.0,0.0,2009-03-17,71.57,916.00,2009-03-20,69.80,105.34,916.00,['AAPL']
AAPL,LONG,2009-03-18,13.52,1466,No-Exit,0.0,0.0,2009-03-18,13.79,396.63,2009-03-30,14.14,912.26,396.63,['UNP']
UNP,LONG,2009-03-24,18.91,1291,No-Exit,0.0,0.0,2009-03-26,19.80,1155.18,2009-03-31,18.26,-839.15,1155.18,[]
GILD,LONG,2009-04-06,47.27,676,2009-04-06,46.28,-667.05,No-Exit,0.0,0.0,2009-04-07,47.08,-126.34,-667.05,[]
NFLX,LONG,2009-04-13,47.19,676,No-Exit,0.0,0.0,2009-04-13,49.19,1352.00,2009-04-15,47.30,74.36,1352.00,[]
NFLX,SHORT,2009-05-07,42.17,758,No-Exit,0.0,0.0,2009-05-07,40.17,1516.00,2009-05-12,39.77,1819.20,1516.00,[]
AMZN,SHORT,2009-05-14,73.79,442,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2009-05-19,76.85,-1352.52,-1352.52,[]
AMZN,LONG,2009-06-02,85.00,378,No-Exit,0.0,0.0,2009-06-05,87.00,756.00,2009-06-11,86.29,487.62,756.00,[]
MA,LONG,2009-07-16,16.99,1902,No-Exit,0.0,0.0,2009-07-16,17.19,373.87,2009-07-22,17.59,1148.10,373.87,[]
GD,LONG,2009-08-03,48.70,672,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2009-08-05,48.48,-147.84,-147.84,[]
UNP,LONG,2009-09-08,28.36,1155,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2009-09-16,28.31,-61.01,-61.01,[]
UNP,LONG,2009-10-16,28.66,707,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2009-10-21,28.95,205.39,205.39,['FDX']
FDX,LONG,2009-10-15,78.26,417,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2009-10-22,77.01,-521.25,-521.25,[]
FDX,SHORT,2009-11-02,70.11,464,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2009-11-04,73.25,-1457.18,-1457.18,['CF']
CF,SHORT,2009-11-03,78.67,400,2009-11-03,79.40,-293.13,No-Exit,0.0,0.0,2009-11-04,81.18,-1003.92,-293.13,[]
AAPL,SHORT,2009-12-07,25.92,1220,No-Exit,0.0,0.0,2009-12-07,25.65,330.08,2009-12-09,26.58,-805.20,330.08,[]
UNP,LONG,2009-12-24,30.01,1043,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2009-12-30,29.65,-372.59,-372.59,['AAPL']
AAPL,LONG,2009-12-28,28.64,685,No-Exit,0.0,0.0,2009-12-28,28.91,185.33,2010-01-06,28.92,191.19,185.33,[]
NFLX,LONG,2010-01-29,63.65,482,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2010-02-01,61.09,-1233.92,-1233.92,['WHR']
WHR,SHORT,2010-01-22,69.51,449,No-Exit,0.0,0.0,2010-01-26,67.73,801.34,2010-02-02,73.04,-1584.97,801.34,[]
GILD,LONG,2010-02-18,48.58,621,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2010-02-22,47.94,-396.07,-396.07,['GD']
GD,LONG,2010-02-19,63.63,294,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2010-02-25,63.03,-176.40,-176.40,[]
MA,LONG,2010-03-08,23.62,1268,No-Exit,0.0,0.0,2010-03-08,23.82,249.57,2010-03-16,24.55,1179.24,249.57,[]
AAPL,LONG,2010-04-22,35.16,865,2010-04-22,34.84,-276.80,2010-04-22,35.43,234.03,2010-04-27,36.16,861.15,-276.80,[]
CP,SHORT,2010-05-06,51.72,568,No-Exit,0.0,0.0,2010-05-06,49.85,1062.28,2010-05-10,53.39,-948.56,1062.28,['AGN', 'GD', 'AMZN', 'IWM']
IWM,SHORT,2010-05-07,61.09,474,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2010-05-11,65.68,-2175.66,-2175.66,['AGN', 'GD', 'AMZN']
AGN,SHORT,2010-05-10,41.45,687,2010-05-10,43.68,-1532.01,No-Exit,0.0,0.0,2010-05-11,43.05,-1099.20,-1532.01,['GD', 'AMZN']
AMZN,SHORT,2010-05-05,128.00,239,No-Exit,0.0,0.0,2010-05-06,126.00,478.00,2010-05-11,132.73,-1130.47,478.00,['GD']
WHR,SHORT,2010-05-21,82.95,347,2010-05-21,85.79,-986.20,No-Exit,0.0,0.0,2010-05-24,87.99,-1750.48,-986.20,['GD']
UNP,LONG,2010-06-16,34.54,504,No-Exit,0.0,0.0,2010-06-21,35.46,461.60,2010-06-22,35.05,257.04,461.60,['GD', 'CP']
CP,LONG,2010-06-15,54.99,517,No-Exit,0.0,0.0,2010-06-21,56.86,966.90,2010-06-22,56.36,708.29,966.90,['GD']
GOOGL,SHORT,2010-08-20,233.53,124,No-Exit,0.0,0.0,2010-08-20,232.53,124.00,2010-09-01,227.49,748.96,124.00,['GD']
AMZN,LONG,2010-09-02,132.80,223,No-Exit,0.0,0.0,2010-09-02,134.80,446.00,2010-09-20,147.82,3349.46,446.00,['GD', 'MA', 'GOOGL', 'AAPL']
AAPL,LONG,2010-09-09,35.85,511,No-Exit,0.0,0.0,2010-09-13,36.12,138.25,2010-09-22,38.24,1221.47,138.25,['GD', 'MA', 'GOOGL']
GOOGL,LONG,2010-09-20,246.25,44,No-Exit,0.0,0.0,2010-09-20,247.25,44.00,2010-09-28,264.11,785.84,44.00,['GD', 'MA']
MA,LONG,2010-09-20,21.14,285,No-Exit,0.0,0.0,2010-09-20,21.34,56.17,2010-10-01,21.99,242.25,56.17,['GD']
GOOGL,LONG,2010-10-18,300.92,64,No-Exit,0.0,0.0,2010-10-18,301.92,64.00,2010-10-22,305.44,289.28,64.00,['GD', 'CF']
CF,LONG,2010-10-11,106.43,293,No-Exit,0.0,0.0,2010-10-11,108.34,559.51,2010-10-22,112.51,1781.44,559.51,['GD']
AMZN,LONG,2010-11-26,178.09,177,No-Exit,0.0,0.0,2010-11-29,180.09,354.00,2010-12-02,176.05,-361.08,354.00,['GD']
V,LONG,2010-12-13,77.97,401,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2010-12-15,76.02,-781.95,-781.95,['GD']
AAPL,LONG,2011-01-04,44.97,692,No-Exit,0.0,0.0,2011-01-06,45.24,187.22,2011-01-14,46.61,1133.80,187.22,['GD', 'FDX']
GD,SHORT,2010-05-05,66.04,279,No-Exit,0.0,0.0,2010-05-06,64.27,494.53,2011-01-18,65.93,30.69,494.53,['FDX']
FDX,LONG,2011-01-11,92.66,205,No-Exit,0.0,0.0,2011-01-14,94.62,400.80,2011-01-20,91.44,-250.50,400.80,['MA']
MA,LONG,2011-01-18,23.40,1021,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-01-20,23.06,-343.45,-343.45,[]
WHR,LONG,2011-01-28,83.40,376,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-01-31,80.47,-1101.68,-1101.68,[]
MA,LONG,2011-02-04,24.36,1271,No-Exit,0.0,0.0,2011-02-04,24.56,250.82,2011-02-09,24.52,208.39,250.82,['V']
FDX,LONG,2011-02-16,94.37,251,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-02-22,92.29,-522.08,-522.08,['V']
V,LONG,2011-02-08,72.06,266,No-Exit,0.0,0.0,2011-02-14,74.00,515.68,2011-02-22,72.21,38.93,515.68,[]
UNP,SHORT,2011-02-24,42.42,727,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-02-25,43.76,-974.18,-974.18,[]
NFLX,LONG,2011-03-24,231.98,132,No-Exit,0.0,0.0,2011-03-28,233.98,264.00,2011-03-31,237.28,699.60,264.00,[]
V,LONG,2011-04-05,73.28,419,No-Exit,0.0,0.0,2011-04-08,75.22,813.95,2011-04-14,74.85,657.83,813.95,[]
GOOGL,SHORT,2011-05-17,257.71,120,2011-05-17,261.18,-415.80,No-Exit,0.0,0.0,2011-05-19,266.37,-1038.00,-415.80,[]
MA,SHORT,2011-05-25,26.46,1118,2011-05-25,26.87,-453.91,No-Exit,0.0,0.0,2011-05-26,27.05,-656.75,-453.91,['GD']
GD,SHORT,2011-05-24,64.74,472,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-05-31,66.57,-861.87,-861.87,[]
GD,LONG-SPY-NULL,2011-06-22,67.09,447,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-06-23,65.87,-545.34,0.0,[]
WHR,LONG,2011-07-01,75.30,96,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-07-08,74.89,-38.89,-38.89,['UNP', 'NFLX', 'GOOGL', 'AMZN', 'IWM']
UNP,LONG,2011-06-30,48.37,229,No-Exit,0.0,0.0,2011-07-01,49.30,213.40,2011-07-08,49.04,152.34,213.40,['NFLX', 'GOOGL', 'AMZN', 'IWM']
GOOGL,LONG,2011-07-06,267.06,10,No-Exit,0.0,0.0,2011-07-06,268.06,10.00,2011-07-08,264.44,-26.20,10.00,['NFLX', 'AMZN', 'IWM']
AMZN,LONG,2011-06-28,202.78,147,No-Exit,0.0,0.0,2011-06-29,204.78,294.00,2011-07-12,211.93,1345.05,294.00,['NFLX', 'IWM']
IWM,LONG,2011-06-30,77.80,237,No-Exit,0.0,0.0,2011-07-06,79.69,447.02,2011-07-12,78.40,141.33,447.02,['NFLX']
NFLX,LONG,2011-07-06,291.43,15,No-Exit,0.0,0.0,2011-07-07,293.43,30.00,2011-07-14,290.64,-11.85,30.00,[]
CF,LONG,2011-07-15,145.48,209,2011-07-15,143.63,-386.65,2011-07-15,147.39,399.99,2011-07-26,152.02,1366.86,-386.65,[]
CF,SHORT,2011-08-05,134.98,230,2011-08-05,143.39,-1935.09,2011-08-05,133.07,440.18,2011-08-09,141.02,-1389.20,-1935.09,['AGN', 'NFLX']
NFLX,SHORT,2011-08-02,260.87,115,2011-08-02,265.96,-585.35,2011-08-02,258.87,230.00,2011-08-10,238.43,2580.60,-585.35,['AGN']
AGN,SHORT,2011-07-29,67.00,458,No-Exit,0.0,0.0,2011-08-02,65.00,916.00,2011-08-12,64.10,1328.20,916.00,[]
AMZN,LONG,2011-09-01,216.37,91,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-09-02,208.94,-676.13,-676.13,['AGN']
AGN,LONG,2011-08-31,68.07,468,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-09-06,64.59,-1628.64,-1628.64,[]
GOOGL,SHORT,2011-09-23,258.28,116,2011-09-23,261.73,-400.20,2011-09-23,257.28,116.00,2011-09-26,263.62,-620.02,-400.20,['UNP', 'GD', 'NFLX', 'VIAB', 'VRX']
GD,SHORT,2011-09-22,51.33,244,No-Exit,0.0,0.0,2011-09-23,49.50,446.66,2011-09-27,52.71,-337.23,446.66,['UNP', 'NFLX', 'VIAB', 'VRX']
UNP,SHORT,2011-09-22,37.89,717,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-09-27,40.08,-1572.57,-1572.57,['NFLX', 'VIAB', 'VRX']
VRX,SHORT,2011-09-22,35.85,588,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-09-27,39.71,-2269.68,-2269.68,['NFLX', 'VIAB']
VIAB,SHORT,2011-09-23,38.18,380,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-09-28,39.31,-428.60,-428.60,['NFLX']
NFLX,SHORT,2011-09-16,167.80,184,No-Exit,0.0,0.0,2011-09-16,165.80,368.00,2011-10-03,115.14,9689.44,368.00,[]
AAPL,SHORT,2011-10-05,49.13,666,2011-10-05,50.84,-1138.86,2011-10-05,48.86,180.19,2011-10-06,50.84,-1138.86,-1138.86,[]
NFLX,SHORT,2011-10-26,75.61,427,2011-10-26,78.73,-1332.24,No-Exit,0.0,0.0,2011-10-27,82.18,-2805.39,-1332.24,['VRX']
VRX,LONG,2011-10-27,39.78,784,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-11-01,38.44,-1050.56,-1050.56,[]
FDX,SHORT,2011-11-22,77.19,199,No-Exit,0.0,0.0,2011-11-23,75.23,390.88,2011-11-28,77.35,-32.13,390.88,['UNP', 'NFLX', 'GOOGL', 'V', 'IWM', 'CP']
NFLX,SHORT,2011-11-23,69.52,422,2011-11-23,69.81,-122.38,No-Exit,0.0,0.0,2011-11-28,69.81,-122.38,-122.38,['UNP', 'GOOGL', 'V', 'IWM', 'CP']
UNP,SHORT,2011-11-25,44.76,340,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-11-28,45.80,-354.36,-354.36,['GOOGL', 'V', 'IWM', 'CP']
V,SHORT,2011-11-25,86.97,336,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-11-28,89.58,-875.51,-875.51,['GOOGL', 'IWM', 'CP']
GOOGL,SHORT,2011-11-22,288.16,66,2011-11-22,292.18,-265.32,No-Exit,0.0,0.0,2011-11-28,292.18,-265.32,-265.32,['IWM', 'CP']
CP,SHORT,2011-11-22,54.87,168,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-11-29,55.93,-178.08,-178.08,['IWM']
IWM,SHORT,2011-11-22,66.22,290,No-Exit,0.0,0.0,2011-11-23,64.32,550.73,2011-11-29,66.55,-95.70,550.73,[]
MA,LONG,2011-12-02,37.92,494,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-12-05,37.22,-344.90,-344.90,['V']
V,LONG,2011-12-01,95.01,316,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2011-12-06,93.57,-455.04,-455.04,[]
NFLX,LONG,2012-01-05,81.17,226,No-Exit,0.0,0.0,2012-01-06,83.17,452.00,2012-01-18,93.18,2714.26,452.00,['CF']
CF,LONG,2012-01-04,150.54,200,No-Exit,0.0,0.0,2012-01-04,152.46,384.62,2012-01-18,164.90,2871.80,384.62,[]
V,LONG,2012-02-03,104.35,113,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-02-08,105.31,108.21,108.21,['MA', 'WHR']
WHR,LONG,2012-02-02,59.72,534,No-Exit,0.0,0.0,2012-02-03,61.60,1002.11,2012-02-10,64.61,2612.02,1002.11,['MA']
MA,LONG,2012-02-03,38.01,520,No-Exit,0.0,0.0,2012-02-03,38.21,102.82,2012-02-10,38.95,490.16,102.82,[]
AGN,LONG,2012-02-15,60.79,547,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-02-21,59.39,-765.80,-765.80,[]
GD,LONG,2012-02-27,67.73,484,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-03-01,67.52,-101.64,-101.64,[]
NFLX,LONG,2012-03-22,121.09,270,No-Exit,0.0,0.0,2012-03-22,123.09,540.00,2012-03-23,117.37,-1004.40,540.00,[]
URI,LONG,2012-04-03,44.61,450,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-04-04,42.56,-922.50,-922.50,['UNH']
UNH,LONG,2012-03-30,56.02,578,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-04-05,56.25,132.94,132.94,[]
CP,SHORT,2012-04-10,72.10,267,2012-04-10,72.62,-138.84,2012-04-10,70.16,518.24,2012-04-12,72.68,-154.87,-138.84,['GILD', 'WHR']
WHR,SHORT,2012-04-10,69.20,464,No-Exit,0.0,0.0,2012-04-10,67.31,876.50,2012-04-13,68.26,436.16,876.50,['GILD']
GILD,SHORT,2012-04-11,44.90,696,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-04-17,46.17,-883.92,-883.92,[]
AAPL,SHORT,2012-04-17,78.20,393,2012-04-17,80.50,-903.90,2012-04-17,77.93,106.33,2012-04-18,83.02,-1895.18,-903.90,[]
AMZN,LONG,2012-04-30,227.97,136,2012-04-30,223.58,-597.04,2012-04-30,229.97,272.00,2012-05-07,222.36,-762.96,-597.04,[]
MA,SHORT,2012-05-10,41.72,740,2012-05-10,42.25,-392.20,2012-05-10,41.52,146.42,2012-05-11,42.25,-392.20,-392.20,['FDX']
FDX,SHORT,2012-05-10,85.40,216,2012-05-10,87.04,-354.24,No-Exit,0.0,0.0,2012-05-15,87.04,-354.24,-354.24,[]
URI,SHORT,2012-05-16,38.64,791,No-Exit,0.0,0.0,2012-05-17,36.64,1582.00,2012-05-23,36.14,1977.50,1582.00,[]
CF,LONG,2012-06-20,174.94,111,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-06-21,172.86,-230.88,-230.88,['AMZN']
AMZN,LONG,2012-06-19,223.96,139,No-Exit,0.0,0.0,2012-06-21,225.96,278.00,2012-06-22,219.97,-554.61,278.00,[]
AGN,LONG,2012-06-29,72.87,428,No-Exit,0.0,0.0,2012-07-02,74.87,856.00,2012-07-10,74.71,787.52,856.00,[]
AMZN,SHORT,2012-07-17,215.04,145,2012-07-17,217.85,-407.45,No-Exit,0.0,0.0,2012-07-18,217.85,-407.45,-407.45,[]
GOOGL,LONG,2012-07-20,304.38,104,No-Exit,0.0,0.0,2012-07-20,305.38,104.00,2012-07-25,303.47,-94.64,104.00,[]
NFLX,SHORT,2012-07-26,59.00,528,No-Exit,0.0,0.0,2012-07-26,57.00,1056.00,2012-08-06,55.16,2027.52,1056.00,[]
VIAB,LONG,2012-08-07,47.08,678,No-Exit,0.0,0.0,2012-08-17,49.00,1299.41,2012-08-21,48.43,915.30,1299.41,[]
AMZN,LONG,2012-08-27,247.07,130,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-08-28,243.03,-525.20,-525.20,[]
NFLX,SHORT,2012-09-05,54.33,590,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-09-13,57.80,-2047.30,-2047.30,['V', 'MA']
MA,LONG,2012-09-07,42.86,708,No-Exit,0.0,0.0,2012-09-07,43.05,140.18,2012-09-20,44.31,1026.15,140.18,['V']
V,LONG,2012-09-12,130.32,143,No-Exit,0.0,0.0,2012-09-13,132.29,281.00,2012-09-24,131.77,206.86,281.00,[]
IWM,SHORT,2012-10-10,79.40,400,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-10-16,80.22,-326.20,-326.20,[]
ALL,SHORT,2012-11-02,36.87,858,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-11-14,37.22,-300.30,-300.30,[]
FDX,SHORT,2012-11-15,85.72,220,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-11-20,86.36,-141.02,-141.02,['UNP']
UNP,SHORT,2012-11-15,55.98,563,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-11-20,57.53,-872.65,-872.65,[]
VRX,LONG,2012-12-05,57.40,542,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-12-10,57.49,48.78,48.78,[]
GILD,LONG,2012-12-12,76.00,410,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-12-13,74.98,-418.20,-418.20,[]
URI,LONG,2012-12-19,44.95,689,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-12-20,44.61,-234.26,-234.26,[]
WHR,LONG,2013-01-03,103.50,298,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-01-07,101.65,-551.30,-551.30,[]
AAPL,SHORT,2013-01-15,68.02,173,No-Exit,0.0,0.0,2013-01-15,67.74,47.23,2013-01-16,68.79,-133.57,47.23,['NFLX', 'CF']
NFLX,LONG,2013-01-14,102.12,186,No-Exit,0.0,0.0,2013-01-14,104.12,372.00,2013-01-16,99.22,-539.40,372.00,['CF']
CF,LONG,2013-01-10,209.52,146,No-Exit,0.0,0.0,2013-01-10,211.46,283.17,2013-01-18,210.22,102.20,283.17,[]
UNP,LONG,2013-02-28,66.50,458,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-03-01,65.99,-234.08,-234.08,[]
NFLX,LONG,2013-03-27,192.84,157,No-Exit,0.0,0.0,2013-03-27,194.84,314.00,2013-04-01,187.31,-868.21,314.00,[]
URI,SHORT-SPY-NULL,2013-04-04,50.37,597,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-04-08,53.30,-1749.21,0.0,[]
CF,LONG,2013-05-10,190.86,95,2013-05-10,186.94,-372.49,No-Exit,0.0,0.0,2013-05-13,186.94,-372.49,-372.49,['URI']
URI,LONG,2013-05-06,55.48,530,No-Exit,0.0,0.0,2013-05-07,57.48,1060.00,2013-05-14,57.04,826.80,1060.00,[]
CVS,LONG,2013-05-15,59.02,501,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-05-17,57.78,-621.24,-621.24,[]
VIAB,SHORT,2013-06-03,63.81,459,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-06-04,66.57,-1265.24,-1265.24,['GILD']
WHR,SHORT,2013-06-06,115.68,136,2013-06-06,119.58,-530.40,No-Exit,0.0,0.0,2013-06-07,120.11,-601.91,-530.40,['GILD', 'CP']
CP,SHORT,2013-06-06,119.13,236,2013-06-06,121.95,-666.32,No-Exit,0.0,0.0,2013-06-07,124.31,-1223.05,-666.32,['GILD']
GILD,SHORT,2013-06-04,52.03,542,No-Exit,0.0,0.0,2013-06-05,50.03,1084.00,2013-06-10,53.55,-823.84,1084.00,['AMZN']
AMZN,LONG,2013-06-10,278.69,96,No-Exit,0.0,0.0,2013-06-10,280.69,192.00,2013-06-12,274.15,-435.84,192.00,[]
IWM,SHORT,2013-06-13,94.17,294,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-06-17,96.28,-621.15,-621.15,[]
V,LONG,2013-06-19,182.74,150,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-06-20,178.68,-609.00,-609.00,[]
WHR,SHORT,2013-06-21,115.79,141,No-Exit,0.0,0.0,2013-06-21,113.84,274.27,2013-06-26,111.70,576.33,274.27,['IWM']
IWM,SHORT,2013-06-21,92.86,293,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-06-26,94.26,-410.55,-410.55,[]
FDX,LONG,2013-07-10,104.17,261,No-Exit,0.0,0.0,2013-07-18,106.16,518.14,2013-07-23,106.46,597.69,518.14,['WHR']
WHR,LONG,2013-07-22,126.62,133,No-Exit,0.0,0.0,2013-07-22,128.57,258.71,2013-07-24,126.96,45.22,258.71,[]
AGN,LONG,2013-07-26,130.01,211,No-Exit,0.0,0.0,2013-07-26,132.01,422.00,2013-08-07,135.12,1078.21,422.00,[]
NFLX,LONG,2013-08-21,273.74,102,2013-08-21,268.11,-574.26,No-Exit,0.0,0.0,2013-08-22,269.75,-406.98,-574.26,[]
AAPL,SHORT,2013-09-12,64.83,61,2013-09-12,65.17,-20.74,No-Exit,0.0,0.0,2013-09-13,65.29,-27.86,-20.74,['MA', 'GOOGL', 'IWM', 'GD', 'V']
GOOGL,LONG,2013-09-11,445.27,11,2013-09-11,444.27,-11.00,2013-09-11,446.27,11.00,2013-09-13,444.38,-9.79,-11.00,['MA', 'IWM', 'GD', 'V']
MA,LONG,2013-09-10,63.97,436,No-Exit,0.0,0.0,2013-09-10,64.17,86.62,2013-09-23,68.05,1779.89,86.62,['IWM', 'VRX', 'GD', 'V']
GD,LONG,2013-09-11,84.52,101,No-Exit,0.0,0.0,2013-09-17,86.46,196.32,2013-09-23,85.38,86.86,196.32,['IWM', 'VRX', 'V']
IWM,LONG,2013-09-11,103.17,104,No-Exit,0.0,0.0,2013-09-18,105.13,204.02,2013-09-23,104.44,132.08,204.02,['VRX', 'V']
VRX,LONG,2013-09-18,103.29,56,No-Exit,0.0,0.0,2013-09-19,105.29,112.00,2013-09-24,102.58,-39.76,112.00,['V']
