Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
PM,LONG,2012-09-18,91.60,1037,No-Exit,0.0,0.0,2012-10-09,92.11,528.87,528.87,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2012-09-26,95.26,49,No-Exit,0.0,0.0,2012-10-11,92.36,142.24,142.24,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2012-11-26,82.46,1159,No-Exit,0.0,0.0,2012-12-05,81.27,-1375.90,-1375.90,BB 20 SMA Xover Mtm,[]
CTXS,LONG,2012-12-10,62.65,1505,No-Exit,0.0,0.0,2012-12-20,65.63,4484.90,4484.90,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2013-01-02,79.12,62,No-Exit,0.0,0.0,2013-01-14,71.81,-452.95,-452.95,BB 20 SMA Xover Mtm,['AMZN', 'EQT']
AMZN,SHORT,2012-12-27,246.15,20,2013-01-07,262.97,-336.40,2013-01-15,270.68,-490.60,-336.40,BB 20 SMA Xover Mtm,['EQT']
EQT,LONG-SPY-NULL,2012-12-21,59.76,1649,No-Exit,0.0,0.0,2013-01-29,59.52,-395.76,0.0,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2013-03-18,64.01,1520,No-Exit,0.0,0.0,2013-03-27,65.21,1821.83,1821.83,BB 20 SMA Xover Mtm,['PCLN']
HUM,LONG,2013-03-28,69.41,1426,No-Exit,0.0,0.0,2013-04-05,78.38,12791.22,12791.22,BB 20 SMA Xover Mtm,['THC', 'PCLN']
PCLN,SHORT,2013-03-19,689.84,7,No-Exit,0.0,0.0,2013-04-11,720.91,-217.49,-217.49,BB 20 SMA Xover Mtm,['THC']
THC,SHORT,2013-04-04,43.65,112,No-Exit,0.0,0.0,2013-04-23,40.16,390.88,390.88,BB 20 SMA Xover Mtm,['PCLN']
VLO,LONG,2013-04-25,42.39,838,No-Exit,0.0,0.0,2013-05-01,39.53,-2396.68,-2396.68,BB 20 SMA Xover Mtm,['GD', 'BRCM', 'PCLN', 'AAPL']
PCLN,SHORT,2013-04-19,683.11,162,No-Exit,0.0,0.0,2013-05-03,722.08,-6313.14,-6313.14,BB 20 SMA Xover Mtm,['GD', 'BRCM', 'AAPL']
AAPL,LONG,2013-04-30,62.16,115,No-Exit,0.0,0.0,2013-05-10,64.91,316.58,316.58,BB 20 SMA Xover Mtm,['GD', 'BRCM']
BRCM,LONG,2013-04-25,35.44,979,No-Exit,0.0,0.0,2013-05-14,36.12,665.72,665.72,BB 20 SMA Xover Mtm,['GD']
GD,LONG,2013-04-25,72.45,496,No-Exit,0.0,0.0,2013-05-22,77.36,2435.36,2435.36,BB 20 SMA Xover Mtm,['AAPL']
FSLR,SHORT,2013-06-12,49.56,1623,No-Exit,0.0,0.0,2013-06-17,46.31,5274.75,5274.75,BB 20 SMA Xover Mtm,['AXP', 'VLO', 'AAPL', 'FFIV']
FFIV,SHORT,2013-06-04,78.37,1228,No-Exit,0.0,0.0,2013-06-18,75.66,3327.88,3327.88,BB 20 SMA Xover Mtm,['AXP', 'VLO', 'AAPL']
AXP,SHORT,2013-06-13,73.97,1133,No-Exit,0.0,0.0,2013-06-26,74.11,-158.62,-158.62,BB 20 SMA Xover Mtm,['VLO', 'AAPL']
VLO,SHORT,2013-06-05,38.57,2374,No-Exit,0.0,0.0,2013-06-26,35.31,7739.24,7739.24,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2013-05-16,60.46,1152,No-Exit,0.0,0.0,2013-07-01,57.60,3298.01,3298.01,BB 20 SMA Xover Mtm,[]
FFIV,LONG,2013-07-11,74.60,1717,No-Exit,0.0,0.0,2013-07-19,79.95,9185.95,9185.95,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2013-09-11,66.72,1909,No-Exit,0.0,0.0,2013-09-18,66.50,411.83,411.83,BB 20 SMA Xover Mtm,[]
NFLX,SHORT,2013-10-09,299.30,190,No-Exit,0.0,0.0,2013-10-14,322.31,-4371.90,-4371.90,BB 20 SMA Xover Mtm,['HCP', 'PCLN', 'AMZN']
HCP,SHORT,2013-10-04,39.42,3398,No-Exit,0.0,0.0,2013-10-17,42.35,-9956.14,-9956.14,BB 20 SMA Xover Mtm,['PCLN', 'AMZN']
AMZN,SHORT,2013-10-08,306.93,376,No-Exit,0.0,0.0,2013-10-18,319.36,-4673.68,-4673.68,BB 20 SMA Xover Mtm,['PCLN']
PCLN,SHORT,2013-10-09,988.15,38,No-Exit,0.0,0.0,2013-10-21,1071.91,-3182.88,-3182.88,BB 20 SMA Xover Mtm,[]
DTV,SHORT,2013-12-17,65.09,87,No-Exit,0.0,0.0,2013-12-30,68.05,-257.52,-257.52,BB 20 SMA Xover Mtm,['EOG', 'CPB']
FSLR,LONG,2014-01-03,58.01,10,No-Exit,0.0,0.0,2014-01-06,54.09,-39.20,-39.20,BB 20 SMA Xover Mtm,['EOG', 'CPB']
EOG,LONG,2013-12-20,83.49,61,No-Exit,0.0,0.0,2014-01-14,82.03,-89.06,-89.06,BB 20 SMA Xover Mtm,['CPB']
CPB,LONG,2013-12-09,42.85,2634,No-Exit,0.0,0.0,2014-02-05,39.62,-8507.82,-8507.82,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2014-02-11,76.33,1368,No-Exit,0.0,0.0,2014-02-19,76.72,533.52,533.52,BB 20 SMA Xover Mtm,[]
