Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
AAPL,LONG,2009-12-22,28.60,3082,No-Exit,0.0,0.0,2009-12-30,29.83,3799.67,3799.67,BB 20 SMA Xover Mtm,['FDX']
FDX,SHORT-SPY-NULL,2009-12-18,83.63,1135,No-Exit,0.0,0.0,2010-01-12,86.44,-3189.35,0.0,BB 20 SMA Xover Mtm,['PCLN']
PCLN,SHORT,2010-01-07,216.89,427,No-Exit,0.0,0.0,2010-01-20,210.86,2574.81,2574.81,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2010-01-22,29.43,3330,No-Exit,0.0,0.0,2010-02-03,28.10,4428.90,4428.90,BB 20 SMA Xover Mtm,[]
CME,LONG,2010-02-25,58.70,1741,No-Exit,0.0,0.0,2010-03-09,61.38,4665.88,4665.88,BB 20 SMA Xover Mtm,['QCOM']
QCOM,LONG,2010-03-04,39.08,131,No-Exit,0.0,0.0,2010-03-29,41.77,352.39,352.39,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2010-05-07,34.82,3072,No-Exit,0.0,0.0,2010-05-11,36.61,-5512.05,-5512.05,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2010-05-17,35.90,2834,No-Exit,0.0,0.0,2010-05-24,35.33,1627.53,1627.53,BB 20 SMA Xover Mtm,[]
FSLR,LONG,2010-06-16,118.44,32,No-Exit,0.0,0.0,2010-06-21,122.22,120.96,120.96,BB 20 SMA Xover Mtm,['AAPL', 'PCLN']
AAPL,LONG,2010-05-28,37.06,2826,No-Exit,0.0,0.0,2010-06-23,38.50,4082.32,4082.32,BB 20 SMA Xover Mtm,['PCLN']
PCLN,LONG,2010-06-17,198.87,1,No-Exit,0.0,0.0,2010-06-29,183.91,-14.96,-14.96,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2010-06-30,36.23,2961,No-Exit,0.0,0.0,2010-07-07,36.68,-1332.45,-1332.45,BB 20 SMA Xover Mtm,[]
AMZN,LONG,2010-07-13,120.71,878,No-Exit,0.0,0.0,2010-07-15,119.45,-1106.28,-1106.28,BB 20 SMA Xover Mtm,[]
CMG,LONG,2010-07-26,146.96,714,No-Exit,0.0,0.0,2010-08-06,148.29,949.62,949.62,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2010-08-12,35.24,2992,No-Exit,0.0,0.0,2010-08-30,35.05,572.75,572.75,BB 20 SMA Xover Mtm,[]
EOG,LONG,2010-09-13,46.58,2285,No-Exit,0.0,0.0,2010-09-17,44.24,-5335.47,-5335.47,BB 20 SMA Xover Mtm,[]
BLK,LONG,2010-11-12,172.91,586,No-Exit,0.0,0.0,2010-11-23,163.95,-5250.56,-5250.56,BB 20 SMA Xover Mtm,[]
CRM,LONG,2011-01-06,36.04,2683,No-Exit,0.0,0.0,2011-01-20,33.30,-7344.71,-7344.71,BB 20 SMA Xover Mtm,['CMG', 'NFLX']
NFLX,LONG,2011-01-11,189.76,23,No-Exit,0.0,0.0,2011-01-20,186.82,-67.62,-67.62,BB 20 SMA Xover Mtm,['CMG']
CMG,LONG,2011-01-14,231.94,1,No-Exit,0.0,0.0,2011-01-26,215.49,-16.45,-16.45,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2011-01-21,47.05,1893,No-Exit,0.0,0.0,2011-02-07,50.25,-6057.60,-6057.60,BB 20 SMA Xover Mtm,['FFIV']
AMZN,LONG,2011-02-09,184.89,3,No-Exit,0.0,0.0,2011-02-16,187.35,7.38,7.38,BB 20 SMA Xover Mtm,['BWA', 'FFIV']
FFIV,LONG,2011-02-07,124.88,604,No-Exit,0.0,0.0,2011-02-16,125.35,283.88,283.88,BB 20 SMA Xover Mtm,['BWA']
BWA,LONG,2011-02-08,35.59,334,No-Exit,0.0,0.0,2011-02-22,39.48,1299.26,1299.26,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2011-03-10,49.85,1706,No-Exit,0.0,0.0,2011-03-22,48.94,1557.33,1557.33,BB 20 SMA Xover Mtm,[]
QCOM,LONG,2011-04-07,54.08,4,No-Exit,0.0,0.0,2011-04-12,52.05,-8.12,-8.12,BB 20 SMA Xover Mtm,['BLK', 'AMZN']
AMZN,LONG,2011-03-25,172.81,500,No-Exit,0.0,0.0,2011-04-12,182.86,5025.00,5025.00,BB 20 SMA Xover Mtm,['BLK']
NFLX,LONG,2011-05-10,238.77,364,No-Exit,0.0,0.0,2011-05-16,238.74,-10.92,-10.92,BB 20 SMA Xover Mtm,['BLK', 'AAPL']
NFLX,SHORT,2011-05-17,234.72,369,No-Exit,0.0,0.0,2011-05-23,248.99,-5265.63,-5265.63,BB 20 SMA Xover Mtm,['BLK', 'AAPL']
AAPL,SHORT,2011-05-16,48.16,94,No-Exit,0.0,0.0,2011-06-01,49.84,-157.79,-157.79,BB 20 SMA Xover Mtm,['BLK']
BLK,LONG,2011-03-31,200.83,22,No-Exit,0.0,0.0,2011-06-03,195.99,-106.48,-106.48,BB 20 SMA Xover Mtm,[]
