Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
FFIV,LONG,2012-01-10,111.99,851,No-Exit,0.0,0.0,2012-01-18,106.61,-4578.38,-4578.38,BB 20 SMA Xover Mtm,['CRM']
CRM,LONG,2012-01-11,26.46,168,No-Exit,0.0,0.0,2012-01-27,28.81,395.22,395.22,BB 20 SMA Xover Mtm,[]
AGN,LONG,2012-02-15,60.79,1500,No-Exit,0.0,0.0,2012-02-27,57.49,-4950.00,-4950.00,BB 20 SMA Xover Mtm,[]
NFLX,LONG,2012-03-20,115.47,747,No-Exit,0.0,0.0,2012-03-28,120.25,3570.66,3570.66,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2012-04-16,85.60,1048,No-Exit,0.0,0.0,2012-04-24,80.37,5478.05,5478.05,BB 20 SMA Xover Mtm,['CMG']
CMG,SHORT,2012-04-23,413.90,212,No-Exit,0.0,0.0,2012-05-01,421.41,-1592.12,-1592.12,BB 20 SMA Xover Mtm,[]
CTXS,SHORT,2012-05-11,77.57,1073,No-Exit,0.0,0.0,2012-05-21,77.88,-332.63,-332.63,BB 20 SMA Xover Mtm,['DISCA']
AAPL,LONG,2012-05-24,82.32,1028,No-Exit,0.0,0.0,2012-06-04,78.77,-3649.40,-3649.40,BB 20 SMA Xover Mtm,['DISCA']
DISCA,SHORT,2012-05-09,50.29,1857,No-Exit,0.0,0.0,2012-06-06,49.30,1838.43,1838.43,BB 20 SMA Xover Mtm,[]
AMZN,SHORT,2012-07-11,217.31,210,No-Exit,0.0,0.0,2012-07-19,227.30,-2097.90,-2097.90,BB 20 SMA Xover Mtm,['QCOM', 'PCLN', 'FFIV', 'CRM']
PCLN,SHORT,2012-07-11,642.16,71,No-Exit,0.0,0.0,2012-07-19,677.66,-2520.50,-2520.50,BB 20 SMA Xover Mtm,['QCOM', 'FFIV', 'CRM']
FFIV,LONG,2012-07-19,99.58,276,No-Exit,0.0,0.0,2012-07-23,90.84,-2412.24,-2412.24,BB 20 SMA Xover Mtm,['QCOM', 'CRM']
CRM,LONG,2012-07-19,34.06,871,No-Exit,0.0,0.0,2012-07-25,32.00,-1792.08,-1792.08,BB 20 SMA Xover Mtm,['QCOM']
NFLX,SHORT-SPY-NULL,2012-07-26,59.31,911,No-Exit,0.0,0.0,2012-08-06,54.82,4094.94,0.0,BB 20 SMA Xover Mtm,['QCOM']
QCOM,LONG,2012-07-19,58.85,511,No-Exit,0.0,0.0,2012-08-21,62.27,1747.62,1747.62,BB 20 SMA Xover Mtm,['NFLX', 'CRM']
CRM,LONG,2012-08-07,33.51,1740,No-Exit,0.0,0.0,2012-08-22,36.44,5098.20,5098.20,BB 20 SMA Xover Mtm,['NFLX']
NFLX,LONG,2012-08-16,63.89,45,No-Exit,0.0,0.0,2012-08-23,64.48,26.55,26.55,BB 20 SMA Xover Mtm,[]
FFIV,SHORT-SPY-NULL,2012-08-31,96.42,25,No-Exit,0.0,0.0,2012-09-07,99.73,-82.75,0.0,BB 20 SMA Xover Mtm,['NFLX', 'PCLN']
NFLX,SHORT-SPY-NULL,2012-08-31,59.88,40,No-Exit,0.0,0.0,2012-09-07,56.68,128.00,0.0,BB 20 SMA Xover Mtm,['PCLN']
PCLN,LONG,2012-08-30,609.24,153,No-Exit,0.0,0.0,2012-09-20,633.94,3779.10,3779.10,BB 20 SMA Xover Mtm,['PM']
PM,LONG,2012-09-18,91.60,53,No-Exit,0.0,0.0,2012-10-09,92.11,27.03,27.03,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2012-09-26,95.26,970,No-Exit,0.0,0.0,2012-10-11,92.36,2815.77,2815.77,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2012-11-26,82.46,1209,No-Exit,0.0,0.0,2012-12-05,81.27,-1435.26,-1435.26,BB 20 SMA Xover Mtm,[]
AMZN,SHORT,2012-12-27,246.15,20,No-Exit,0.0,0.0,2013-01-03,257.27,-222.40,-222.40,BB 20 SMA Xover Mtm,['EQT']
EQT,LONG-SPY-NULL,2012-12-21,59.76,1646,No-Exit,0.0,0.0,2013-01-10,57.37,-3933.94,0.0,BB 20 SMA Xover Mtm,[]
