Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Current-Pos
CVS,LONG,2013-12-19,68.87,504,No-Exit,0.0,0.0,2013-12-27,70.84,993.33,2014-01-02,70.12,632.32,993.33,[]
CF,LONG,2014-01-09,230.83,151,No-Exit,0.0,0.0,2014-01-09,232.79,296.01,2014-01-22,241.00,1535.67,296.01,['V']
V,LONG,2014-01-21,232.64,94,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-01-24,224.71,-745.46,-745.46,['GD']
GD,LONG-SPY-NULL,2014-01-23,99.19,274,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-01-27,96.30,-792.80,0.0,['AMZN']
AMZN,SHORT,2014-01-27,387.07,64,2014-01-27,392.88,-371.84,2014-01-27,385.07,128.00,2014-01-28,391.13,-259.84,-371.84,[]
NFLX,SHORT,2014-03-17,423.55,82,2014-03-17,428.19,-380.48,No-Exit,0.0,0.0,2014-03-20,426.65,-254.20,-380.48,[]
FDX,SHORT,2014-03-27,131.38,264,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-04-02,134.09,-715.44,-715.44,['NXPI']
NXPI,LONG,2014-04-02,61.99,553,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-04-04,58.39,-1990.80,-1990.80,[]
AAPL,SHORT,2014-04-08,73.43,459,No-Exit,0.0,0.0,2014-04-08,73.15,129.21,2014-04-09,74.11,-312.12,129.21,[]
CP,LONG,2014-08-21,200.25,168,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-08-27,198.76,-249.69,-249.69,[]
AGN,LONG,2014-11-19,269.86,124,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-11-20,264.58,-654.72,-654.72,['NFLX']
NFLX,SHORT,2014-11-20,362.46,57,2014-11-20,373.15,-609.33,No-Exit,0.0,0.0,2014-11-21,373.15,-609.33,-609.33,[]
