Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
NFLX,LONG,2008-04-17,39.31,2416,No-Exit,0.0,0.0,2008-04-17,40.12,1966.62,2008-04-22,33.69,-13577.92,1966.62,BB Spread,[]
NFLX,LONG,2009-04-13,47.19,1739,No-Exit,0.0,0.0,2009-04-13,48.18,1718.83,2009-04-15,47.30,191.29,1718.83,BB Spread,[]
NFLX,LONG,2009-10-15,48.32,1702,No-Exit,0.0,0.0,2009-10-15,49.33,1713.91,2009-10-20,49.30,1671.15,1713.91,BB Spread,[]
NFLX,LONG,2010-03-01,67.52,1242,No-Exit,0.0,0.0,2010-03-01,68.92,1731.35,2010-03-03,66.13,-1729.48,1731.35,BB Spread,[]
NFLX,SHORT,2010-07-01,105.71,777,No-Exit,0.0,0.0,2010-07-01,103.53,1690.75,2010-07-02,110.76,-3924.34,1690.75,BB Spread,[]
NFLX,LONG,2011-07-06,291.43,269,No-Exit,0.0,0.0,2011-07-11,297.33,1586.19,2011-07-14,295.74,1160.12,1586.19,BB Spread,[]
NFLX,SHORT,2011-08-02,260.46,305,No-Exit,0.0,0.0,2011-08-03,255.31,1570.75,2011-08-10,238.43,6721.66,1570.75,BB Spread,[]
NFLX,LONG,2012-01-05,81.17,1059,No-Exit,0.0,0.0,2012-01-09,82.96,1897.94,2012-01-11,94.87,14510.10,1897.94,BB Spread,[]
NFLX,LONG,2012-03-22,121.09,823,No-Exit,0.0,0.0,2012-03-22,123.46,1954.30,2012-03-23,117.37,-3064.30,1954.30,BB Spread,[]
NFLX,SHORT-SPY-NULL,2012-07-26,59.00,1641,No-Exit,0.0,0.0,2012-07-26,57.81,1946.72,2012-08-06,55.16,6301.44,0.0,BB Spread,[]
NFLX,SHORT,2012-09-05,54.33,1893,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2012-09-07,57.22,-5464.14,-5464.14,BB Spread,[]
NFLX,LONG,2013-01-14,102.12,956,No-Exit,0.0,0.0,2013-01-14,104.19,1977.87,2013-01-16,99.22,-2775.59,1977.87,BB Spread,[]
NFLX,LONG,2013-03-27,191.54,496,No-Exit,0.0,0.0,2013-03-27,195.35,1887.18,2013-04-01,186.20,-2648.36,1887.18,BB Spread,[]
NFLX,SHORT,2013-06-12,209.21,442,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-06-14,216.01,-3008.47,-3008.47,BB Spread,[]
NFLX,SHORT,2014-03-17,423.47,211,2014-03-17,428.98,-1162.44,No-Exit,0.0,0.0,2014-03-20,428.98,-1162.44,-1162.44,BB Spread,[]
NFLX,SHORT,2014-09-16,448.40,193,No-Exit,0.0,0.0,2014-09-22,439.27,1761.20,2014-09-25,451.19,-537.51,1761.20,BB Spread,[]
