Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
LON_DGE,LONG,2007-08-23,1019.09,9,No-Exit,0.0,0.0,2007-08-28,1029.34,92.25,2007-11-22,1075.00,503.19,92.25,EMA 10 Xover Mtm,[]
LON_DGE,SHORT,2007-11-27,1063.00,8,No-Exit,0.0,0.0,2007-11-27,1052.37,85.04,2007-11-28,1090.80,-222.42,85.04,EMA 10 Xover Mtm,[]
LON_DGE,SHORT,2008-01-03,1060.29,8,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2008-01-08,1085.23,-199.49,-199.49,EMA 10 Xover Mtm,[]
LON_DGE,SHORT,2008-01-10,1055.34,9,No-Exit,0.0,0.0,2008-01-11,1044.82,94.68,2008-02-14,1082.95,-248.53,94.68,EMA 10 Xover Mtm,[]
LON_DGE,LONG,2008-02-26,1066.56,8,No-Exit,0.0,0.0,2008-02-28,1077.22,85.28,2008-02-29,1036.26,-242.43,85.28,EMA 10 Xover Mtm,[]
LON_DGE,SHORT,2008-03-03,1023.66,9,No-Exit,0.0,0.0,2008-03-06,1013.26,93.60,2008-03-26,1060.63,-332.73,93.60,EMA 10 Xover Mtm,[]
LON_DGE,SHORT,2008-09-16,1012.00,9,No-Exit,0.0,0.0,2008-09-16,1001.88,91.08,2008-09-19,1040.15,-253.38,91.08,EMA 10 Xover Mtm,[]
LON_DGE,SHORT,2008-10-23,863.77,10,2008-10-23,885.00,-212.25,2008-10-23,854.92,88.50,2008-10-27,884.73,-209.60,-212.25,EMA 10 Xover Mtm,[]
LON_DGE,LONG,2009-03-25,775.17,12,2009-03-25,756.83,-220.11,No-Exit,0.0,0.0,2009-03-26,756.83,-220.11,-220.11,EMA 10 Xover Mtm,[]
LON_DGE,LONG,2009-04-16,797.90,11,2009-04-16,774.53,-257.06,No-Exit,0.0,0.0,2009-04-23,774.53,-257.06,-257.06,EMA 10 Xover Mtm,[]
LON_DGE,SHORT,2009-07-09,875.69,9,No-Exit,0.0,0.0,2009-07-10,867.00,78.21,2009-07-15,896.86,-190.50,78.21,EMA 10 Xover Mtm,['LON_DGE']
LON_DGE,LONG,2009-04-30,808.50,11,No-Exit,0.0,0.0,2009-04-30,816.63,89.43,2009-07-30,916.00,1182.50,89.43,EMA 10 Xover Mtm,[]
LON_DGE,LONG,2009-09-03,972.12,9,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2009-09-04,947.66,-220.15,-220.15,EMA 10 Xover Mtm,[]
LON_DGE,LONG,2009-09-17,964.04,9,No-Exit,0.0,0.0,2009-09-17,973.79,87.75,2009-10-02,944.22,-178.39,87.75,EMA 10 Xover Mtm,[]
