Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
AAPL,LONG,2009-01-23,12.75,7450,No-Exit,0.0,0.0,2009-01-30,13.03,2086.00,2086.00,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2009-02-20,12.77,7564,No-Exit,0.0,0.0,2009-02-25,13.16,-2939.15,-2939.15,BB 20 SMA Xover Mtm,[]
AMZN,SHORT,2009-03-09,61.07,1542,No-Exit,0.0,0.0,2009-03-10,65.42,-6707.70,-6707.70,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2009-03-12,13.37,6568,No-Exit,0.0,0.0,2009-03-30,14.93,10246.08,10246.08,BB 20 SMA Xover Mtm,[]
CME,LONG,2009-05-06,50.06,1952,No-Exit,0.0,0.0,2009-05-20,55.79,11184.96,11184.96,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2009-05-13,17.60,268,No-Exit,0.0,0.0,2009-05-26,18.69,-292.12,-292.12,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2009-07-13,19.99,5397,No-Exit,0.0,0.0,2009-07-21,21.90,10300.56,10300.56,BB 20 SMA Xover Mtm,[]
FSLR,LONG,2009-09-09,136.60,866,No-Exit,0.0,0.0,2009-09-14,131.78,-4174.12,-4174.12,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2009-12-01,28.27,4022,2009-12-01,28.94,-2694.74,2009-12-09,27.89,1528.36,-2694.74,BB 20 SMA Xover Mtm,[]
EOG,LONG,2009-12-15,45.65,2522,No-Exit,0.0,0.0,2009-12-29,49.49,9684.48,9684.48,BB 20 SMA Xover Mtm,['FDX', 'AAPL']
AAPL,LONG,2009-12-22,28.60,188,No-Exit,0.0,0.0,2009-12-30,29.83,231.78,231.78,BB 20 SMA Xover Mtm,['FDX']
FDX,SHORT,2009-12-18,83.63,69,No-Exit,0.0,0.0,2010-01-12,86.44,-193.89,-193.89,BB 20 SMA Xover Mtm,['PCLN']
PCLN,SHORT,2010-01-07,216.89,572,No-Exit,0.0,0.0,2010-01-20,210.86,3449.16,3449.16,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2010-01-22,29.43,4338,No-Exit,0.0,0.0,2010-02-03,28.10,5769.54,5769.54,BB 20 SMA Xover Mtm,[]
CME,LONG,2010-02-25,58.70,2268,No-Exit,0.0,0.0,2010-03-09,61.38,6078.24,6078.24,BB 20 SMA Xover Mtm,['QCOM']
QCOM,LONG,2010-03-04,39.08,171,No-Exit,0.0,0.0,2010-03-29,41.77,459.99,459.99,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2010-05-07,34.82,4001,No-Exit,0.0,0.0,2010-05-11,36.61,-7178.94,-7178.94,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2010-05-17,35.90,3692,No-Exit,0.0,0.0,2010-05-24,35.33,2120.26,2120.26,BB 20 SMA Xover Mtm,[]
FSLR,LONG,2010-06-16,118.44,42,No-Exit,0.0,0.0,2010-06-21,122.22,158.76,158.76,BB 20 SMA Xover Mtm,['RIG', 'AAPL', 'PCLN']
AAPL,LONG,2010-05-28,37.06,3681,No-Exit,0.0,0.0,2010-06-23,38.50,5317.41,5317.41,BB 20 SMA Xover Mtm,['RIG', 'PCLN']
PCLN,LONG,2010-06-17,198.87,1,No-Exit,0.0,0.0,2010-06-29,183.91,-14.96,-14.96,BB 20 SMA Xover Mtm,['RIG']
RIG,LONG,2010-06-21,55.45,1,No-Exit,0.0,0.0,2010-06-29,48.03,-7.42,-7.42,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2010-06-30,36.23,3857,No-Exit,0.0,0.0,2010-07-07,36.68,-1735.65,-1735.65,BB 20 SMA Xover Mtm,[]
AMZN,LONG,2010-07-13,120.71,1144,No-Exit,0.0,0.0,2010-07-15,119.45,-1441.44,-1441.44,BB 20 SMA Xover Mtm,[]
