Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,Portfolio-Value-Pre,Portfolio-Cash-Pre,Portfolio-Value-Post,Portfolio-Cash-Post,Intra-Day-Exit-PorL,Intra-Day-Exit-Date,Exit-Date,Exit-Price,Portfolio-Value-Pre,Portfolio-Cash-Pre,Portfolio-Value-Post,Portfolio-Cash-Post,PorL,Current-Pos
WHR,LONG,2008-04-02,77.08,1232,100000,100000,99236.63,5033.09,0,2008-04-02,2008-04-03,75.63,99236.63,5033.09,98205.06,98205.06,-1794.94,[]
WHR,SHORT,2008-10-03,63.62,1466,98205.06,98205.06,103170.79,103170.79,0,2008-10-03,2008-10-10,58.05,111401.49,111401.49,106373.68,106373.68,8168.63,[]
WHR,SHORT,2010-05-21,82.95,1125,106373.68,106373.68,99320.23,99320.23,-3199.05330502,2010-05-21,2010-05-24,89.49,99320.23,99320.23,99016.2,99016.2,-7357.48,[]
WHR,LONG,2013-01-03,103.5,783,99016.2,99016.2,98631.41,17976.24,0,2013-01-03,2013-01-04,102.53,98631.41,17976.24,98254.16,98254.16,-762.04,[]
WHR,LONG,2013-10-30,145.77,551,98254.16,98254.16,97112.54,17936.94,-2062.45372651,2013-10-30,2013-10-31,143.21,97112.54,17936.94,96843.29,96843.29,-1410.87,[]
WHR,SHORT,2014-01-27,142.62,554,96843.29,96843.29,98371.31,98371.31,0,2014-01-27,2014-01-28,140.62,98371.31,98371.31,97951.29,97951.29,1108,[]
