Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
HK_0700,SHORT,2009-06-18,86.33,110,No-Exit,0.0,0.0,2009-06-18,85.46,95.92,2009-06-19,88.95,-288.39,95.92,EMA 10 Xover Mtm,[]
HK_0700,SHORT,2009-08-28,113.36,83,No-Exit,0.0,0.0,2009-08-31,112.23,93.46,2009-09-04,116.77,-283.09,93.46,EMA 10 Xover Mtm,[]
HK_0700,LONG,2009-09-07,123.52,76,No-Exit,0.0,0.0,2009-09-07,124.80,97.28,2009-10-29,136.00,948.25,97.28,EMA 10 Xover Mtm,[]
HK_0700,LONG,2009-11-11,145.00,65,No-Exit,0.0,0.0,2009-11-11,146.49,96.98,2009-11-27,138.69,-410.27,96.98,EMA 10 Xover Mtm,[]
HK_0700,SHORT,2010-01-19,167.40,56,No-Exit,0.0,0.0,2010-01-19,165.73,93.74,2010-02-03,147.74,1100.68,93.74,EMA 10 Xover Mtm,[]
HK_0700,SHORT,2010-02-08,136.10,70,No-Exit,0.0,0.0,2010-02-09,134.74,95.20,2010-02-11,141.91,-406.38,95.20,EMA 10 Xover Mtm,[]
HK_0700,LONG,2010-04-09,159.38,60,No-Exit,0.0,0.0,2010-04-09,160.99,96.84,2010-04-19,155.60,-226.68,96.84,EMA 10 Xover Mtm,[]
HK_0700,SHORT,2010-05-06,158.10,60,No-Exit,0.0,0.0,2010-05-06,156.52,94.86,2010-05-13,159.00,-54.00,94.86,EMA 10 Xover Mtm,[]
HK_0700,LONG,2010-06-29,132.00,72,2010-06-29,128.80,-230.40,No-Exit,0.0,0.0,2010-06-30,127.00,-360.00,-230.40,EMA 10 Xover Mtm,[]
HK_0700,SHORT,2010-07-16,134.44,70,2010-07-16,137.44,-209.96,No-Exit,0.0,0.0,2010-07-19,137.44,-209.96,-209.96,EMA 10 Xover Mtm,[]
HK_0700,SHORT,2010-08-25,140.09,67,No-Exit,0.0,0.0,2010-08-25,138.68,93.93,2010-08-30,143.91,-256.21,93.93,EMA 10 Xover Mtm,[]
HK_0700,LONG,2010-09-06,146.65,64,No-Exit,0.0,0.0,2010-09-06,148.16,96.70,2010-11-16,172.62,1662.21,96.70,EMA 10 Xover Mtm,[]
HK_0700,SHORT,2010-12-17,172.06,55,No-Exit,0.0,0.0,2010-12-17,170.34,94.71,2011-01-05,178.87,-374.61,94.71,EMA 10 Xover Mtm,['HK_0700']
HK_0700,LONG,2011-01-04,176.14,54,No-Exit,0.0,0.0,2011-01-04,177.92,96.07,2011-02-10,188.53,668.74,96.07,EMA 10 Xover Mtm,['HK_0700']
HK_0700,SHORT,2011-02-09,191.86,45,No-Exit,0.0,0.0,2011-02-10,189.96,85.63,2011-02-11,194.22,-105.89,85.63,EMA 10 Xover Mtm,[]
HK_0700,SHORT,2011-02-23,193.30,49,No-Exit,0.0,0.0,2011-02-23,191.37,94.72,2011-02-28,202.86,-468.31,94.72,EMA 10 Xover Mtm,[]
HK_0700,SHORT,2011-03-16,211.86,45,2011-03-16,218.39,-293.94,No-Exit,0.0,0.0,2011-04-06,198.43,604.28,-293.94,EMA 10 Xover Mtm,[]
HK_0700,LONG,2011-04-06,198.36,48,No-Exit,0.0,0.0,2011-04-06,200.41,98.30,2011-04-12,192.91,-262.01,98.30,EMA 10 Xover Mtm,[]
HK_0700,SHORT,2011-05-05,207.00,46,2011-05-05,216.33,-429.34,No-Exit,0.0,0.0,2011-05-11,218.00,-506.00,-429.34,EMA 10 Xover Mtm,[]
HK_0700,SHORT,2011-06-08,214.83,44,No-Exit,0.0,0.0,2011-06-09,212.67,95.04,2011-06-21,202.23,554.25,95.04,EMA 10 Xover Mtm,[]
HK_0700,SHORT,2011-07-12,204.00,46,No-Exit,0.0,0.0,2011-07-12,201.96,93.84,2011-07-15,212.76,-403.14,93.84,EMA 10 Xover Mtm,[]
HK_0700,SHORT,2011-09-06,180.00,53,No-Exit,0.0,0.0,2011-09-06,178.20,95.40,2011-09-07,184.21,-223.19,95.40,EMA 10 Xover Mtm,[]
HK_0700,SHORT,2011-09-14,174.64,54,No-Exit,0.0,0.0,2011-09-14,172.84,97.20,2011-09-28,165.88,472.79,97.20,EMA 10 Xover Mtm,[]
HK_0700,LONG,2011-10-25,176.20,55,No-Exit,0.0,0.0,2011-10-27,178.00,99.00,2011-11-01,174.20,-109.93,99.00,EMA 10 Xover Mtm,[]
HK_0700,SHORT-SPY-NULL,2011-12-12,147.31,65,No-Exit,0.0,0.0,2011-12-12,145.80,98.15,2011-12-19,154.10,-441.16,0.0,EMA 10 Xover Mtm,[]
