Date,Open,High,Low,Close,Volume,Adj Close
2011-12-30,403.510036,406.280006,403.490009,404.999977,44915500,54.347115
2011-12-29,403.399994,405.650005,400.509968,405.120033,53994500,54.363225
2011-12-28,406.88998,408.250011,401.340027,402.640003,57165500,54.030429
2011-12-27,403.09996,409.090004,403.020039,406.529972,66269000,54.552426
2011-12-23,399.690002,403.589958,399.489998,403.329979,67349800,54.123017
2011-12-22,397.000034,399.12999,396.09996,398.549976,50589700,53.481587
2011-12-21,396.689987,397.299988,392.010014,396.449982,65737000,53.199787
2011-12-20,387.760036,396.09996,387.260025,395.950024,84303800,53.132698
2011-12-19,382.469982,384.849983,380.48003,382.210003,58882600,51.288919
2011-12-16,380.359974,384.149994,379.570023,381.020016,105369600,51.129234
2011-12-15,383.330002,383.739998,378.31002,378.940022,64050000,50.850119
2011-12-14,386.700012,387.380001,377.680019,380.19001,101721900,51.017855
2011-12-13,393.000023,395.399971,387.099995,388.81002,84732200,52.174578
2011-12-12,391.680019,393.900017,389.449982,391.83997,75266800,52.581168
2011-12-09,392.850006,394.04002,391.030018,393.62001,74248300,52.820032
2011-12-08,391.450001,395.50,390.229973,390.659996,94089100,52.422827
2011-12-07,389.930019,390.940002,386.760014,389.090027,76186600,52.212152
2011-12-06,392.510025,394.629967,389.379967,390.949989,70899500,52.461741
2011-12-05,393.490021,396.410007,390.390003,393.010036,89302500,52.73818
2011-12-02,389.82999,393.630024,388.580002,389.700001,94763900,52.294005
2011-12-01,382.539997,389.000011,380.750023,387.93,96795300,52.056488
2011-11-30,381.290009,382.280018,378.300007,382.199989,101484600,51.287575
2011-11-29,375.840004,378.829979,370.199982,373.200024,93963800,50.079866
2011-11-28,372.350018,376.719971,370.330025,376.12001,86603300,50.4717
2011-11-25,368.420021,371.150017,363.320011,363.569977,63690200,48.787606
2011-11-23,374.510014,375.840004,366.880013,366.989975,107067800,49.246537
2011-11-22,371.020027,377.930012,370.939999,376.509979,102255300,50.52403
2011-11-21,370.40004,371.679989,365.91003,369.009968,111995100,49.517601
2011-11-18,378.920021,379.990032,374.880035,374.94001,92984500,50.313355
2011-11-17,383.98003,384.57999,375.500023,377.409973,119975100,50.644801
2011-11-16,389.249977,391.13998,384.320011,384.769981,87302600,51.632443
2011-11-15,380.800011,389.500023,379.449993,388.829967,107702700,52.177255
2011-11-14,383.519993,385.249966,378.199978,379.260002,108226300,50.893057
2011-11-11,386.609997,388.699978,380.260025,384.619965,163446500,51.612313
2011-11-10,397.029995,397.210026,382.150028,385.220005,186188100,51.692832
2011-11-09,396.969994,400.890003,394.229984,395.279995,139671000,53.042786
2011-11-08,402.20998,407.999966,401.559978,406.230019,100110500,54.512175
2011-11-07,399.910007,400.000023,396.130001,399.73003,67568900,53.639938
2011-11-04,402.030029,403.440022,399.16003,400.239975,75557300,53.708368
2011-11-03,399.069988,403.399994,395.359997,403.07,110346600,54.08813
2011-11-02,400.089958,400.43998,395.110031,397.41003,81837700,53.328617
2011-11-01,397.41003,399.500011,393.220028,396.510036,132947500,53.207846
2011-10-31,402.419998,409.329983,401.050007,404.779972,96375300,54.317592
2011-10-28,403.000011,406.349995,402.510014,404.949989,80710700,54.340407
2011-10-27,407.560009,408.999989,401.890026,404.69001,123666200,54.30552
2011-10-26,401.760036,402.549988,393.15004,400.599983,114076200,53.756678
2011-10-25,405.030018,406.549999,397.37999,397.770039,107606800,53.376926
2011-10-24,396.179989,406.500011,395.399971,405.769981,125534500,54.450442
2011-10-21,398.100006,399.140003,390.750011,392.870033,155311100,52.719393
2011-10-20,400.000023,400.350018,394.209957,395.310009,137317600,53.046814
2011-10-19,401.34996,408.419975,397.799999,398.619965,276014900,53.490978
2011-10-18,421.760014,424.80999,415.989975,422.239998,220400600,56.66056
2011-10-17,421.739986,426.699993,415.939987,419.989986,171511200,56.35863
2011-10-14,416.829967,421.999966,415.270039,421.999966,143341800,56.62835
2011-10-13,404.98003,408.429989,402.849995,408.429989,106546300,54.80739
2011-10-12,407.340004,409.250034,400.140026,402.18998,155571500,53.97004
2011-10-11,392.57,403.179989,391.499989,400.290043,151421900,53.715087
2011-10-10,379.089958,388.81002,378.209991,388.81002,110628700,52.174578
2011-10-07,375.780029,377.740021,368.490009,369.799999,133864500,49.623615
2011-10-06,373.330013,384.779995,371.800018,377.369999,203145600,50.639437
2011-10-05,367.860008,379.819988,360.300022,378.249966,196617400,50.75752
2011-10-04,374.569988,381.800007,354.239964,372.500034,308419300,49.985934
2011-10-03,380.369987,382.640026,373.17001,374.600029,167274800,50.267733
2011-09-30,387.120022,388.889969,381.180019,381.320023,136910200,51.169492
2011-09-29,401.919987,402.20998,386.210014,390.569981,162771700,52.410748
2011-09-28,400.189987,403.739975,396.510036,397.009968,107409400,53.274932
2011-09-27,408.729996,409.250034,398.059978,399.259979,158124400,53.576862
2011-09-26,399.86002,403.980007,391.300011,403.169975,203219100,54.101546
2011-09-23,400.280029,406.739964,399.850006,404.299988,136569300,54.253183
2011-09-22,401.030006,409.819981,396.700001,401.820011,242120200,53.920394
2011-09-21,419.639992,421.58997,411.999977,412.13998,151494000,55.305235
2011-09-20,415.250011,422.859985,411.189999,413.450024,193938500,55.48103
2011-09-19,397.000034,413.230019,395.199993,411.630035,205965200,55.236805
2011-09-16,395.539974,400.500034,395.030029,400.500034,174628300,53.743266
2011-09-15,391.43,393.659985,389.900005,392.959969,104454700,52.731461
2011-09-14,387.019993,392.209991,385.759991,389.300018,133681100,52.240331
2011-09-13,382.140015,386.210014,380.250011,384.619965,110140100,51.612313
2011-09-12,372.999966,380.880013,371.899994,379.939991,116958100,50.984305
2011-09-09,383.929989,386.000023,375.020039,377.479961,141203300,50.654193
2011-09-08,382.399994,388.609962,382.309978,384.13998,104039600,51.547903
2011-09-07,385.560013,385.59996,382.000011,383.929989,87644200,51.519724
2011-09-06,367.37001,380.330013,366.48003,379.739986,127424500,50.957466
2011-09-02,374.740032,378.00,371.829979,374.049976,109734800,50.193921
2011-09-01,385.819992,387.340027,380.719982,381.030029,85931300,51.130578
2011-08-31,390.569981,392.080002,381.860008,384.829983,130646600,51.640495
2011-08-30,388.250034,391.83997,386.210014,389.990021,104480600,52.332923
2011-08-29,388.180019,391.499989,387.999989,389.969994,101317300,52.330235
