Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Current-Pos
AMZN,SHORT,2007-10-12,89.09,426,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2007-10-23,95.28,-2636.94,-2636.94,[]
AMZN,SHORT,2007-10-25,88.23,418,No-Exit,0.0,0.0,2007-11-02,86.23,836.00,2007-11-27,82.92,2219.58,836.00,[]
AMZN,SHORT,2007-12-12,90.50,418,2007-12-12,92.84,-978.12,No-Exit,0.0,0.0,2007-12-13,91.36,-360.80,-978.12,[]
AMZN,SHORT,2007-12-17,88.83,424,No-Exit,0.0,0.0,2007-12-17,86.83,848.00,2007-12-21,91.38,-1081.20,848.00,[]
AMZN,SHORT,2008-01-07,88.54,421,No-Exit,0.0,0.0,2008-01-07,86.54,842.00,2008-02-13,74.98,5708.76,842.00,[]
AMZN,SHORT,2008-02-19,72.71,542,No-Exit,0.0,0.0,2008-02-21,70.71,1084.00,2008-03-13,65.77,3762.35,1084.00,[]
AMZN,SHORT,2008-03-28,70.55,579,2008-03-28,71.85,-754.57,No-Exit,0.0,0.0,2008-04-01,74.92,-2533.12,-754.57,[]
AMZN,SHORT,2008-04-10,74.14,538,2008-04-10,75.31,-631.38,No-Exit,0.0,0.0,2008-04-18,76.42,-1226.64,-631.38,[]
AMZN,SHORT,2008-05-01,78.38,503,2008-05-01,79.41,-518.82,No-Exit,0.0,0.0,2008-05-02,80.38,-1006.00,-518.82,[]
AMZN,LONG,2008-05-16,76.42,511,2008-05-16,74.96,-743.91,No-Exit,0.0,0.0,2008-05-21,80.46,2064.44,-743.91,[]
AMZN,SHORT,2008-06-09,80.38,495,2008-06-09,81.43,-519.75,2008-06-09,78.38,990.00,2008-06-16,81.17,-389.77,-519.75,[]
AMZN,SHORT,2008-06-23,80.85,491,2008-06-23,81.62,-376.59,No-Exit,0.0,0.0,2008-06-25,81.62,-376.59,-376.59,[]
AMZN,LONG,2008-07-17,72.09,548,2008-07-17,70.61,-813.32,No-Exit,0.0,0.0,2008-07-18,69.89,-1205.60,-813.32,[]
AMZN,SHORT,2008-07-21,68.87,567,No-Exit,0.0,0.0,2008-07-21,66.87,1134.00,2008-07-23,71.08,-1251.26,1134.00,[]
AMZN,SHORT,2008-08-19,82.86,466,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2008-08-22,84.27,-657.06,-657.06,[]
AMZN,SHORT,2008-08-26,82.60,464,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2008-08-28,83.64,-480.69,-480.69,[]
AMZN,LONG,2008-09-22,81.25,470,2008-09-22,77.88,-1585.74,No-Exit,0.0,0.0,2008-09-23,75.79,-2566.20,-1585.74,[]
AMZN,LONG,2008-10-29,56.29,661,No-Exit,0.0,0.0,2008-10-29,58.29,1322.00,2008-11-05,56.91,409.82,1322.00,[]
AMZN,SHORT,2008-11-06,49.80,722,No-Exit,0.0,0.0,2008-11-06,47.80,1444.00,2008-11-26,40.88,6437.77,1444.00,[]
AMZN,SHORT,2008-12-02,40.22,990,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2008-12-03,42.05,-1806.84,-1806.84,[]
AMZN,LONG,2008-12-04,45.94,861,No-Exit,0.0,0.0,2008-12-04,47.94,1722.00,2008-12-10,49.56,3116.82,1722.00,[]
AMZN,SHORT,2008-12-30,49.15,820,2008-12-30,50.93,-1458.52,No-Exit,0.0,0.0,2008-12-31,50.93,-1458.52,-1458.52,[]
AMZN,SHORT,2009-01-13,50.96,769,No-Exit,0.0,0.0,2009-01-14,48.96,1538.00,2009-01-30,57.43,-4975.43,1538.00,[]
AMZN,SHORT,2009-02-18,61.42,616,2009-02-18,62.55,-693.79,No-Exit,0.0,0.0,2009-02-19,62.84,-874.72,-693.79,[]
AMZN,SHORT,2009-02-27,61.27,604,2009-02-27,63.29,-1223.68,No-Exit,0.0,0.0,2009-03-02,63.94,-1615.70,-1223.68,[]
AMZN,LONG,2009-03-05,65.06,567,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2009-03-06,62.91,-1216.46,-1216.46,[]
AMZN,SHORT,2009-03-09,61.44,593,2009-03-09,63.49,-1212.86,No-Exit,0.0,0.0,2009-03-10,63.49,-1212.86,-1212.86,[]
AMZN,LONG,2009-03-11,66.24,546,No-Exit,0.0,0.0,2009-03-11,68.24,1092.00,2009-03-13,68.10,1015.56,1092.00,[]
AMZN,SHORT,2009-03-30,70.27,518,2009-03-30,71.45,-613.34,No-Exit,0.0,0.0,2009-03-31,72.61,-1212.12,-613.34,[]
AMZN,LONG,2009-05-06,82.88,437,2009-05-06,80.12,-1204.17,No-Exit,0.0,0.0,2009-05-07,80.12,-1204.17,-1204.17,[]
AMZN,SHORT,2009-05-08,79.03,449,No-Exit,0.0,0.0,2009-05-08,77.03,898.00,2009-05-20,80.77,-779.37,898.00,[]
AMZN,SHORT,2009-05-22,75.71,464,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2009-05-26,77.34,-755.44,-755.44,[]
AMZN,LONG,2009-05-27,78.64,443,2009-05-27,76.79,-818.46,No-Exit,0.0,0.0,2009-05-28,76.79,-818.46,-818.46,[]
AMZN,SHORT,2009-06-15,82.83,412,No-Exit,0.0,0.0,2009-06-17,80.83,824.00,2009-06-29,83.87,-428.48,824.00,[]
AMZN,SHORT,2009-07-02,81.11,423,No-Exit,0.0,0.0,2009-07-02,79.11,846.00,2009-07-15,83.00,-799.47,846.00,[]
AMZN,SHORT,2009-07-27,86.24,395,No-Exit,0.0,0.0,2009-07-27,84.24,790.00,2009-07-30,87.14,-354.29,790.00,[]
AMZN,LONG,2009-07-31,86.34,393,2009-07-31,85.57,-301.57,No-Exit,0.0,0.0,2009-08-04,85.76,-228.96,-301.57,[]
AMZN,LONG,2009-08-13,86.21,393,2009-08-13,84.90,-515.24,No-Exit,0.0,0.0,2009-08-14,84.11,-825.30,-515.24,[]
AMZN,LONG,2009-08-21,84.78,398,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2009-08-26,83.71,-424.11,-424.11,[]
AMZN,SHORT,2009-08-27,83.75,399,2009-08-27,84.40,-260.42,No-Exit,0.0,0.0,2009-08-28,84.78,-410.97,-260.42,[]
AMZN,LONG,2009-09-09,81.15,410,2009-09-09,80.54,-249.90,No-Exit,0.0,0.0,2009-09-14,83.81,1090.60,-249.90,[]
AMZN,SHORT,2009-10-05,89.60,375,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2009-10-07,91.50,-712.50,-712.50,[]
AMZN,LONG,2009-10-26,119.21,281,No-Exit,0.0,0.0,2009-10-26,121.21,562.00,2009-10-28,121.57,663.16,562.00,[]
AMZN,SHORT,2009-12-08,133.96,251,No-Exit,0.0,0.0,2009-12-09,131.96,502.00,2009-12-11,136.21,-564.62,502.00,[]
AMZN,LONG,2009-12-22,133.76,251,No-Exit,0.0,0.0,2009-12-22,135.76,502.00,2009-12-29,139.06,1330.30,502.00,[]
AMZN,SHORT,2010-01-04,134.27,252,2010-01-04,136.25,-498.96,No-Exit,0.0,0.0,2010-01-28,124.43,2479.68,-498.96,[]
AMZN,LONG,2010-01-29,129.77,276,2010-01-29,124.47,-1463.20,2010-01-29,131.77,552.00,2010-02-01,123.18,-1818.84,-1463.20,[]
AMZN,SHORT,2010-02-02,118.62,288,No-Exit,0.0,0.0,2010-02-02,116.62,576.00,2010-02-16,120.06,-414.72,576.00,[]
AMZN,SHORT,2010-02-17,117.08,290,No-Exit,0.0,0.0,2010-02-18,115.08,580.00,2010-02-24,119.32,-650.81,580.00,[]
