Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
PCLN,SHORT,2008-04-29,121.70,25,No-Exit,0.0,0.0,2008-05-01,129.66,-199.00,-199.00,BB 20 SMA Xover Mtm,['AET']
VLO,LONG,2008-05-20,50.19,57,No-Exit,0.0,0.0,2008-05-27,47.07,-177.84,-177.84,BB 20 SMA Xover Mtm,['AAPL', 'AET']
AAPL,SHORT,2008-05-22,25.20,6,No-Exit,0.0,0.0,2008-05-28,26.82,-9.72,-9.72,BB 20 SMA Xover Mtm,['AET']
AET,LONG,2008-04-24,44.35,2182,No-Exit,0.0,0.0,2008-05-28,45.15,1745.60,1745.60,BB 20 SMA Xover Mtm,[]
VLO,SHORT,2008-06-09,45.87,2099,No-Exit,0.0,0.0,2008-06-12,45.30,1196.43,1196.43,BB 20 SMA Xover Mtm,[]
CME,LONG,2008-07-23,73.99,1316,No-Exit,0.0,0.0,2008-08-04,64.45,-12554.64,-12554.64,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2008-08-07,23.69,3609,No-Exit,0.0,0.0,2008-08-15,25.17,5341.32,5341.32,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2008-09-02,23.98,3777,No-Exit,0.0,0.0,2008-09-19,20.37,13629.57,13629.57,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2008-10-29,14.42,7179,No-Exit,0.0,0.0,2008-11-03,15.13,5117.60,5117.60,BB 20 SMA Xover Mtm,['RIG']
RIG,LONG-SPY-NULL,2008-10-31,80.43,64,No-Exit,0.0,0.0,2008-11-06,77.16,-209.28,0.0,BB 20 SMA Xover Mtm,['TAP', 'HUM']
HUM,LONG,2008-11-06,36.37,1422,No-Exit,0.0,0.0,2008-11-12,33.22,-4479.30,-4479.30,BB 20 SMA Xover Mtm,['TAP', 'AAPL']
AAPL,SHORT,2008-11-07,14.02,594,No-Exit,0.0,0.0,2008-11-13,13.68,201.96,201.96,BB 20 SMA Xover Mtm,['TAP']
TAP,LONG,2008-11-06,43.55,1226,No-Exit,0.0,0.0,2008-11-25,42.88,-821.42,-821.42,BB 20 SMA Xover Mtm,[]
AMZN,LONG-SPY-NULL,2008-12-04,45.94,2263,No-Exit,0.0,0.0,2008-12-10,48.64,6110.10,0.0,BB 20 SMA Xover Mtm,[]
RIG,LONG,2009-01-05,52.53,2077,No-Exit,0.0,0.0,2009-01-08,54.22,3510.13,3510.13,BB 20 SMA Xover Mtm,['AAPL']
AAPL,LONG,2009-01-06,13.71,402,No-Exit,0.0,0.0,2009-01-14,12.14,-629.99,-629.99,BB 20 SMA Xover Mtm,['GD', 'FSLR']
FSLR,SHORT,2009-01-14,137.01,383,No-Exit,0.0,0.0,2009-01-15,143.38,-2439.71,-2439.71,BB 20 SMA Xover Mtm,['GD']
GD,SHORT,2009-01-14,54.48,983,No-Exit,0.0,0.0,2009-01-26,54.42,58.98,58.98,BB 20 SMA Xover Mtm,['AAPL']
AAPL,LONG,2009-01-23,12.75,8251,No-Exit,0.0,0.0,2009-01-30,13.03,2310.28,2310.28,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2009-02-20,12.77,8721,No-Exit,0.0,0.0,2009-02-25,13.16,-3388.73,-3388.73,BB 20 SMA Xover Mtm,[]
AMZN,SHORT,2009-03-09,61.07,1778,No-Exit,0.0,0.0,2009-03-10,65.42,-7734.30,-7734.30,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2009-03-12,13.37,7572,No-Exit,0.0,0.0,2009-03-30,14.93,11812.32,11812.32,BB 20 SMA Xover Mtm,[]
CME,LONG,2009-05-06,50.06,2251,No-Exit,0.0,0.0,2009-05-20,55.79,12898.23,12898.23,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2009-05-13,17.60,307,No-Exit,0.0,0.0,2009-05-26,18.69,-334.63,-334.63,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2009-07-13,19.99,6223,No-Exit,0.0,0.0,2009-07-21,21.90,11877.04,11877.04,BB 20 SMA Xover Mtm,[]
FSLR,LONG,2009-09-09,136.60,999,No-Exit,0.0,0.0,2009-09-14,131.78,-4815.18,-4815.18,BB 20 SMA Xover Mtm,[]
