Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
FTI,SHORT-SPY-NULL,2007-10-31,29.75,3193,No-Exit,0.0,0.0,2007-11-07,30.95,-3831.60,0.0,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2007-11-09,24.45,3680,No-Exit,0.0,0.0,2007-11-14,25.31,-3159.54,-3159.54,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2007-11-29,26.00,3398,No-Exit,0.0,0.0,2007-12-11,26.94,3194.12,3194.12,BB 20 SMA Xover Mtm,[]
VLO,SHORT,2008-01-04,65.55,1389,No-Exit,0.0,0.0,2008-01-24,53.85,16251.30,16251.30,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2008-01-07,25.46,3389,No-Exit,0.0,0.0,2008-01-30,18.77,22682.09,22682.09,BB 20 SMA Xover Mtm,[]
TAP,LONG,2008-02-13,50.16,2559,No-Exit,0.0,0.0,2008-02-22,51.86,4350.30,4350.30,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2008-03-12,18.37,7213,No-Exit,0.0,0.0,2008-04-09,21.90,25472.19,25472.19,BB 20 SMA Xover Mtm,[]
PCLN,SHORT,2008-04-29,121.70,41,No-Exit,0.0,0.0,2008-05-01,129.66,-326.36,-326.36,BB 20 SMA Xover Mtm,['AET']
VLO,LONG,2008-05-20,50.19,94,No-Exit,0.0,0.0,2008-05-27,47.07,-293.28,-293.28,BB 20 SMA Xover Mtm,['AET', 'AAPL']
AAPL,SHORT,2008-05-22,25.20,9,No-Exit,0.0,0.0,2008-05-28,26.78,-14.26,-14.26,BB 20 SMA Xover Mtm,['AET']
AET,LONG,2008-04-24,44.35,3600,No-Exit,0.0,0.0,2008-05-28,45.15,2880.00,2880.00,BB 20 SMA Xover Mtm,[]
VLO,SHORT,2008-06-09,45.87,3462,No-Exit,0.0,0.0,2008-06-12,45.30,1973.34,1973.34,BB 20 SMA Xover Mtm,[]
CME,LONG,2008-07-23,73.99,2172,No-Exit,0.0,0.0,2008-07-29,71.03,-6429.12,-6429.12,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2008-08-07,23.69,6526,No-Exit,0.0,0.0,2008-08-15,25.17,9658.48,9658.48,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2008-09-02,23.98,6830,No-Exit,0.0,0.0,2008-09-19,20.37,24646.54,24646.54,BB 20 SMA Xover Mtm,[]
