Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
CPB,LONG,2013-12-09,42.85,2217,No-Exit,0.0,0.0,2013-12-17,41.08,-3924.09,-3924.09,BB 20 SMA Xover Mtm,[]
DTV,SHORT-SPY-NULL,2013-12-17,65.09,72,No-Exit,0.0,0.0,2013-12-30,67.96,-206.64,0.0,BB 20 SMA Xover Mtm,['EOG']
FSLR,LONG,2014-01-03,58.01,82,No-Exit,0.0,0.0,2014-01-06,54.09,-321.44,-321.44,BB 20 SMA Xover Mtm,['EOG']
EOG,LONG,2013-12-20,83.49,1088,No-Exit,0.0,0.0,2014-01-14,82.03,-1588.48,-1588.48,BB 20 SMA Xover Mtm,[]
AAPL,LONG,2014-02-11,76.33,1169,No-Exit,0.0,0.0,2014-02-19,76.72,455.91,455.91,BB 20 SMA Xover Mtm,[]
PCLN,SHORT,2014-03-14,1286.73,69,No-Exit,0.0,0.0,2014-03-31,1205.46,5607.63,5607.63,BB 20 SMA Xover Mtm,['CMG', 'AMZN']
AMZN,SHORT-SPY-NULL,2014-03-24,357.01,253,No-Exit,0.0,0.0,2014-04-01,343.43,3435.74,0.0,BB 20 SMA Xover Mtm,['CMG']
CMG,SHORT-SPY-NULL,2014-03-26,564.97,164,No-Exit,0.0,0.0,2014-04-09,555.36,1576.04,0.0,BB 20 SMA Xover Mtm,['AAPL']
AAPL,SHORT,2014-04-07,75.21,1316,No-Exit,0.0,0.0,2014-04-23,75.58,-486.92,-486.92,BB 20 SMA Xover Mtm,['PCLN']
PCLN,LONG,2014-04-17,1224.37,71,No-Exit,0.0,0.0,2014-04-25,1158.05,-4708.72,-4708.72,BB 20 SMA Xover Mtm,[]
NFLX,LONG,2014-05-05,344.06,137,No-Exit,0.0,0.0,2014-05-07,320.68,-3203.06,-3203.06,BB 20 SMA Xover Mtm,['MSI']
MSI,LONG,2014-05-05,66.17,716,No-Exit,0.0,0.0,2014-05-15,66.69,372.32,372.32,BB 20 SMA Xover Mtm,['CRM']
CRM,LONG,2014-05-13,53.96,867,No-Exit,0.0,0.0,2014-05-22,50.29,-3181.89,-3181.89,BB 20 SMA Xover Mtm,['AMZN']
AMZN,LONG,2014-05-22,308.06,154,No-Exit,0.0,0.0,2014-06-13,327.05,2924.46,2924.46,BB 20 SMA Xover Mtm,[]
THC,LONG,2014-07-17,49.20,1868,No-Exit,0.0,0.0,2014-07-30,53.07,7229.16,7229.16,BB 20 SMA Xover Mtm,['TSN']
TSN,SHORT-SPY-NULL,2014-07-30,38.78,118,No-Exit,0.0,0.0,2014-08-12,37.30,174.64,0.0,BB 20 SMA Xover Mtm,[]
AAPL,SHORT,2014-09-04,97.95,1010,No-Exit,0.0,0.0,2014-09-24,102.16,-4252.10,-4252.10,BB 20 SMA Xover Mtm,['NFLX']
NFLX,SHORT,2014-09-16,448.40,199,No-Exit,0.0,0.0,2014-10-03,456.81,-1673.59,-1673.59,BB 20 SMA Xover Mtm,['JNJ']
JNJ,SHORT,2014-10-02,103.26,927,No-Exit,0.0,0.0,2014-10-20,98.83,4106.61,4106.61,BB 20 SMA Xover Mtm,[]
PCLN,SHORT,2014-11-05,1086.72,2,No-Exit,0.0,0.0,2014-11-12,1163.99,-154.54,-154.54,BB 20 SMA Xover Mtm,['AAPL', 'AMZN']
AAPL,LONG,2014-10-21,103.02,964,No-Exit,0.0,0.0,2014-12-01,116.75,13235.72,13235.72,BB 20 SMA Xover Mtm,['AMZN']
AMZN,LONG,2014-11-11,308.16,9,No-Exit,0.0,0.0,2014-12-01,331.69,211.77,211.77,BB 20 SMA Xover Mtm,[]
