Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,Portfolio-Value-Pre,Portfolio-Cash-Pre,Portfolio-Value-Post,Portfolio-Cash-Post,Intra-Day-Exit-PorL,Intra-Day-Exit-Date,Exit-Date,Exit-Price,Portfolio-Value-Pre,Portfolio-Cash-Pre,Portfolio-Value-Post,Portfolio-Cash-Post,PorL,Current-Pos
VIAB,SHORT,2011-09-23,38.18,2488,100000.00,100000.00,99624.94,99624.94,0.0,2011-09-23,2011-09-26,38.85,99624.94,99624.94,98323.93,98323.93,-1676.07,[]
VIAB,LONG,2013-04-09,64.04,1264,98323.93,98323.93,96799.49,17380.93,0.0,2013-04-09,2013-04-10,62.01,96799.49,17380.93,95766.80,95766.80,-2557.13,[]
VIAB,SHORT,2014-09-24,76.89,1021,95766.80,95766.80,94862.20,94862.20,0.0,2014-09-24,2014-09-30,76.77,96193.69,96193.69,95888.77,95888.77,121.97,[]
