Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,Portfolio-Value-Pre,Portfolio-Cash-Pre,Portfolio-Value-Post,Portfolio-Cash-Post,Intra-Day-Exit-PorL,Intra-Day-Exit-Date,Exit-Date,Exit-Price,Portfolio-Value-Pre,Portfolio-Cash-Pre,Portfolio-Value-Post,Portfolio-Cash-Post,PorL,Current-Pos
URI,LONG,2012-01-19,35.23,2696,100000.00,100000.00,98544.16,5019.92,0.0,2012-01-19,2012-01-20,34.52,98544.16,5019.92,98072.36,98072.36,-1927.64,[]
URI,SHORT,2012-05-16,38.64,2411,98072.36,98072.36,99663.62,99663.62,0.0,2012-05-16,2012-05-22,36.64,104630.28,104630.28,102894.36,102894.36,4822.00,[]
URI,SHORT,2014-10-02,103.23,830,102894.36,102894.36,101051.76,101051.76,0.0,2014-10-02,2014-10-03,106.13,101051.76,101051.76,100487.36,100487.36,-2407.00,[]
