Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,Portfolio-Value-Pre,Portfolio-Cash-Pre,Portfolio-Value-Post,Portfolio-Cash-Post,Intra-Day-Exit-PorL,Intra-Day-Exit-Date,Exit-Date,Exit-Price,Portfolio-Value-Pre,Portfolio-Cash-Pre,Portfolio-Value-Post,Portfolio-Cash-Post,PorL,Current-Pos
UNH,SHORT,2011-10-04,40.06,2340,100000.00,100000.00,98508.57,98508.57,0.0,2011-10-04,2011-10-05,41.42,98508.57,98508.57,96816.81,96816.81,-3183.19,[]
UNH,LONG,2012-03-30,56.02,1433,96816.81,96816.81,97392.94,16541.93,0.0,2012-03-30,2012-04-04,56.21,98023.95,16541.93,97091.16,97091.16,274.35,[]
UNH,SHORT,2013-10-21,66.60,1209,97091.16,97091.16,96794.93,96794.93,0.0,2013-10-21,2013-10-22,67.58,96794.93,96794.93,95906.23,95906.23,-1184.93,[]
UNH,LONG,2014-08-28,86.18,851,95906.23,95906.23,95454.57,22564.84,0.0,2014-08-28,2014-09-02,85.69,95741.60,22564.84,95488.34,95488.34,-417.89,[]
