Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,Portfolio-Value-Pre,Portfolio-Cash-Pre,Portfolio-Value-Post,Portfolio-Cash-Post,Intra-Day-Exit-PorL,Intra-Day-Exit-Date,Exit-Date,Exit-Price,Portfolio-Value-Pre,Portfolio-Cash-Pre,Portfolio-Value-Post,Portfolio-Cash-Post,PorL,Current-Pos
GOOGL,LONG,2010-04-14,295.03,322,100000.00,100000.00,99829.34,5000.34,0.0,2010-04-14,2010-04-16,281.50,100843.64,5000.34,95643.34,95643.34,-4356.66,[]
GOOGL,SHORT,2010-08-20,233.53,389,95643.34,95643.34,96621.68,96621.68,0.0,2010-08-20,2010-08-23,231.53,96621.68,96621.68,96421.34,96421.34,778.00,[]
GOOGL,LONG,2010-09-20,246.25,365,96421.34,96421.34,99301.19,6540.09,0.0,2010-09-20,2010-09-28,264.11,103339.91,6540.09,102940.81,102940.81,6519.47,[]
GOOGL,SHORT,2011-05-17,257.71,371,102940.81,102940.81,100152.74,100152.74,-1042.51,2011-05-17,2011-05-19,266.37,100273.32,100273.32,99731.66,99731.66,-3209.15,[]
GOOGL,LONG,2011-07-06,267.06,340,99731.66,99731.66,99942.46,8931.26,0.0,2011-07-06,2011-07-08,266.48,101853.26,8931.26,99532.76,99532.76,-198.90,[]
GOOGL,LONG,2012-07-20,304.38,304,99532.76,99532.76,99845.88,7001.24,0.0,2012-07-20,2012-07-23,300.24,99845.88,7001.24,98274.20,98274.20,-1258.56,[]
GOOGL,LONG,2013-03-05,414.46,217,98274.20,98274.20,99323.82,8335.29,0.0,2013-03-05,2013-03-07,415.38,98540.02,8335.29,98472.21,98472.21,198.01,[]
GOOGL,SHORT,2014-10-02,578.00,155,98472.21,98472.21,98025.81,98025.81,-808.325,2014-10-02,2014-10-03,584.10,98025.81,98025.81,97526.71,97526.71,-945.50,[]
GOOGL,SHORT,2014-10-08,573.90,153,97526.71,97526.71,96021.19,96021.19,-581.4,2014-10-08,2014-10-10,571.90,97999.48,97999.48,97832.71,97832.71,306.00,[]
