Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,Portfolio-Value-Pre,Portfolio-Cash-Pre,Portfolio-Value-Post,Portfolio-Cash-Post,Intra-Day-Exit-PorL,Intra-Day-Exit-Date,Exit-Date,Exit-Price,Portfolio-Value-Pre,Portfolio-Cash-Pre,Portfolio-Value-Post,Portfolio-Cash-Post,PorL,Current-Pos
MA,LONG,2009-04-30,17.76,5406,100000.00,100000.00,101358.90,3979.61,0.0,2009-04-30,2009-05-01,17.23,101358.90,3979.61,97144.18,97144.18,-2855.82,[]
MA,LONG,2009-07-16,16.99,5431,97144.18,97144.18,100015.88,4859.90,0.0,2009-07-16,2009-07-21,17.69,101697.27,4859.90,100949.99,100949.99,3805.81,[]
MA,LONG,2010-03-08,23.62,4060,100949.99,100949.99,103191.45,5058.75,0.0,2010-03-08,2010-03-11,24.26,104785.64,5058.75,103537.06,103537.06,2587.07,[]
MA,SHORT,2010-05-03,24.20,4064,103537.06,103537.06,101556.19,101556.19,-2123.5959935,2010-05-03,2010-05-04,24.95,101556.19,101556.19,100503.73,100503.73,-3033.33,[]
MA,LONG,2011-09-16,34.55,2175,100503.73,100503.73,99885.00,25347.66,-1064.15417996,2011-09-16,2011-09-19,33.74,99885.00,25347.66,98724.89,98724.89,-1778.84,[]
MA,LONG,2011-12-02,37.92,1945,98724.89,98724.89,97702.33,24974.04,0.0,2011-12-02,2011-12-05,37.33,97702.33,24974.04,97582.20,97582.20,-1142.69,[]
MA,LONG,2012-09-07,42.86,1689,97582.20,97582.20,98135.67,25198.10,0.0,2012-09-07,2012-09-14,44.86,101322.72,25198.10,100960.20,100960.20,3378.00,[]
