Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,Portfolio-Value-Pre,Portfolio-Cash-Pre,Portfolio-Value-Post,Portfolio-Cash-Post,Intra-Day-Exit-PorL,Intra-Day-Exit-Date,Exit-Date,Exit-Price,Portfolio-Value-Pre,Portfolio-Cash-Pre,Portfolio-Value-Post,Portfolio-Cash-Post,PorL,Current-Pos
UNP,LONG,2007-09-19,25.58,3737,100000.00,100000.00,97979.06,4404.45,0.0,2007-09-19,2007-09-20,24.93,97979.06,4404.45,97571.61,97571.61,-2428.39,[]
UNP,LONG,2008-02-04,28.13,3295,97571.61,97571.61,95531.02,4894.45,-2119.90080941,2008-02-04,2008-02-05,26.97,95531.02,4894.45,93764.44,93764.44,-3807.17,[]
UNP,LONG,2008-07-24,34.54,2602,93764.44,93764.44,92354.63,3892.21,0.0,2008-07-24,2008-07-25,33.87,92354.63,3892.21,92010.78,92010.78,-1753.66,[]
UNP,LONG,2009-07-16,25.23,3465,92010.78,92010.78,92774.92,4602.66,0.0,2009-07-16,2009-07-22,26.17,96049.80,4602.66,95285.66,95285.66,3274.88,[]
UNP,SHORT,2010-01-29,27.80,3256,95285.66,95285.66,96379.45,96379.45,0.0,2010-01-29,2010-02-01,28.29,96379.45,96379.45,93704.09,93704.09,-1581.57,[]
UNP,LONG,2011-01-10,44.26,1647,93704.09,93704.09,94875.72,20804.35,0.0,2011-01-10,2011-01-18,45.44,95864.76,20804.35,95636.52,95636.52,1932.43,[]
UNP,SHORT,2011-09-22,37.89,1922,95636.52,95636.52,94241.19,94241.19,0.0,2011-09-22,2011-09-23,38.75,94241.19,94241.19,93971.13,93971.13,-1665.40,[]
UNP,SHORT,2012-11-15,55.98,1132,93971.13,93971.13,93417.34,93417.34,0.0,2012-11-15,2012-11-16,56.71,93417.34,93417.34,93146.46,93146.46,-824.67,[]
