Ticker,Details,Date,Open,High,Low,Close,Volume
FLT,"FleetCor Technologies, Inc. @ NYSE",12/16/2010,26.84,28.47,26.84,27.35,464600
FLT,"FleetCor Technologies, Inc. @ NYSE",12/17/2010,27.17,28.2,27.17,28.07,185148
FLT,"FleetCor Technologies, Inc. @ NYSE",12/20/2010,28.74,29.18,28.16,28.53,450800
FLT,"FleetCor Technologies, Inc. @ NYSE",12/21/2010,29,30,28.98,29.75,696535
FLT,"FleetCor Technologies, Inc. @ NYSE",12/22/2010,29.63,30.2,28.96,29.08,123495
FLT,"FleetCor Technologies, Inc. @ NYSE",12/23/2010,28.91,30.81,28.91,30.81,128609
FLT,"FleetCor Technologies, Inc. @ NYSE",12/27/2010,30.83,31.43,30.5,30.99,154094
FLT,"FleetCor Technologies, Inc. @ NYSE",12/28/2010,30.83,31.42,30.06,31.06,74822
FLT,"FleetCor Technologies, Inc. @ NYSE",12/29/2010,31,31.43,30.58,31,154932
FLT,"FleetCor Technologies, Inc. @ NYSE",12/30/2010,30.71,30.99,30.53,30.8,58178
FLT,"FleetCor Technologies, Inc. @ NYSE",12/31/2010,30.57,30.98,30.34,30.92,18500
FLT,"FleetCor Technologies, Inc. @ NYSE",01/03/2011,31.25,31.25,30.1,30.47,219796
FLT,"FleetCor Technologies, Inc. @ NYSE",01/04/2011,30,30.23,28.75,29.98,460724
FLT,"FleetCor Technologies, Inc. @ NYSE",01/05/2011,30.11,30.5,30,30.4,167100
FLT,"FleetCor Technologies, Inc. @ NYSE",01/06/2011,30.73,30.73,30.03,30.03,56900
FLT,"FleetCor Technologies, Inc. @ NYSE",01/07/2011,30.24,30.47,29.61,29.99,92900
FLT,"FleetCor Technologies, Inc. @ NYSE",01/10/2011,30,30.15,29.95,30,121532
FLT,"FleetCor Technologies, Inc. @ NYSE",01/11/2011,30.05,31.23,30,31.14,53550
FLT,"FleetCor Technologies, Inc. @ NYSE",01/12/2011,31.36,31.5,30.9,30.94,62750
FLT,"FleetCor Technologies, Inc. @ NYSE",01/13/2011,30.9,30.9,29.56,30.2,464120
FLT,"FleetCor Technologies, Inc. @ NYSE",01/14/2011,30.07,30.42,30,30.25,174900
FLT,"FleetCor Technologies, Inc. @ NYSE",01/18/2011,29.86,30.51,29.23,30.23,328350
FLT,"FleetCor Technologies, Inc. @ NYSE",01/19/2011,30.02,30.46,29.95,30.19,234254
FLT,"FleetCor Technologies, Inc. @ NYSE",01/20/2011,30.02,30.4,29.89,30.05,141360
FLT,"FleetCor Technologies, Inc. @ NYSE",01/21/2011,30.16,30.84,30.16,30.5,403434
FLT,"FleetCor Technologies, Inc. @ NYSE",01/24/2011,30.01,31.63,29.89,31.57,162494
FLT,"FleetCor Technologies, Inc. @ NYSE",01/25/2011,31.4,32.97,30.98,31.05,212917
FLT,"FleetCor Technologies, Inc. @ NYSE",01/26/2011,31.07,32.17,30,31.3,235700
FLT,"FleetCor Technologies, Inc. @ NYSE",01/27/2011,31.19,31.33,30.11,30.2,54500
FLT,"FleetCor Technologies, Inc. @ NYSE",01/28/2011,30.03,30.28,29.7,29.98,192300
FLT,"FleetCor Technologies, Inc. @ NYSE",01/31/2011,29.95,30.31,29.72,30,63447
FLT,"FleetCor Technologies, Inc. @ NYSE",02/01/2011,30.05,30.47,29.91,30.04,105959
FLT,"FleetCor Technologies, Inc. @ NYSE",02/02/2011,29.82,30.09,29.81,30,36407
FLT,"FleetCor Technologies, Inc. @ NYSE",02/03/2011,29.96,30.02,29.5,30,137800
FLT,"FleetCor Technologies, Inc. @ NYSE",02/04/2011,30,30.12,29.75,29.99,86510
FLT,"FleetCor Technologies, Inc. @ NYSE",02/07/2011,29.94,31.54,29.92,30.51,111045
FLT,"FleetCor Technologies, Inc. @ NYSE",02/08/2011,30.62,31.36,30.53,31.16,80400
FLT,"FleetCor Technologies, Inc. @ NYSE",02/09/2011,30.99,31.35,30.93,31.28,46200
FLT,"FleetCor Technologies, Inc. @ NYSE",02/10/2011,31.08,31.46,30.9,31.27,93200
FLT,"FleetCor Technologies, Inc. @ NYSE",02/11/2011,31.08,31.51,30.82,31.51,38827
FLT,"FleetCor Technologies, Inc. @ NYSE",02/14/2011,31.37,31.37,30.87,31,96000
FLT,"FleetCor Technologies, Inc. @ NYSE",02/15/2011,30.84,31.17,30.75,31,65650
FLT,"FleetCor Technologies, Inc. @ NYSE",02/16/2011,31.17,31.49,31,31.48,54500
FLT,"FleetCor Technologies, Inc. @ NYSE",02/17/2011,31.4,35.13,31.17,32.5,135300
FLT,"FleetCor Technologies, Inc. @ NYSE",02/18/2011,32.7,33.79,32.29,33.51,120200
FLT,"FleetCor Technologies, Inc. @ NYSE",02/22/2011,33.15,33.58,31.68,31.96,147300
FLT,"FleetCor Technologies, Inc. @ NYSE",02/23/2011,31.95,32.36,31.77,32,134821
FLT,"FleetCor Technologies, Inc. @ NYSE",02/24/2011,32.62,33.36,32.33,32.49,148037
FLT,"FleetCor Technologies, Inc. @ NYSE",02/25/2011,32.6,32.81,31.8,32.06,145900
FLT,"FleetCor Technologies, Inc. @ NYSE",02/28/2011,32.15,32.32,31.68,31.99,160748
FLT,"FleetCor Technologies, Inc. @ NYSE",03/01/2011,31.95,32.5,30.43,30.7,76626
FLT,"FleetCor Technologies, Inc. @ NYSE",03/02/2011,30.61,30.61,29.79,30.07,164700
FLT,"FleetCor Technologies, Inc. @ NYSE",03/03/2011,30.25,30.76,30.16,30.7,109700
FLT,"FleetCor Technologies, Inc. @ NYSE",03/04/2011,30.71,30.89,30.07,30.75,65300
FLT,"FleetCor Technologies, Inc. @ NYSE",03/07/2011,30.76,30.93,30.08,30.36,43600
FLT,"FleetCor Technologies, Inc. @ NYSE",03/08/2011,30.45,30.84,30.3,30.44,46181
FLT,"FleetCor Technologies, Inc. @ NYSE",03/09/2011,30.36,30.48,29.81,30.17,37200
FLT,"FleetCor Technologies, Inc. @ NYSE",03/10/2011,29.9,30.51,29.61,30.25,53300
FLT,"FleetCor Technologies, Inc. @ NYSE",03/11/2011,30.23,30.98,29.89,30.51,41940
FLT,"FleetCor Technologies, Inc. @ NYSE",03/14/2011,30.32,31.36,30.14,31.33,52032
FLT,"FleetCor Technologies, Inc. @ NYSE",03/15/2011,30.81,31.6,30.17,31.55,67000
FLT,"FleetCor Technologies, Inc. @ NYSE",03/16/2011,31.45,31.86,31.11,31.43,64908
FLT,"FleetCor Technologies, Inc. @ NYSE",03/17/2011,31.81,31.93,30.83,31.35,94391
FLT,"FleetCor Technologies, Inc. @ NYSE",03/18/2011,31.73,31.82,31.21,31.58,166500
FLT,"FleetCor Technologies, Inc. @ NYSE",03/21/2011,31.92,33.58,31.71,33.15,74761
FLT,"FleetCor Technologies, Inc. @ NYSE",03/22/2011,33.07,33.07,32.72,32.73,92800
FLT,"FleetCor Technologies, Inc. @ NYSE",03/23/2011,32.75,33.43,31.9,33.31,87818
FLT,"FleetCor Technologies, Inc. @ NYSE",03/24/2011,33.42,34.1,32.97,33.17,63126
FLT,"FleetCor Technologies, Inc. @ NYSE",03/25/2011,33.18,33.55,32.76,33.09,69600
FLT,"FleetCor Technologies, Inc. @ NYSE",03/28/2011,33.09,34.91,32.9,34.4,89200
FLT,"FleetCor Technologies, Inc. @ NYSE",03/29/2011,34.28,34.31,32.39,32.7,129036
FLT,"FleetCor Technologies, Inc. @ NYSE",03/30/2011,32.8,33,32.05,32.47,244011
FLT,"FleetCor Technologies, Inc. @ NYSE",03/31/2011,32.39,33.01,31.52,32.66,713600
FLT,"FleetCor Technologies, Inc. @ NYSE",04/01/2011,32.7,34.3,32.56,34.08,142100
FLT,"FleetCor Technologies, Inc. @ NYSE",04/04/2011,34.06,34.13,33.66,34,75923
FLT,"FleetCor Technologies, Inc. @ NYSE",04/05/2011,34.03,34.04,33.65,33.82,33246
FLT,"FleetCor Technologies, Inc. @ NYSE",04/06/2011,33.85,33.9,32.41,32.79,101206
FLT,"FleetCor Technologies, Inc. @ NYSE",04/07/2011,32.81,33.39,32.08,33.33,50000
FLT,"FleetCor Technologies, Inc. @ NYSE",04/08/2011,33.34,33.42,32.66,33.09,59400
FLT,"FleetCor Technologies, Inc. @ NYSE",04/11/2011,33,33.52,32.8,33.37,55329
FLT,"FleetCor Technologies, Inc. @ NYSE",04/12/2011,33.19,33.42,32.86,33.29,52800
FLT,"FleetCor Technologies, Inc. @ NYSE",04/13/2011,33.42,33.54,33.06,33.49,49859
FLT,"FleetCor Technologies, Inc. @ NYSE",04/14/2011,33.3,33.75,33.3,33.67,31500
FLT,"FleetCor Technologies, Inc. @ NYSE",04/15/2011,33.65,34.26,33.56,34.26,47600
FLT,"FleetCor Technologies, Inc. @ NYSE",04/18/2011,33.97,34.29,33.43,33.76,65800
FLT,"FleetCor Technologies, Inc. @ NYSE",04/19/2011,33.84,34.3,33.84,34.22,20014
FLT,"FleetCor Technologies, Inc. @ NYSE",04/20/2011,34.52,34.94,34.48,34.82,28400
FLT,"FleetCor Technologies, Inc. @ NYSE",04/21/2011,34.95,35.3,34.33,34.64,46828
FLT,"FleetCor Technologies, Inc. @ NYSE",04/25/2011,34.49,34.49,33.86,34.29,20800
FLT,"FleetCor Technologies, Inc. @ NYSE",04/26/2011,34.4,34.75,34.02,34.63,42428
FLT,"FleetCor Technologies, Inc. @ NYSE",04/27/2011,34.69,34.83,34.49,34.81,21362
FLT,"FleetCor Technologies, Inc. @ NYSE",04/28/2011,34.79,36.87,34.69,36.79,41438
FLT,"FleetCor Technologies, Inc. @ NYSE",04/29/2011,36.69,38,36.69,37.51,49935
FLT,"FleetCor Technologies, Inc. @ NYSE",05/02/2011,37.76,37.88,35.96,36.13,34850
FLT,"FleetCor Technologies, Inc. @ NYSE",05/03/2011,36.11,36.16,33.95,34.12,68212
FLT,"FleetCor Technologies, Inc. @ NYSE",05/04/2011,34.04,34.18,33.04,34.09,39126
