1316674800,OCR,Sell,24.53
1316761201,OCR,Stop-Buy,27.09
1317106802,OCR,Tightened-Stop-Buy,26.27
1317193202,OCR,Tightened-Stop-Buy,26.32
1317279602,OCR,Tightened-Stop-Buy,26.06
1317366002,OCR,Tightened-Stop-Buy,25.21
1317798002,OCR,Tightened-Stop-Buy,22.33
