1219708800,GOOGL,Sell,235.19,0
1219795201,GOOGL,Stop-Buy,238.63,-1
1219795202,GOOGL,Stop-Buy,237.18,-1
1362528002,GOOGL,Tightened-Stop-Sell,415.38,-1
1285200002,GOOGL,Tightened-Stop-Sell,256.43,-1
1271203201,GOOGL,Stop-Sell,291.01,-1
1309910401,GOOGL,Stop-Sell,264.44,-1
1285027202,GOOGL,Stop-Sell,124.38,-1
1282521602,GOOGL,Stop-Buy,232.35,-1
1305590402,GOOGL,Tightened-Stop-Buy,265.54,-1
1412726401,GOOGL,Stop-Buy,577.7,-1
1273795200,GOOGL,Sell,250.84,44
1409788802,GOOGL,Tightened-Stop-Sell,591.5,-1
1342742401,GOOGL,Stop-Sell,294.8,-1
1412640000,GOOGL,Sell,573.9,23
1305676802,GOOGL,Tightened-Stop-Buy,265.22,-1
1282176000,GOOGL,Sell,233.53,2
1409875202,GOOGL,Tightened-Stop-Sell,594.5,-1
1271116800,GOOGL,Buy,294.54,0
1284681600,GOOGL,Buy,245.7,1
1412726402,GOOGL,Tightened-Stop-Buy,584.37,-1
1310083202,GOOGL,Stop-Sell,265.68,-1
1271203200,GOOGL,Sell-Market,-1.0,-1
1285113602,GOOGL,Stop-Sell,124.38,-1
1285545602,GOOGL,Tightened-Stop-Sell,264.11,-1
1362355200,GOOGL,Buy,411.52,0
1342742402,GOOGL,Stop-Sell,304.07,-1
1362441601,GOOGL,Stop-Sell,408.05,-1
1410134402,GOOGL,Tightened-Stop-Sell,598.51,-1
1284940801,GOOGL,Stop-Sell,243.47,-1
1413331200,GOOGL,Buy-Market,-1.0,-1
1309824000,GOOGL,Buy,267.06,1
1409616000,GOOGL,Buy,589.5,30
1309996802,GOOGL,Stop-Sell,134.78,-1
1305504000,GOOGL,Sell,258.1,6
1282262401,GOOGL,Stop-Buy,236.16,-1
1277683201,GOOGL,Stop-Buy,237.8,-1
1285286402,GOOGL,Tightened-Stop-Sell,260.56,-1
1277424000,GOOGL,Sell,235.71,27
1409702401,GOOGL,Stop-Sell,585.79,-1
1274054401,GOOGL,Stop-Buy,255.51,-1
1278460802,GOOGL,Tightened-Stop-Buy,225.41,-1
1284940802,GOOGL,Stop-Sell,124.38,-1
1283126402,GOOGL,Tightened-Stop-Buy,229.89,-1
1309910402,GOOGL,Stop-Sell,266.44,-1
1409702402,GOOGL,Tightened-Stop-Sell,588.89,-1
1277683202,GOOGL,Stop-Buy,236.61,-1
1362441602,GOOGL,Tightened-Stop-Sell,414.15,-1
1283212802,GOOGL,Tightened-Stop-Buy,225.37,-1
1342656000,GOOGL,Buy,297.99,4
1305590401,GOOGL,Stop-Buy,260.52,-1
1274054402,GOOGL,Tightened-Stop-Buy,254.3,-1
