1204070400,AAPL,Buy,16.67,0.1352772335721434,1
1204156801,AAPL,Stop-Sell,16.59,0,-1
1204243202,AAPL,Stop-Sell,124.77,0,-1
1204502400,AAPL,Sell,16.43,0.1352772335721434,1
1204588801,AAPL,Stop-Buy,16.8,0,-1
1204588802,AAPL,Stop-Buy,16.8,0,-1
1204761600,AAPL,Sell,16.33,0.13527723357214338,4
1204848001,AAPL,Stop-Buy,16.75,0,-1
1204848002,AAPL,Stop-Buy,16.75,0,-1
1205107202,AAPL,Stop-Buy,16.75,0,-1
1205193600,AAPL,Buy,17.26,0.1352772335721434,4
1205280001,AAPL,Stop-Sell,16.67,0,-1
1207008000,UNH,Buy,33.93,0.929647363253675,94
1207094401,UNH,Stop-Sell,32.91,0,-1
1207872000,AAPL,Sell,19.87,0.1352772335721434,2
1207872000,UNH,Sell,33.11,0.929647363253675,146
1208131201,AAPL,Stop-Buy,20.25,0,-1
1208131201,UNH,Stop-Buy,34.21,0,-1
1208131202,AAPL,Stop-Buy,20.25,0,-1
1208131202,UNH,Stop-Buy,34.21,0,-1
1208304000,AAPL,Buy,20.83,0.13527723357214338,5
1208390401,AAPL,Stop-Sell,20.23,0,-1
1208476802,AAPL,Stop-Sell,158.79,0,-1
1211155200,AAPL,Sell,24.8,0.1352772335721434,0
1211241601,AAPL,Stop-Buy,25.05,0,-1
1211241602,AAPL,Stop-Buy,25.05,0,-1
1237248000,GD,Buy,34.16,0.8582484827301806,490
1237334401,GD,Stop-Sell,33.39,0,-1
1295913600,GOOGL,Buy,310.08,0.5,3
1296000001,GOOGL,Stop-Sell,309.25,0,-1
1337558400,AAPL,Buy,75.96,0.13527723357214338,0
1337644801,AAPL,Stop-Sell,74.98,0,-1
1356912000,AAPL,Buy,72.68,0.13649994082075148,1
1357084801,AAPL,Stop-Sell,71.33,0,-1
1357171202,AAPL,Stop-Sell,541.85,0,-1
1357257600,AAPL,Sell,71.9,0.13649994082075154,0
1357516801,AAPL,Stop-Buy,72.34,0,-1
1357516802,AAPL,Stop-Buy,72.34,0,-1
1360195200,AAPL,Buy,63.95,0.13649994082075154,0
1360281601,AAPL,Stop-Sell,62.77,0,-1
1360540802,AAPL,Stop-Sell,476.25,0,-1
1360886400,AAPL,Sell,63.13,0.137272493986304,0
1361232001,AAPL,Stop-Buy,63.9,0,-1
1361232002,AAPL,Stop-Buy,63.9,0,-1
1361318402,AAPL,Stop-Buy,63.9,0,-1
1361404802,AAPL,Stop-Buy,63.9,0,-1
1361491202,AAPL,Stop-Buy,63.9,0,-1
1361750402,AAPL,Stop-Buy,63.9,0,-1
1361836802,AAPL,Stop-Buy,63.9,0,-1
1361923202,AAPL,Stop-Buy,63.9,0,-1
1362009602,AAPL,Stop-Buy,63.9,0,-1
1362096002,AAPL,Stop-Buy,63.9,0,-1
1362355202,AAPL,Stop-Buy,63.9,0,-1
1362441602,AAPL,Stop-Buy,63.9,0,-1
1362528002,AAPL,Stop-Buy,63.9,0,-1
1362614402,AAPL,Stop-Buy,63.9,0,-1
1362700800,CF,Buy,201.49,0.9715499026611104,49
1362700802,AAPL,Stop-Buy,63.9,0,-1
1362960001,CF,Stop-Sell,197.71,0,-1
1362960002,AAPL,Stop-Buy,63.9,0,-1
1363046402,AAPL,Stop-Buy,63.9,0,-1
1363046402,CF,Stop-Sell,206.47,0,-1
1363132802,AAPL,Stop-Buy,63.9,0,-1
1363219202,AAPL,Stop-Buy,63.9,0,-1
1363305602,AAPL,Stop-Buy,63.9,0,-1
1363564802,AAPL,Stop-Buy,63.9,0,-1
1363651202,AAPL,Stop-Buy,63.9,0,-1
1363737602,AAPL,Stop-Buy,63.9,0,-1
1363824002,AAPL,Stop-Buy,63.9,0,-1
1363910402,AAPL,Stop-Buy,63.9,0,-1
1365465600,CF,Buy,185.79,0.9715499026611105,249
1365552001,CF,Stop-Sell,185.19,0,-1
1366761600,CF,Buy,182.01,0.9715499026611105,49
1366848001,CF,Stop-Sell,176.28,0,-1
1366934402,CF,Stop-Sell,185.5,0,-1
1380153600,GILD,Buy,63.05,1.0,40
1380240001,GILD,Stop-Sell,62.53,0,-1
1404777600,NFLX,Sell,444.8,1.0,4
1404864001,NFLX,Stop-Buy,453.16,0,-1
1404864002,NFLX,Stop-Buy,453.16,0,-1
1404950402,NFLX,Stop-Buy,453.16,0,-1
1405036802,NFLX,Stop-Buy,453.16,0,-1
1411344000,ODFL,Sell,70.23,1.0,1154
1411430401,ODFL,Stop-Buy,70.89,0,-1
1411430402,ODFL,Stop-Buy,70.89,0,-1
1411516802,ODFL,Stop-Buy,70.89,0,-1
1411603202,ODFL,Stop-Buy,70.89,0,-1
1411689602,ODFL,Stop-Buy,70.89,0,-1
