Instrument,Trade-Type,Entry-Date,Entry-Price,Quantity,StopLoss-Exit-Date,StopLoss-Exit-Price,StopLoss-Exit-PorL,Profit-Exit-Date,Profit-Exit-Price,Profit-Exit-PorL,Exit-Date,Exit-Price,PorL,Actual-PorL,Strategy,Current-Pos
CF,LONG,2013-01-10,209.52,23,No-Exit,0.0,0.0,2013-01-10,211.46,44.61,2013-01-28,222.45,297.39,44.61,BB Spread,[]
AMZN,LONG,2013-03-04,269.47,18,No-Exit,0.0,0.0,2013-03-04,271.47,36.00,2013-03-11,273.43,71.28,36.00,BB Spread,[]
NFLX,LONG,2013-03-27,192.84,26,No-Exit,0.0,0.0,2013-03-27,194.84,52.00,2013-04-02,181.93,-283.66,52.00,BB Spread,[]
NFLX,LONG,2013-04-24,218.38,22,2013-04-24,214.32,-89.32,2013-04-24,220.38,44.00,2013-04-25,214.32,-89.32,-89.32,BB Spread,['GOOGL']
GOOGL,LONG,2013-04-25,408.12,11,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-04-26,403.43,-51.64,-51.64,BB Spread,[]
CF,LONG,2013-05-10,190.86,22,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-05-14,185.73,-112.88,-112.88,BB Spread,['AAPL', 'URI', 'FDX']
URI,LONG,2013-05-06,54.72,87,No-Exit,0.0,0.0,2013-05-06,56.72,174.00,2013-05-14,57.04,201.84,174.00,BB Spread,['AAPL', 'FDX']
AAPL,LONG,2013-04-30,60.33,82,No-Exit,0.0,0.0,2013-04-30,60.60,22.51,2013-05-15,60.69,29.28,22.51,BB Spread,['CVS', 'FDX']
CVS,LONG,2013-05-15,59.02,77,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-05-17,57.78,-95.48,-95.48,BB Spread,['FDX']
FDX,LONG,2013-05-07,96.07,47,No-Exit,0.0,0.0,2013-05-07,98.05,93.16,2013-05-22,99.99,184.24,93.16,BB Spread,[]
AMZN,LONG,2013-06-10,278.69,17,No-Exit,0.0,0.0,2013-06-10,280.69,34.00,2013-06-20,273.37,-90.44,34.00,BB Spread,['MA']
MA,LONG,2013-06-19,58.10,82,No-Exit,0.0,0.0,2013-06-19,58.30,16.27,2013-06-20,57.51,-48.33,16.27,BB Spread,[]
UNP,LONG,2013-07-10,77.26,62,No-Exit,0.0,0.0,2013-07-12,78.23,60.25,2013-07-17,77.89,38.86,60.25,BB Spread,['NFLX', 'FDX']
FDX,LONG,2013-07-10,104.17,43,No-Exit,0.0,0.0,2013-07-18,106.16,85.36,2013-07-23,106.46,98.47,85.36,BB Spread,['NFLX', 'WHR']
NFLX,LONG,2013-07-08,229.05,21,No-Exit,0.0,0.0,2013-07-08,231.05,42.00,2013-07-23,251.40,469.35,42.00,BB Spread,['WHR']
WHR,LONG,2013-07-22,128.12,35,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2013-07-26,124.73,-118.80,-118.80,BB Spread,['AGN']
AGN,LONG,2013-07-26,130.01,37,No-Exit,0.0,0.0,2013-07-26,132.01,74.00,2013-08-07,135.12,189.07,74.00,BB Spread,[]
NFLX,LONG,2013-08-21,273.74,18,No-Exit,0.0,0.0,2013-08-23,275.74,36.00,2013-09-06,294.49,373.50,36.00,BB Spread,[]
AMZN,LONG,2013-09-09,297.22,17,No-Exit,0.0,0.0,2013-09-09,299.22,34.00,2013-09-25,311.81,248.03,34.00,BB Spread,['V']
V,LONG,2013-09-11,183.25,26,No-Exit,0.0,0.0,2013-09-12,185.24,51.51,2013-09-25,191.02,201.91,51.51,BB Spread,[]
FDX,LONG,2013-10-16,120.76,42,No-Exit,0.0,0.0,2013-10-16,122.75,83.49,2013-10-31,131.22,439.52,83.49,BB Spread,['GOOGL', 'URI']
GOOGL,LONG,2013-10-21,507.83,9,No-Exit,0.0,0.0,2013-10-21,508.83,9.00,2013-10-31,514.47,59.72,9.00,BB Spread,['URI']
URI,LONG,2013-10-17,60.23,80,No-Exit,0.0,0.0,2013-10-17,62.23,160.00,2013-11-01,64.05,305.60,160.00,BB Spread,[]
AMZN,LONG,2013-11-25,373.82,13,No-Exit,0.0,0.0,2013-11-25,375.82,26.00,2013-12-04,383.50,125.84,26.00,BB Spread,[]
CVS,LONG,2013-12-19,68.87,74,No-Exit,0.0,0.0,2013-12-27,70.84,145.85,2014-01-02,70.12,92.84,145.85,BB Spread,[]
CF,LONG,2014-01-09,229.24,22,No-Exit,0.0,0.0,2014-01-09,231.20,43.13,2014-01-22,241.00,258.72,43.13,BB Spread,['V']
V,LONG,2014-01-21,232.64,21,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-01-24,224.71,-166.54,-166.54,BB Spread,[]
V,LONG,2014-02-25,225.60,22,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-02-26,224.28,-29.04,-29.04,BB Spread,[]
GILD,LONG,2014-04-23,75.73,68,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-04-24,72.26,-235.96,-235.96,BB Spread,['URI']
URI,LONG,2014-04-23,96.33,50,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-04-25,93.05,-164.00,-164.00,BB Spread,[]
FLT,LONG,2014-05-05,121.59,39,2014-05-05,118.81,-108.42,2014-05-05,123.59,78.00,2014-05-07,118.81,-108.42,-108.42,BB Spread,['GD']
GD,LONG,2014-05-05,109.82,46,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-05-08,110.31,22.54,22.54,BB Spread,[]
CF,LONG,2014-05-14,246.31,20,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-05-15,239.06,-145.00,-145.00,BB Spread,[]
MA,LONG,2014-05-22,75.59,67,No-Exit,0.0,0.0,2014-05-27,77.58,133.61,2014-05-29,76.40,54.49,133.61,BB Spread,['GOOGL', 'IWM', 'AMZN']
GOOGL,LONG,2014-05-22,552.20,8,No-Exit,0.0,0.0,2014-05-22,554.20,16.00,2014-06-03,560.90,69.60,16.00,BB Spread,['IWM', 'AMZN']
AMZN,LONG,2014-05-27,314.41,14,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-06-04,305.13,-129.92,-129.92,BB Spread,['IWM']
IWM,LONG,2014-05-27,111.54,41,No-Exit,0.0,0.0,2014-06-05,113.52,81.16,2014-06-13,113.72,89.45,81.16,BB Spread,[]
GOOGL,LONG,2014-06-26,589.30,8,No-Exit,0.0,0.0,2014-07-01,591.30,16.00,2014-07-03,590.15,6.80,16.00,BB Spread,['GILD', 'V']
GILD,LONG,2014-06-27,82.95,58,No-Exit,0.0,0.0,2014-07-01,84.95,116.00,2014-07-10,86.54,208.22,116.00,BB Spread,['V']
V,LONG,2014-07-02,214.07,21,No-Exit,0.0,0.0,2014-07-03,216.06,41.84,2014-07-21,217.73,76.94,41.84,BB Spread,['AMZN']
AMZN,LONG,2014-07-14,347.20,14,No-Exit,0.0,0.0,2014-07-14,349.20,28.00,2014-07-24,359.98,178.92,28.00,BB Spread,[]
NFLX,LONG,2014-08-14,453.07,11,No-Exit,0.0,0.0,2014-08-15,455.07,22.00,2014-08-26,478.50,279.73,22.00,BB Spread,['AGN', 'IWM', 'NXPI']
NXPI,LONG,2014-08-25,65.84,67,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-08-27,64.44,-93.80,-93.80,BB Spread,['AGN', 'IWM']
IWM,LONG,2014-08-19,114.60,42,No-Exit,0.0,0.0,2014-09-02,116.59,83.46,2014-09-03,115.73,47.46,83.46,BB Spread,['AGN']
AGN,LONG,2014-08-19,220.97,21,No-Exit,0.0,0.0,2014-08-19,222.97,42.00,2014-09-05,229.07,170.10,42.00,BB Spread,[]
GOOGL,LONG,2014-09-19,599.49,8,No-Exit,0.0,0.0,2014-09-19,601.49,16.00,2014-09-22,593.80,-45.52,16.00,BB Spread,[]
GILD,LONG,2014-10-27,111.67,41,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-11-05,106.53,-210.74,-210.74,BB Spread,['AGN', 'IWM', 'GD', 'FDX', 'NXPI']
GD,LONG,2014-10-24,131.09,37,No-Exit,0.0,0.0,2014-10-27,133.09,74.00,2014-11-07,141.06,368.89,74.00,BB Spread,['AGN', 'IWM', 'FDX', 'NXPI']
FDX,LONG,2014-10-24,162.92,31,No-Exit,0.0,0.0,2014-10-27,164.91,61.93,2014-11-10,170.53,236.05,61.93,BB Spread,['AGN', 'IWM', 'NXPI']
NXPI,LONG,2014-11-03,69.37,61,No-Exit,0.0,0.0,2014-11-05,71.37,122.00,2014-11-11,73.62,259.25,122.00,BB Spread,['AGN', 'IWM']
AGN,LONG,2014-11-04,248.44,16,No-Exit,0.0,0.0,2014-11-05,250.44,32.00,2014-11-11,245.10,-53.44,32.00,BB Spread,['IWM']
IWM,LONG,2014-10-29,113.94,40,No-Exit,0.0,0.0,2014-10-31,115.93,79.70,2014-11-14,115.97,81.33,79.70,BB Spread,[]
AGN,LONG,2014-11-19,269.86,19,No-Exit,0.0,0.0,No-Exit,0.0,0.0,2014-11-20,259.73,-192.47,-192.47,BB Spread,[]
GILD,LONG,2014-12-19,105.91,48,No-Exit,0.0,0.0,2014-12-19,107.91,96.00,2014-12-22,96.73,-440.64,96.00,BB Spread,[]
