1253084400,AMZN,Buy,91.18
1253170801,AMZN,Stop-Sell,87.51
1253257202,AMZN,Tightened-Stop-Sell,89.78
1255503600,AMZN,Buy,98.02
1303887600,AMZN,Buy,198.00
1309158000,AMZN,Buy,202.78
1309244401,AMZN,Stop-Sell,197.88
1309417202,AMZN,Tightened-Stop-Sell,200.16
1309503602,AMZN,Tightened-Stop-Sell,204.93
1309849202,AMZN,Tightened-Stop-Sell,208.13
1309935602,AMZN,Tightened-Stop-Sell,211.50
1310022002,AMZN,Tightened-Stop-Sell,214.47
1347001200,AMZN,Buy,259.62
1347260401,AMZN,Stop-Sell,256.50
1347260402,AMZN,Tightened-Stop-Sell,256.46
1373266800,AMZN,Buy,291.87
1373353201,AMZN,Stop-Sell,287.81
1373526002,AMZN,Stop-Sell,294.37
1373612402,AMZN,Stop-Sell,294.37
1373871602,AMZN,Tightened-Stop-Sell,305.94
