Period,# of trades,winning trades,Simulated PorL,PorL,Best_of_PorL,winning percent,# of long trades,long winning trades,long winning percent,# of short trades,short winning trades,short winning percent
11/16/2009--11/11/2010,6,6,876.3,36276.07,36425.79,100,6,6,100,0,0,
10/17/2009--10/12/2010,4,4,816.66,28582.71,28732.43,100,4,4,100,0,0,
01/20/2009--01/15/2010,2,2,814.59,283.92,1269.09,100,2,2,100,0,0,
08/18/2009--08/13/2010,3,3,765.83,13469.43,13603.09,100,3,3,100,0,0,
07/19/2009--07/14/2010,2,2,739.27,12583.9,12717.56,100,2,2,100,0,0,
04/20/2009--04/15/2010,2,2,739.27,11370.7,11504.36,100,2,2,100,0,0,
03/21/2009--03/16/2010,2,2,739.27,4091.5,4225.16,100,2,2,100,0,0,
04/29/2013--04/24/2014,3,3,737.73,22854.3,22854.3,100,3,3,100,0,0,
09/12/2010--09/07/2011,6,5,583.18,515.39,2465.74,83.3333333333,5,5,100,1,0,0
05/15/2010--05/10/2011,6,5,552.34,976.8,2744.99,83.3333333333,5,5,100,1,0,0
06/14/2010--06/09/2011,6,5,552.34,-234.84,2033.35,83.3333333333,5,5,100,1,0,0
04/10/2011--04/04/2012,6,5,550.56,1817.63,2044.39,83.3333333333,5,5,100,1,0,0
10/01/2012--09/26/2013,6,4,490.75,12588.53,13035.03,66.6666666667,5,3,60,1,1,100
02/14/2010--02/09/2011,5,4,487.47,5798.16,5854.75,80,4,4,100,1,0,0
03/16/2010--03/11/2011,5,4,487.47,3363.21,4132.48,80,4,4,100,1,0,0
10/12/2010--10/07/2011,5,4,486.2,-1573.62,1267.13,80,4,4,100,1,0,0
05/10/2011--05/04/2012,5,4,453.91,266.12,1844.44,80,4,4,100,1,0,0
06/09/2011--06/03/2012,5,4,453.91,126.74,1773.86,80,4,4,100,1,0,0
02/04/2012--01/29/2013,9,8,453.25,2860.05,4021.92,88.8888888889,5,5,100,4,3,75
03/05/2012--02/28/2013,9,8,452.45,4642.08,5803.95,88.8888888889,5,5,100,4,3,75
08/08/2011--08/02/2012,6,5,450.71,1350.47,2947.63,83.3333333333,4,4,100,2,1,50
06/03/2012--05/29/2013,10,7,443.4,9703.69,9976.7,70,6,4,66.6666666667,4,3,75
09/07/2011--09/01/2012,6,5,434.81,138.95,1925.82,83.3333333333,4,4,100,2,1,50
10/07/2011--10/01/2012,6,5,434.41,178.53,1925.42,83.3333333333,4,4,100,2,1,50
12/06/2011--11/30/2012,9,8,384.79,2120.29,3374.94,88.8888888889,5,5,100,4,3,75
07/03/2012--06/28/2013,9,6,374.56,27.4,6123.23,66.6666666667,5,3,60,4,3,75
07/09/2011--07/03/2012,5,4,365.72,532.33,2134.07,80,4,4,100,1,0,0
02/09/2011--02/04/2012,4,3,358.89,1602.63,1749.9,75,3,3,100,1,0,0
03/11/2011--03/05/2012,4,3,358.89,1602.15,1749.42,75,3,3,100,1,0,0
01/29/2013--01/24/2014,5,3,307.27,20437.04,20437.04,60,5,3,60,0,0,
03/30/2013--03/25/2014,5,3,303.26,18970.93,18970.93,60,5,3,60,0,0,
12/11/2010--12/06/2011,3,2,266.32,197.46,344.73,66.6666666667,2,2,100,1,0,0
01/10/2011--01/05/2012,3,2,266.32,197.46,344.73,66.6666666667,2,2,100,1,0,0
07/28/2013--07/23/2014,4,3,254.13,1121.16,1121.16,75,3,3,100,1,0,0
11/11/2010--11/06/2011,4,2,243.9,228.67,375.94,50,2,2,100,2,0,0
08/13/2010--08/08/2011,4,3,235.6,826.17,869.59,75,3,3,100,1,0,0
01/15/2010--01/10/2011,4,3,233.02,282.14,812.92,75,3,3,100,1,0,0
07/14/2010--07/09/2011,4,3,204.76,733.91,833.92,75,3,3,100,1,0,0
09/01/2012--08/27/2013,8,5,203.42,13482.11,13574.23,62.5,5,3,60,3,2,66.6666666667
01/01/2007--12/27/2007,2,2,197.09,680.95,1296.61,100,2,2,100,0,0,
01/31/2007--01/26/2008,2,2,196.9,699.55,1315.21,100,2,2,100,0,0,
03/02/2007--02/25/2008,2,2,196.9,699.55,1315.21,100,2,2,100,0,0,
04/01/2007--03/26/2008,2,2,196.9,699.55,1315.21,100,2,2,100,0,0,
05/01/2007--04/25/2008,2,2,196.72,718.05,1333.71,100,2,2,100,0,0,
05/31/2007--05/25/2008,2,2,196.72,718.05,1333.71,100,2,2,100,0,0,
06/30/2007--06/24/2008,2,2,196.72,718.05,1333.71,100,2,2,100,0,0,
07/30/2007--07/24/2008,2,2,196.72,718.05,1333.71,100,2,2,100,0,0,
08/29/2007--08/23/2008,2,2,196.52,737.89,1353.55,100,2,2,100,0,0,
11/06/2011--10/31/2012,7,6,195.69,818.74,2073.39,85.7142857143,4,4,100,3,2,66.6666666667
01/05/2012--12/30/2012,7,6,186.84,-226.22,974.95,85.7142857143,3,3,100,4,3,75
05/29/2013--05/24/2014,2,2,181.91,824.93,824.93,100,2,2,100,0,0,
