Period,# of trades,winning trades,Simulated PorL,PorL,Best_of_PorL,winning percent,# of long trades,long winning trades,long winning percent,# of short trades,short winning trades,short winning percent
11/16/2009--11/11/2010,6,4,34775.92,35952.06,35993.83,66.6666666667,6,4,66.6666666667,0,0,
10/17/2009--10/12/2010,5,3,28087.61,28420.38,28462.15,60,5,3,60,0,0,
08/18/2009--08/13/2010,4,2,13307.1,13307.1,13307.1,50,4,2,50,0,0,
07/19/2009--07/14/2010,3,1,12421.57,12421.57,12421.57,33.3333333333,3,1,33.3333333333,0,0,
04/20/2009--04/15/2010,3,2,11481.81,11481.81,11481.81,66.6666666667,3,2,66.6666666667,0,0,
03/21/2009--03/16/2010,2,1,4091.5,4091.5,4091.5,50,2,1,50,0,0,
06/03/2012--05/29/2013,4,3,1554.1,6236.13,6365.52,75,3,2,66.6666666667,1,1,100
07/03/2012--06/28/2013,4,3,1554.1,-11.66,6343.65,75,3,2,66.6666666667,1,1,100
04/29/2013--04/24/2014,3,3,1478.62,22854.3,22876.4,100,3,3,100,0,0,
10/01/2012--09/26/2013,4,3,1405.41,12436.91,12436.91,75,4,3,75,0,0,
09/01/2012--08/27/2013,4,3,1404.4,13330.49,13330.49,75,4,3,75,0,0,
01/29/2013--01/24/2014,4,3,1370.32,20849.77,20849.77,75,4,3,75,0,0,
03/30/2013--03/25/2014,4,3,1362.25,19373.68,19373.68,75,4,3,75,0,0,
09/12/2010--09/07/2011,5,4,1058.92,-139.41,2149.83,80,4,4,100,1,0,0
05/15/2010--05/10/2011,5,4,994.25,369.98,2448.06,80,4,4,100,1,0,0
06/14/2010--06/09/2011,5,4,994.25,-890.02,1688.06,80,4,4,100,1,0,0
04/10/2011--04/04/2012,5,4,939.88,1736.25,2161.84,80,4,4,100,1,0,0
10/12/2010--10/07/2011,4,3,824.96,-2387,868.16,75,3,3,100,1,0,0
03/05/2012--02/28/2013,3,3,765.94,3018.63,3562.16,100,2,2,100,1,1,100
02/04/2012--01/29/2013,3,3,765.94,1551.18,2094.71,100,2,2,100,1,1,100
05/10/2011--05/04/2012,4,3,747.24,1100.68,1967.27,75,3,3,100,1,0,0
06/09/2011--06/03/2012,4,3,747.24,1031.88,1967.27,75,3,3,100,1,0,0
02/09/2011--02/04/2012,4,3,737.13,1531.57,1957.16,75,3,3,100,1,0,0
03/11/2011--03/05/2012,4,3,737.13,1531.57,1957.16,75,3,3,100,1,0,0
11/06/2011--10/31/2012,3,3,577.35,1325.23,1914.62,100,2,2,100,1,1,100
12/06/2011--11/30/2012,3,3,577.35,1325.23,1914.62,100,2,2,100,1,1,100
11/25/2013--11/20/2014,3,3,561.06,377.55,714.25,100,2,2,100,1,1,100
08/08/2011--08/02/2012,4,3,557.23,1626.71,2339.29,75,2,2,100,2,1,50
09/07/2011--09/01/2012,4,3,557.23,1171.49,1884.07,75,2,2,100,2,1,50
10/07/2011--10/01/2012,4,3,556.42,1211.07,1883.26,75,2,2,100,2,1,50
12/11/2010--12/06/2011,3,2,551.99,126.4,551.99,66.6666666667,2,2,100,1,0,0
01/10/2011--01/05/2012,3,2,551.99,126.4,551.99,66.6666666667,2,2,100,1,0,0
08/27/2013--08/22/2014,3,3,548.79,397.63,701.98,100,2,2,100,1,1,100
09/26/2013--09/21/2014,3,3,548.79,397.63,701.98,100,2,2,100,1,1,100
07/28/2013--07/23/2014,4,3,541.64,1121.16,1187.47,75,3,3,100,1,0,0
11/11/2010--11/06/2011,4,2,529.57,157.08,582.67,50,2,2,100,2,0,0
01/05/2012--12/30/2012,2,2,386.73,-41.01,502.52,100,1,1,100,1,1,100
05/29/2013--05/24/2014,2,2,373.49,824.93,891.24,100,2,2,100,0,0,
07/09/2011--07/03/2012,3,2,365.05,862.07,1574.65,66.6666666667,2,2,100,1,0,0
08/13/2010--08/08/2011,3,2,363.78,170.99,398.88,66.6666666667,2,2,100,1,0,0
10/26/2013--10/21/2014,2,2,363.05,278.2,516.24,100,1,1,100,1,1,100
06/28/2013--06/23/2014,3,2,349.77,801.21,867.52,66.6666666667,2,2,100,1,0,0
07/14/2010--07/09/2011,3,2,299.11,78.73,334.21,66.6666666667,2,2,100,1,0,0
02/14/2010--02/09/2011,5,3,294.37,4621.2,4768.39,60,4,3,75,1,0,0
03/16/2010--03/11/2011,5,3,294.37,2186.25,3200.54,60,4,3,75,1,0,0
12/25/2013--12/20/2014,4,3,206.51,23,359.7,75,3,2,66.6666666667,1,1,100
02/25/2008--02/19/2009,1,1,194.46,551.73,551.73,100,1,1,100,0,0,
03/26/2008--03/21/2009,1,1,194.46,551.73,551.73,100,1,1,100,0,0,
04/25/2008--04/20/2009,1,1,194.46,551.73,551.73,100,1,1,100,0,0,
05/25/2008--05/20/2009,1,1,194.46,551.73,551.73,100,1,1,100,0,0,
06/24/2008--06/19/2009,1,1,194.46,551.73,551.73,100,1,1,100,0,0,
07/24/2008--07/19/2009,1,1,194.46,551.73,551.73,100,1,1,100,0,0,
08/23/2008--08/18/2009,1,1,194.46,551.73,551.73,100,1,1,100,0,0,
09/22/2008--09/17/2009,1,1,194.46,551.73,551.73,100,1,1,100,0,0,
10/22/2008--10/17/2009,1,1,194.46,551.73,551.73,100,1,1,100,0,0,
11/21/2008--11/16/2009,1,1,194.46,551.73,551.73,100,1,1,100,0,0,
